Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
18.01.2025;00:25;A 74;1;0;0;2;22;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:24;A 74;1;0;0;1;8;4;15;0;0;1;16;1;1;0;0
18.01.2025;00:23;A 74;1;0;0;1;7;3;8;0;0;0;0;0;0;0;0
18.01.2025;00:22;A 74;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:21;A 74;1;0;0;0;12;2;9;0;0;0;0;0;0;0;0
18.01.2025;00:20;A 74;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:19;A 74;1;0;0;0;0;3;17;0;0;0;0;0;0;0;0
18.01.2025;00:18;A 74;1;0;0;0;0;4;11;0;0;0;0;0;0;0;0
18.01.2025;00:17;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:16;A 74;1;0;0;3;39;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:15;A 74;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0
18.01.2025;00:14;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
18.01.2025;00:13;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:12;A 74;1;0;0;2;25;0;0;0;0;1;18;0;0;0;0
18.01.2025;00:11;A 74;1;0;0;1;8;3;12;0;0;0;0;1;1;1;1
18.01.2025;00:10;A 74;1;0;0;0;0;1;10;0;0;0;0;0;0;0;0
18.01.2025;00:09;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
18.01.2025;00:08;A 74;1;0;0;1;16;1;6;0;0;0;0;0;0;0;0
18.01.2025;00:07;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:06;A 74;1;0;0;2;25;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:05;A 74;1;0;0;0;0;5;14;1;0;0;0;0;0;0;0
18.01.2025;00:04;A 74;1;3;12;0;0;1;6;0;0;1;8;0;0;0;0
18.01.2025;00:03;A 74;1;0;0;3;19;4;18;0;0;0;0;0;0;0;0
18.01.2025;00:02;A 74;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0
18.01.2025;00:01;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:00;A 74;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:59;A 74;1;0;0;0;0;3;12;0;0;0;0;0;0;0;0
17.01.2025;23:58;A 74;1;0;0;0;0;1;5;1;2;0;0;0;0;0;0
17.01.2025;23:57;A 74;1;0;0;1;8;1;9;0;0;0;0;0;0;0;0
17.01.2025;23:56;A 74;1;0;0;2;20;1;7;0;0;1;5;0;0;0;0
17.01.2025;23:55;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:54;A 74;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:53;A 74;1;0;0;0;0;1;25;0;0;0;0;0;0;0;0
17.01.2025;23:52;A 74;1;0;0;0;6;1;25;0;0;0;0;1;1;1;1
17.01.2025;23:51;A 74;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:50;A 74;1;0;0;1;8;2;5;0;0;0;0;0;0;0;0
17.01.2025;23:49;A 74;1;0;0;1;27;2;7;0;0;0;0;0;0;0;0
17.01.2025;23:48;A 74;1;0;0;0;0;3;16;0;0;0;0;0;0;0;0
17.01.2025;23:47;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
17.01.2025;23:46;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:45;A 74;1;0;0;1;13;1;5;0;0;1;8;0;0;1;1
17.01.2025;23:44;A 74;1;0;0;0;0;2;7;0;0;0;0;0;0;0;0
17.01.2025;23:43;A 74;1;0;0;0;13;0;0;0;0;1;38;0;0;1;1
17.01.2025;23:42;A 74;1;0;0;2;23;3;16;0;0;0;0;0;0;0;0
17.01.2025;23:41;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:40;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:39;A 74;1;0;0;0;0;0;36;0;0;0;0;0;0;0;0
17.01.2025;23:38;A 74;1;0;0;1;9;2;34;0;0;1;5;0;0;1;1
17.01.2025;23:37;A 74;1;0;0;1;21;1;7;0;0;0;0;0;0;0;0
17.01.2025;23:36;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:35;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:34;A 74;1;0;0;0;0;2;11;1;0;0;0;0;0;0;0
17.01.2025;23:33;A 74;1;0;0;1;11;1;7;0;0;0;0;0;0;0;0
17.01.2025;23:32;A 74;1;0;0;2;12;1;4;1;4;0;0;0;0;0;0
17.01.2025;23:31;A 74;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:30;A 74;1;0;0;0;0;2;15;0;0;1;3;0;0;0;0
17.01.2025;23:29;A 74;1;0;0;1;7;2;15;0;0;0;0;0;0;0;0
17.01.2025;23:28;A 74;1;0;0;0;6;1;15;0;0;0;0;0;0;0;0
17.01.2025;23:27;A 74;1;0;0;2;18;3;12;0;0;1;11;0;0;0;0
17.01.2025;23:26;A 74;1;0;0;1;10;2;5;0;0;0;0;0;0;0;0
17.01.2025;23:25;A 74;1;0;0;1;23;1;6;0;0;0;0;0;0;0;0
17.01.2025;23:24;A 74;1;0;0;2;8;2;15;0;0;0;0;0;0;0;0
17.01.2025;23:23;A 74;1;0;0;2;18;2;26;0;0;0;0;0;0;0;0
17.01.2025;23:22;A 74;1;0;0;0;0;2;17;0;0;0;0;0;0;0;0
17.01.2025;23:21;A 74;1;0;0;2;38;2;30;0;0;0;0;0;0;0;0
17.01.2025;23:20;A 74;1;0;0;0;0;1;59;0;0;0;0;0;0;0;0
17.01.2025;23:19;A 74;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:18;A 74;1;0;0;1;6;1;4;0;0;0;0;0;0;0;0
17.01.2025;23:17;A 74;1;0;0;0;7;2;7;0;0;0;0;0;0;0;0
17.01.2025;23:16;A 74;1;0;0;2;42;2;37;0;0;1;4;0;0;0;0
17.01.2025;23:15;A 74;1;0;0;3;32;0;0;0;0;1;11;1;1;0;0
17.01.2025;23:14;A 74;1;0;0;1;11;4;19;0;0;1;9;0;0;0;0
17.01.2025;23:13;A 74;1;0;0;0;0;1;7;0;0;1;6;0;0;0;0
17.01.2025;23:12;A 74;1;0;0;1;20;2;5;0;0;0;0;0;0;0;0
17.01.2025;23:11;A 74;1;0;0;2;16;3;10;0;0;0;0;0;0;0;0
17.01.2025;23:10;A 74;1;0;0;0;0;0;33;0;0;0;0;0;0;0;0
17.01.2025;23:09;A 74;1;0;0;1;18;2;21;0;0;0;0;0;0;0;0
17.01.2025;23:08;A 74;1;0;0;0;21;0;0;0;0;1;14;0;0;1;2
17.01.2025;23:07;A 74;1;0;0;1;14;1;8;0;0;0;0;0;0;0;0
17.01.2025;23:06;A 74;1;0;0;0;0;3;16;0;0;1;10;1;1;0;0
17.01.2025;23:05;A 74;1;0;0;2;25;3;16;0;0;1;19;0;0;0;0
17.01.2025;23:04;A 74;1;0;0;2;34;4;57;1;0;1;17;0;0;0;0
17.01.2025;23:03;A 74;1;0;0;2;14;1;0;0;0;0;0;1;1;0;0
17.01.2025;23:02;A 74;1;0;0;1;9;2;3;0;0;0;0;0;0;0;0
17.01.2025;23:01;A 74;1;0;0;1;7;3;21;0;0;0;0;0;0;0;0
17.01.2025;23:00;A 74;1;0;0;1;19;1;5;0;0;0;0;0;0;0;0
17.01.2025;22:59;A 74;1;2;1;2;35;3;28;2;2;0;0;0;0;0;0
17.01.2025;22:58;A 74;1;0;0;1;13;1;16;0;0;0;6;0;0;0;0
17.01.2025;22:57;A 74;1;0;0;3;18;2;27;0;0;1;9;1;1;0;0
17.01.2025;22:56;A 74;1;2;1;0;0;2;2;0;0;0;0;0;0;0;0
17.01.2025;22:55;A 74;1;0;0;1;10;2;30;0;0;0;0;0;0;0;0
17.01.2025;22:54;A 74;1;0;0;0;0;2;7;1;3;2;30;0;0;1;1
17.01.2025;22:53;A 74;1;0;0;0;0;0;0;0;0;1;7;1;1;0;0
17.01.2025;22:52;A 74;1;0;0;2;17;2;47;0;0;0;60;0;0;0;0
17.01.2025;22:51;A 74;1;1;5;1;19;2;40;0;0;1;16;1;1;0;0
17.01.2025;22:50;A 74;1;0;0;1;19;1;5;1;7;2;26;0;0;0;0
17.01.2025;22:49;A 74;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:48;A 74;1;0;0;1;22;2;35;0;0;0;0;0;0;0;0
17.01.2025;22:47;A 74;1;0;0;1;3;1;19;0;0;1;28;0;0;0;0
17.01.2025;22:46;A 74;1;0;0;1;10;1;8;0;0;0;0;1;1;0;0
17.01.2025;22:45;A 74;1;0;0;2;28;4;34;0;0;0;0;0;0;0;0
17.01.2025;22:44;A 74;1;0;0;0;0;1;10;0;0;1;10;0;0;0;0
17.01.2025;22:43;A 74;1;0;0;1;19;1;12;0;0;0;0;0;0;0;0
17.01.2025;22:42;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:41;A 74;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0
17.01.2025;22:40;A 74;1;0;0;0;0;4;66;1;0;1;11;0;0;0;0
17.01.2025;22:39;A 74;1;0;0;0;36;0;0;0;0;0;0;0;0;1;1
17.01.2025;22:38;A 74;1;0;0;1;38;1;7;0;0;2;12;1;1;0;0
17.01.2025;22:37;A 74;1;0;0;0;5;2;5;0;0;0;0;0;0;0;0
17.01.2025;22:36;A 74;1;0;0;2;16;1;5;0;0;0;0;0;0;0;0
17.01.2025;22:35;A 74;1;0;0;1;16;2;3;0;0;0;0;0;0;0;0
17.01.2025;22:34;A 74;1;0;0;3;28;2;14;0;0;0;0;0;0;0;0
17.01.2025;22:33;A 74;1;0;0;1;8;1;8;0;0;0;0;0;0;0;0
17.01.2025;22:32;A 74;1;0;0;2;22;3;24;2;5;1;13;0;0;0;0
17.01.2025;22:31;A 74;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:30;A 74;1;0;0;1;18;1;10;0;0;0;0;0;0;0;0
17.01.2025;22:29;A 74;1;0;0;5;46;1;6;0;0;0;0;0;0;0;0
17.01.2025;22:28;A 74;1;1;7;1;23;1;12;0;0;0;0;0;0;0;0
17.01.2025;22:27;A 74;1;0;0;2;12;4;25;0;0;0;0;0;0;0;0
17.01.2025;22:26;A 74;1;0;0;0;0;2;18;1;0;0;0;0;0;0;0
17.01.2025;22:25;A 74;1;0;0;1;9;3;16;0;0;0;0;0;0;0;0
17.01.2025;22:24;A 74;1;1;10;1;11;4;13;1;1;0;0;0;0;0;0
17.01.2025;22:23;A 74;1;0;0;0;0;2;29;1;0;1;7;0;0;0;0
17.01.2025;22:22;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:21;A 74;1;0;0;4;20;1;9;0;0;1;12;0;0;0;0
17.01.2025;22:20;A 74;1;0;0;2;22;2;9;0;0;0;0;0;0;0;0
17.01.2025;22:19;A 74;1;0;0;2;28;1;12;0;0;0;0;0;0;0;0
17.01.2025;22:18;A 74;1;0;0;1;17;4;14;1;1;0;0;0;0;0;0
17.01.2025;22:17;A 74;1;0;0;2;20;2;17;0;0;0;0;0;0;0;0
17.01.2025;22:16;A 74;1;0;0;1;10;4;12;0;0;0;0;0;0;0;0
17.01.2025;22:15;A 74;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:14;A 74;1;0;0;1;14;6;31;0;0;1;29;1;1;0;0
17.01.2025;22:13;A 74;1;0;0;2;31;1;6;0;0;0;0;0;0;0;0
17.01.2025;22:12;A 74;1;0;0;1;18;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:11;A 74;1;0;0;2;11;1;14;0;0;1;17;0;0;0;0
17.01.2025;22:10;A 74;1;0;0;2;30;0;0;0;0;0;0;0;0;0;0
17.01.2025;22:09;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
17.01.2025;22:08;A 74;1;0;0;0;0;2;32;0;0;0;0;0;0;0;0
17.01.2025;22:07;A 74;1;0;0;0;0;2;16;0;0;1;11;1;1;0;0
17.01.2025;22:06;A 74;1;0;0;1;16;1;12;0;0;0;0;0;0;0;0
17.01.2025;22:05;A 74;1;0;0;2;21;2;23;0;0;0;0;0;0;0;0
17.01.2025;22:04;A 74;1;0;0;0;6;8;37;1;3;0;0;0;0;0;0
17.01.2025;22:03;A 74;1;0;0;1;58;1;96;0;0;1;17;1;1;0;0
17.01.2025;22:02;A 74;1;0;0;2;25;1;9;0;0;0;0;0;0;0;0
17.01.2025;22:01;A 74;1;0;0;3;38;1;7;0;0;0;0;0;0;0;0
17.01.2025;22:00;A 74;1;0;0;0;0;4;10;0;0;0;0;0;0;0;0
17.01.2025;21:59;A 74;1;0;0;1;22;0;0;0;0;0;0;0;0;0;0
17.01.2025;21:58;A 74;1;1;14;1;8;2;12;0;0;0;0;0;0;0;0
17.01.2025;21:57;A 74;1;0;0;1;17;1;9;0;0;0;0;0;0;0;0
17.01.2025;21:56;A 74;1;0;0;1;7;2;19;0;0;0;0;0;0;0;0
17.01.2025;21:55;A 74;1;0;0;0;0;1;86;0;0;1;12;1;1;0;0
17.01.2025;21:54;A 74;1;0;0;1;11;1;38;0;0;1;8;1;1;0;0
17.01.2025;21:53;A 74;1;0;0;0;0;3;37;1;4;0;0;0;0;0;0
17.01.2025;21:52;A 74;1;0;0;0;0;3;30;0;0;0;0;0;0;0;0
17.01.2025;21:51;A 74;1;1;1;1;13;2;7;0;0;0;0;0;0;0;0
17.01.2025;21:50;A 74;1;0;0;1;19;0;84;0;0;0;0;0;0;0;0
17.01.2025;21:49;A 74;1;0;0;3;14;1;96;2;3;1;21;0;0;0;0
17.01.2025;21:48;A 74;1;0;0;2;32;1;8;0;0;1;5;1;1;1;1
17.01.2025;21:47;A 74;1;0;0;1;8;1;47;1;36;1;10;1;1;0;0
17.01.2025;21:46;A 74;1;0;0;2;22;3;29;0;0;0;0;1;1;0;0
17.01.2025;21:45;A 74;1;0;0;1;9;1;11;1;1;0;0;0;0;0;0
17.01.2025;21:44;A 74;1;0;0;5;22;5;18;0;0;0;0;0;0;0;0
17.01.2025;21:43;A 74;1;1;10;1;28;2;17;0;0;0;0;0;0;0;0
17.01.2025;21:42;A 74;1;0;0;2;15;3;19;0;0;0;0;0;0;0;0
17.01.2025;21:41;A 74;1;0;0;3;24;1;6;0;0;0;0;0;0;0;0
17.01.2025;21:40;A 74;1;2;8;3;14;1;9;0;0;0;0;0;0;0;0
17.01.2025;21:39;A 74;1;0;0;1;15;2;17;0;0;0;0;0;0;0;0
17.01.2025;21:38;A 74;1;0;0;2;19;2;18;0;0;1;17;0;0;0;0
17.01.2025;21:37;A 74;1;0;0;1;6;5;34;1;3;0;0;0;0;0;0
17.01.2025;21:36;A 74;1;0;0;0;0;3;29;0;0;0;0;0;0;0;0
17.01.2025;21:35;A 74;1;0;0;1;19;3;13;0;0;0;0;0;0;0;0
17.01.2025;21:34;A 74;1;0;0;1;9;2;7;0;0;1;18;0;0;0;0
17.01.2025;21:33;A 74;1;0;0;1;12;2;37;0;0;3;35;1;1;0;0
17.01.2025;21:32;A 74;1;0;0;3;12;1;8;0;0;1;15;0;0;0;0
17.01.2025;21:31;A 74;1;0;0;3;26;2;2;0;0;0;0;1;1;0;0
17.01.2025;21:30;A 74;1;0;0;2;46;1;43;2;30;1;16;1;1;0;0
17.01.2025;21:29;A 74;1;0;0;1;18;0;0;0;0;0;0;0;0;0;0
17.01.2025;21:28;A 74;1;0;0;1;8;3;16;0;0;0;0;0;0;0;0
17.01.2025;21:27;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;21:26;A 74;1;0;0;0;2;4;18;0;0;0;4;0;0;0;0
17.01.2025;21:25;A 74;1;0;0;2;26;0;0;0;0;2;18;0;0;0;0
17.01.2025;21:24;A 74;1;0;0;3;38;1;17;0;0;0;0;0;0;0;0
17.01.2025;21:23;A 74;1;0;0;3;31;2;28;0;0;0;0;0;0;0;0
17.01.2025;21:22;A 74;1;0;0;1;12;2;15;0;0;1;17;1;1;0;0
17.01.2025;21:21;A 74;1;0;0;2;14;3;17;0;0;1;8;0;0;0;0
17.01.2025;21:20;A 74;1;0;0;2;36;2;8;0;0;0;0;1;1;1;1
17.01.2025;21:19;A 74;1;0;0;0;0;1;14;1;7;0;0;0;0;0;0
17.01.2025;21:18;A 74;1;0;0;1;10;2;89;2;5;0;6;0;0;0;0
17.01.2025;21:17;A 74;1;0;0;4;33;1;6;0;0;2;19;1;1;1;1
17.01.2025;21:16;A 74;1;0;0;0;0;2;2;0;0;1;20;0;0;0;0
17.01.2025;21:15;A 74;1;0;0;1;8;1;21;1;0;0;0;0;0;0;0
17.01.2025;21:14;A 74;1;0;0;2;33;4;16;0;0;0;0;0;0;0;0
17.01.2025;21:13;A 74;1;0;0;3;21;3;17;0;0;0;0;0;0;0;0
17.01.2025;21:12;A 74;1;3;4;0;0;2;4;0;0;0;0;0;0;0;0
17.01.2025;21:11;A 74;1;0;0;2;27;2;50;0;0;1;5;0;0;0;0
17.01.2025;21:10;A 74;1;0;0;0;0;1;52;0;0;0;0;0;0;1;1
17.01.2025;21:09;A 74;1;0;0;0;0;3;16;0;0;0;0;0;0;0;0
17.01.2025;21:08;A 74;1;0;0;1;7;1;10;0;0;0;0;0;0;0;0
17.01.2025;21:07;A 74;1;0;0;1;8;1;7;0;0;1;17;0;0;0;0
17.01.2025;21:06;A 74;1;1;3;2;15;4;34;0;0;0;0;0;0;0;0
17.01.2025;21:05;A 74;1;0;0;1;17;1;5;1;0;1;16;0;0;0;0
17.01.2025;21:04;A 74;1;0;0;2;22;5;19;0;0;0;8;1;1;0;0
17.01.2025;21:03;A 74;1;0;0;1;21;2;9;0;0;1;8;1;1;0;0
17.01.2025;21:02;A 74;1;0;0;1;6;1;14;0;0;0;0;0;0;0;0
17.01.2025;21:01;A 74;1;0;0;1;12;3;27;1;6;1;13;0;0;0;0
17.01.2025;21:00;A 74;1;0;0;3;20;4;20;0;0;1;23;1;1;0;0
17.01.2025;20:59;A 74;1;0;0;0;0;7;34;1;0;0;0;0;0;0;0
17.01.2025;20:58;A 74;1;0;0;2;19;3;45;0;0;1;7;0;0;1;1
17.01.2025;20:57;A 74;1;0;0;1;13;3;13;0;0;1;25;0;0;0;0
17.01.2025;20:56;A 74;1;0;0;3;22;1;7;0;0;0;0;0;0;0;0
17.01.2025;20:55;A 74;1;0;0;1;9;2;41;0;0;1;6;0;0;0;0
17.01.2025;20:54;A 74;1;0;0;2;27;4;30;0;0;0;0;0;0;0;0
17.01.2025;20:53;A 74;1;1;2;1;12;3;23;2;2;0;0;0;0;0;0
17.01.2025;20:52;A 74;1;0;0;1;20;5;44;1;1;1;3;0;0;0;0
17.01.2025;20:51;A 74;1;0;0;1;17;3;31;1;0;1;5;1;1;0;0
17.01.2025;20:50;A 74;1;0;0;2;37;2;8;1;6;0;0;1;1;0;0
17.01.2025;20:49;A 74;1;0;0;0;8;2;27;0;0;2;25;1;1;1;1
17.01.2025;20:48;A 74;1;1;4;4;22;1;6;0;0;0;0;0;0;0;0
17.01.2025;20:47;A 74;1;0;0;0;0;6;22;1;3;1;12;0;0;0;0
17.01.2025;20:46;A 74;1;0;0;2;29;4;18;2;3;0;0;0;0;0;0
17.01.2025;20:45;A 74;1;1;6;1;4;1;6;0;0;2;35;1;1;0;0
17.01.2025;20:44;A 74;1;0;0;1;19;5;19;0;0;0;0;0;0;0;0
17.01.2025;20:43;A 74;1;0;0;1;20;2;72;0;0;1;10;0;0;0;0
17.01.2025;20:42;A 74;1;0;0;3;22;1;18;0;0;1;16;1;1;0;0
17.01.2025;20:41;A 74;1;0;0;2;14;2;3;0;0;1;1;0;0;0;0
17.01.2025;20:40;A 74;1;0;0;0;0;3;10;0;0;0;0;0;0;0;0
17.01.2025;20:39;A 74;1;0;0;1;15;0;14;0;0;1;31;0;0;0;0
17.01.2025;20:38;A 74;1;0;0;3;24;2;44;0;0;0;0;2;3;1;1
17.01.2025;20:37;A 74;1;0;0;0;0;4;28;0;0;1;7;0;0;0;0
17.01.2025;20:36;A 74;1;0;0;2;60;0;0;0;0;1;18;0;0;0;0
17.01.2025;20:35;A 74;1;0;0;0;8;2;18;0;0;0;0;1;1;0;0
17.01.2025;20:34;A 74;1;0;0;3;25;4;13;0;0;0;0;0;0;0;0
17.01.2025;20:33;A 74;1;0;0;2;23;9;30;1;3;0;0;0;0;0;0
17.01.2025;20:32;A 74;1;0;0;2;21;3;38;0;0;0;0;0;0;0;0
17.01.2025;20:31;A 74;1;0;0;2;27;3;11;0;0;0;0;0;0;0;0
17.01.2025;20:30;A 74;1;0;0;1;5;4;13;0;0;0;0;0;0;0;0
17.01.2025;20:29;A 74;1;0;0;2;11;2;4;0;0;0;0;0;0;0;0
17.01.2025;20:28;A 74;1;0;0;1;10;3;17;0;0;0;0;0;0;0;0
17.01.2025;20:27;A 74;1;0;0;1;18;1;42;0;0;0;0;0;0;0;0
17.01.2025;20:26;A 74;1;0;0;2;7;6;20;0;0;0;0;0;0;0;0
17.01.2025;20:25;A 74;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0
17.01.2025;20:24;A 74;1;0;0;2;46;1;95;0;0;1;21;0;0;0;0
17.01.2025;20:23;A 74;1;0;0;1;17;3;80;0;0;0;0;1;1;0;0
17.01.2025;20:22;A 74;1;0;0;1;9;2;12;0;0;2;11;0;0;0;0
17.01.2025;20:21;A 74;1;0;0;2;19;3;23;0;0;0;0;0;0;0;0
17.01.2025;20:20;A 74;1;0;0;2;24;1;13;1;0;0;0;0;0;0;0
17.01.2025;20:19;A 74;1;1;8;3;20;4;14;0;0;0;0;0;0;0;0
17.01.2025;20:18;A 74;1;0;0;2;16;3;25;1;6;0;0;0;0;0;0
17.01.2025;20:17;A 74;1;0;0;2;18;2;36;0;0;0;0;0;0;0;0
17.01.2025;20:16;A 74;1;0;0;1;40;3;70;0;0;2;11;0;0;0;0
17.01.2025;20:15;A 74;1;0;0;0;0;4;40;0;0;0;0;2;3;0;0
17.01.2025;20:14;A 74;1;0;0;1;15;1;81;1;6;1;9;0;0;0;0
17.01.2025;20:13;A 74;1;0;0;2;28;1;53;0;0;1;3;1;1;0;0
17.01.2025;20:12;A 74;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0
17.01.2025;20:11;A 74;1;0;0;0;6;1;67;0;0;1;10;0;0;0;0
17.01.2025;20:10;A 74;1;0;0;2;73;4;16;0;0;1;10;1;1;1;1
17.01.2025;20:09;A 74;1;0;0;1;66;2;62;0;0;2;23;0;0;0;0
17.01.2025;20:08;A 74;1;0;0;1;24;1;8;1;5;0;0;2;5;0;0
17.01.2025;20:07;A 74;1;0;0;1;16;2;17;1;0;0;0;0;0;0;0
17.01.2025;20:06;A 74;1;0;0;1;8;1;6;0;0;1;7;0;0;0;0
17.01.2025;20:05;A 74;1;0;0;3;22;2;16;0;0;0;0;0;0;0;0
17.01.2025;20:04;A 74;1;0;0;1;20;3;63;0;0;0;6;0;0;0;0
17.01.2025;20:03;A 74;1;0;0;2;26;1;37;0;0;2;8;0;0;1;1
17.01.2025;20:02;A 74;1;0;0;4;32;2;9;1;7;0;0;0;0;0;0
17.01.2025;20:01;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
17.01.2025;20:00;A 74;1;1;1;1;28;4;31;0;0;1;4;0;0;0;0
17.01.2025;19:59;A 74;1;0;0;1;6;3;12;0;0;0;0;0;0;0;0
