Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
13.01.2024;01:00;A 61;1;0;0;0;0;0;0;0;0;1;0;2;2;3;3;2;16;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:59;A 61;1;1;0;1;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:58;A 61;1;1;0;1;1;1;1;1;9;1;0;1;1;0;0;1;6;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:57;A 61;1;1;3;0;0;1;0;0;0;3;0;1;1;2;2;1;5;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:56;A 61;1;0;0;0;0;0;0;0;0;7;0;3;3;0;0;0;11;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:55;A 61;1;1;0;1;1;0;0;0;4;0;0;0;0;4;22;1;3;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:54;A 61;1;1;0;1;1;2;2;2;12;1;0;1;1;2;3;1;4;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:53;A 61;1;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;5;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:52;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:51;A 61;1;1;0;1;1;1;1;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:50;A 61;1;1;0;1;0;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:49;A 61;1;2;1;2;1;1;1;1;11;0;0;1;0;1;0;1;4;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:48;A 61;1;0;0;0;0;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:47;A 61;1;3;4;1;1;1;1;1;9;2;0;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:46;A 61;1;0;0;2;1;1;1;1;9;0;0;2;1;0;0;2;4;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:45;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:44;A 61;1;2;1;2;1;1;1;1;15;21;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:43;A 61;1;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:42;A 61;1;2;0;2;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:41;A 61;1;0;0;0;0;2;2;1;5;6;0;3;3;3;3;2;20;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:40;A 61;1;1;0;1;1;1;2;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:39;A 61;1;1;0;1;1;0;0;0;2;1;0;1;1;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:38;A 61;1;0;0;1;0;2;2;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:37;A 61;1;0;0;2;2;2;1;2;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:36;A 61;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;6;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:35;A 61;1;3;2;3;3;2;2;2;28;1;0;2;1;2;1;2;11;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:34;A 61;1;0;0;1;0;2;2;2;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:33;A 61;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;3;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:32;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:31;A 61;1;1;0;0;0;0;0;0;0;4;0;2;3;2;1;1;14;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:30;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:29;A 61;1;1;0;1;1;0;0;0;8;0;0;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:28;A 61;1;0;0;0;0;1;2;1;1;7;0;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:27;A 61;1;1;3;1;1;1;1;1;8;3;0;1;1;1;1;1;7;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:26;A 61;1;1;0;3;3;1;3;1;9;0;0;2;3;3;1;0;4;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:25;A 61;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:24;A 61;1;3;1;3;3;3;3;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:23;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:22;A 61;1;1;0;2;1;1;1;1;8;1;0;1;0;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:21;A 61;1;2;0;2;2;3;3;2;12;0;0;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:20;A 61;1;0;0;1;0;1;1;1;9;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100
13.01.2024;00:19;A 61;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;100;0;100
13.01.2024;00:18;A 61;1;1;0;1;1;1;1;1;9;1;0;1;0;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
