Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
11.03.2024;09:53;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:52;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:51;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:50;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:49;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:48;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:47;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:45;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:44;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:43;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:42;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:41;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:40;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:39;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:38;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:35;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:34;A119;1;0;0;0;0;0;0;0;0
11.03.2024;09:33;A119;1;0;0;0;0;0;0;0;0
