Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D28Z;D28B;D29Z;D29B;D70Z;D70B;H53-Bahn_M1_Z;H53-Bahn_M1_B;A53-Bahn_M2_Z;A53-Bahn_M2_B;H53-Bus_M3_Z;H53-Bus_M3_B;A53-Bus_M4_Z;A53-Bus_M4_B;STRAB_53dZ;STRAB_53dB;STRAB_57dZ;STRAB_57dB;Anf_32Z;Anf_32B;Anf_38Z;Anf_38B;FeuerwehrZ;FeuerwehrB
21.09.2024;02:00;A 12;1;2;3;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;1;2;64;2;2;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:59;A 12;1;2;3;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1;1;1;54;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:58;A 12;1;0;0;2;3;0;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:57;A 12;1;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;100;0;0;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:56;A 12;1;2;3;0;0;0;0;0;0;0;0;2;3;1;2;0;0;1;2;1;40;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:55;A 12;1;0;0;0;0;1;24;1;32;2;2;4;4;2;3;1;15;1;2;0;30;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:54;A 12;1;0;0;0;0;0;0;1;35;1;0;0;0;0;0;0;0;3;4;3;55;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
21.09.2024;01:53;A 12;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;0;0;0;1;1;68;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6
21.09.2024;01:52;A 12;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;41;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:51;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;5;1;1;1;3;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:50;A 12;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;33;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:49;A 12;1;0;0;0;0;1;0;0;0;0;0;4;8;2;4;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:48;A 12;1;2;3;2;2;1;51;0;0;0;0;1;2;1;2;0;0;2;3;1;31;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:47;A 12;1;1;3;0;0;1;1;0;0;0;0;3;3;1;1;1;1;0;0;1;33;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2024;01:46;A 12;1;2;1;1;1;0;0;0;0;0;0;2;2;3;1;1;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
21.09.2024;01:45;A 12;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
21.09.2024;01:44;A 12;1;1;1;1;1;2;3;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
