Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
01.01.2025;00:58;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:57;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:56;A 10;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;2;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:54;A 10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:53;A 10;1;1;2;2;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:50;A 10;1;1;1;0;0;2;2;1;1;0;100;0;100;1;1;1;1;3;5;0;0;0;0;0;0;0;0;0;0;1;2;1;1
01.01.2025;00:49;A 10;1;0;0;5;8;1;2;0;0;0;100;0;100;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;19;0;0
01.01.2025;00:48;A 10;1;1;2;0;0;1;1;0;0;0;100;0;100;1;2;0;0;1;3;1;18;0;0;0;0;0;0;0;0;0;0;3;4
01.01.2025;00:47;A 10;1;1;3;2;3;3;6;0;0;0;100;0;100;0;0;0;0;2;4;3;44;0;4;0;0;0;0;0;0;0;0;5;7
01.01.2025;00:46;A 10;1;1;1;3;3;0;0;0;0;0;100;0;100;0;0;1;1;0;0;1;65;1;63;0;0;0;0;0;0;0;0;3;5
01.01.2025;00:45;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;1;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.01.2025;00:44;A 10;1;0;0;0;0;0;0;0;0;1;22;1;22;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:42;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:41;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:39;A 10;1;0;0;0;0;0;0;0;0;1;63;1;63;3;5;1;2;3;6;2;29;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:36;A 10;1;1;2;0;0;1;1;0;0;1;34;1;34;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
01.01.2025;00:35;A 10;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:34;A 10;1;0;0;1;2;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:33;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:32;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:31;A 10;1;0;0;1;1;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:30;A 10;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:29;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:25;A 10;1;0;0;0;0;0;0;0;0;1;62;1;62;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;62;0;0
01.01.2025;00:23;A 10;1;1;1;0;0;0;0;0;0;1;27;1;27;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;27;0;0
01.01.2025;00:21;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.01.2025;00:19;A 10;1;0;0;0;0;0;0;0;0;1;56;1;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;0;0
01.01.2025;00:15;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0
01.01.2025;00:13;A 10;1;0;0;0;0;1;1;0;0;1;47;1;47;0;0;0;0;0;0;1;47;0;0;0;0;0;0;0;0;1;47;1;1
01.01.2025;00:09;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;100;2;3
01.01.2025;00:08;A 10;1;0;0;0;0;0;0;1;20;1;97;1;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;97;0;0
01.01.2025;00:04;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;2
01.01.2025;00:03;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0
