Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;TF35Z;TF35B;TBS35Z;TBS35B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB
14.07.2024;02:00;A108;1;0;5;0;1;0;0;0;0;0;0;0;0
14.07.2024;01:59;A108;1;1;2;1;6;0;0;0;0;0;0;0;0
14.07.2024;01:58;A108;1;3;13;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:57;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
14.07.2024;01:56;A108;1;3;5;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:55;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:54;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:53;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:52;A108;1;1;7;1;22;0;0;0;0;0;0;0;0
14.07.2024;01:51;A108;1;1;7;1;12;0;0;0;0;0;0;0;0
14.07.2024;01:50;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
14.07.2024;01:49;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:48;A108;1;2;16;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:47;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:46;A108;1;0;0;1;10;0;0;0;0;0;0;0;0
14.07.2024;01:45;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
14.07.2024;01:44;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:43;A108;1;0;0;0;13;0;0;0;0;0;0;0;0
14.07.2024;01:42;A108;1;0;0;1;4;0;0;0;0;0;0;0;0
14.07.2024;01:41;A108;1;1;6;1;10;0;0;0;0;0;0;0;0
14.07.2024;01:40;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:39;A108;1;0;0;1;17;0;0;0;0;0;0;0;0
14.07.2024;01:38;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:37;A108;1;0;1;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:36;A108;1;1;5;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:35;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:34;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:33;A108;1;2;15;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:32;A108;1;0;0;1;11;0;0;0;0;0;0;0;0
14.07.2024;01:31;A108;1;1;4;1;10;0;0;0;0;0;0;0;0
14.07.2024;01:30;A108;1;0;0;1;9;0;0;0;0;0;0;0;0
14.07.2024;01:29;A108;1;0;0;2;21;0;0;0;0;0;0;0;0
14.07.2024;01:28;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:27;A108;1;1;9;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:26;A108;1;1;9;1;10;0;0;0;0;0;0;0;0
14.07.2024;01:25;A108;1;1;8;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:24;A108;1;1;8;1;12;0;0;0;0;0;0;0;0
14.07.2024;01:23;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:22;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:21;A108;1;0;0;1;12;0;0;0;0;0;0;0;0
14.07.2024;01:20;A108;1;3;13;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:19;A108;1;1;14;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:18;A108;1;2;8;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:17;A108;1;0;0;1;10;0;0;0;0;0;0;0;0
14.07.2024;01:16;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:15;A108;1;0;0;1;9;0;0;0;0;0;0;0;0
14.07.2024;01:14;A108;1;0;0;2;16;0;0;0;0;0;0;0;0
14.07.2024;01:13;A108;1;0;0;1;12;0;0;0;0;0;0;0;0
14.07.2024;01:12;A108;1;0;0;1;9;0;0;0;0;0;0;0;0
14.07.2024;01:11;A108;1;2;7;1;13;0;0;0;0;0;0;0;0
14.07.2024;01:10;A108;1;0;0;2;17;0;0;0;0;0;0;0;0
14.07.2024;01:09;A108;1;1;5;3;22;0;0;0;0;0;0;0;0
14.07.2024;01:08;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:07;A108;1;1;7;1;13;0;0;0;0;0;0;0;0
14.07.2024;01:06;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:05;A108;1;1;6;1;7;0;0;0;0;0;0;0;0
14.07.2024;01:04;A108;1;2;6;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:03;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:02;A108;1;2;19;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:01;A108;1;1;8;0;0;0;0;0;0;0;0;0;0
14.07.2024;01:00;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:59;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:58;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:57;A108;1;0;0;1;9;0;0;0;0;0;0;0;0
14.07.2024;00:56;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:55;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:54;A108;1;2;5;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:53;A108;1;1;9;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:52;A108;1;1;7;1;10;0;0;0;0;0;0;0;0
14.07.2024;00:51;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:50;A108;1;1;3;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:49;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:48;A108;1;2;5;1;8;0;0;0;0;0;0;0;0
14.07.2024;00:47;A108;1;1;9;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:46;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:45;A108;1;0;0;5;20;0;0;0;0;0;0;0;0
14.07.2024;00:44;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:43;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:42;A108;1;0;0;1;17;0;0;0;0;0;0;0;0
14.07.2024;00:41;A108;1;1;7;0;4;0;0;0;0;0;0;0;0
14.07.2024;00:40;A108;1;1;7;1;4;0;0;0;0;0;0;0;0
14.07.2024;00:39;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:38;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:37;A108;1;1;7;1;6;0;0;0;0;0;0;0;0
14.07.2024;00:36;A108;1;1;9;1;9;0;0;0;0;0;0;0;0
14.07.2024;00:35;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:34;A108;1;0;0;5;26;0;0;0;0;0;0;0;0
14.07.2024;00:33;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:32;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:31;A108;1;1;12;4;24;0;0;0;0;0;0;0;0
14.07.2024;00:30;A108;1;1;1;1;8;0;0;0;0;0;0;0;0
14.07.2024;00:29;A108;1;1;8;1;12;0;0;0;0;0;0;0;0
14.07.2024;00:28;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:27;A108;1;1;8;1;28;0;0;0;0;0;0;0;0
14.07.2024;00:26;A108;1;0;0;1;19;0;0;0;0;0;0;0;0
14.07.2024;00:25;A108;1;1;8;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:24;A108;1;1;20;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:23;A108;1;1;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:22;A108;1;1;10;2;18;0;0;0;0;0;0;0;0
14.07.2024;00:21;A108;1;2;15;4;46;0;0;0;0;0;0;0;0
14.07.2024;00:20;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:19;A108;1;1;16;2;4;1;1;1;1;0;0;0;0
14.07.2024;00:18;A108;1;3;28;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:17;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:16;A108;1;4;14;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:15;A108;1;0;0;1;9;0;0;0;0;0;0;0;0
14.07.2024;00:14;A108;1;4;26;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:13;A108;1;2;21;2;17;0;0;0;0;0;0;0;0
14.07.2024;00:12;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:11;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:10;A108;1;1;6;1;10;0;0;0;0;0;0;0;0
14.07.2024;00:09;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:08;A108;1;2;12;2;28;0;0;0;0;0;0;0;0
14.07.2024;00:07;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:06;A108;1;1;9;1;7;0;0;0;0;0;0;0;0
14.07.2024;00:05;A108;1;4;10;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:04;A108;1;1;11;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:03;A108;1;3;32;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:02;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2024;00:01;A108;1;0;0;0;4;0;0;0;0;0;0;0;0
14.07.2024;00:00;A108;1;1;7;1;5;0;0;0;0;0;0;0;0
13.07.2024;23:59;A108;1;1;8;2;22;0;0;0;0;0;0;0;0
13.07.2024;23:58;A108;1;0;0;1;16;0;0;0;0;0;0;0;0
13.07.2024;23:57;A108;1;1;7;2;18;0;0;0;0;0;0;0;0
13.07.2024;23:56;A108;1;0;0;1;8;0;0;0;0;0;0;0;0
13.07.2024;23:55;A108;1;1;11;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:54;A108;1;1;8;1;13;0;0;0;0;0;0;0;0
13.07.2024;23:53;A108;1;0;0;2;5;0;0;0;0;0;0;0;0
13.07.2024;23:52;A108;1;0;0;2;11;0;0;0;0;0;0;0;0
13.07.2024;23:51;A108;1;1;8;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:50;A108;1;0;0;0;7;0;0;0;0;0;0;0;0
13.07.2024;23:49;A108;1;0;0;4;19;0;0;0;0;0;0;0;0
13.07.2024;23:48;A108;1;3;13;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:47;A108;1;2;3;2;24;0;0;0;0;0;0;0;0
13.07.2024;23:46;A108;1;1;13;2;19;0;0;0;0;0;0;0;0
13.07.2024;23:45;A108;1;3;29;1;4;0;0;0;0;0;0;0;0
13.07.2024;23:44;A108;1;0;0;2;25;0;0;0;0;0;0;0;0
13.07.2024;23:43;A108;1;2;12;1;22;0;0;0;0;0;0;0;0
13.07.2024;23:42;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:41;A108;1;1;5;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:40;A108;1;0;0;2;23;0;0;0;0;0;0;0;0
13.07.2024;23:39;A108;1;2;6;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:38;A108;1;1;7;1;10;0;0;0;0;0;0;0;0
13.07.2024;23:37;A108;1;1;7;0;17;0;0;0;0;0;0;0;0
13.07.2024;23:36;A108;1;0;0;2;27;0;0;0;0;0;0;0;0
13.07.2024;23:35;A108;1;1;8;1;9;0;0;0;0;0;0;0;0
13.07.2024;23:34;A108;1;4;11;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:33;A108;1;0;0;1;10;0;0;0;0;0;0;0;0
13.07.2024;23:32;A108;1;1;10;1;24;0;0;0;0;0;0;0;0
13.07.2024;23:31;A108;1;0;4;1;0;0;0;0;0;0;0;0;0
13.07.2024;23:30;A108;1;2;23;1;13;0;0;0;0;0;0;0;0
13.07.2024;23:29;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:28;A108;1;1;10;2;34;0;0;0;0;0;0;0;0
13.07.2024;23:27;A108;1;1;5;1;9;0;0;0;0;0;0;0;0
13.07.2024;23:26;A108;1;1;8;0;3;0;0;0;0;0;0;0;0
13.07.2024;23:25;A108;1;0;0;5;31;0;0;0;0;0;0;0;0
13.07.2024;23:24;A108;1;0;3;1;24;0;0;0;0;0;0;0;0
13.07.2024;23:23;A108;1;5;31;1;5;0;0;0;0;0;0;0;0
13.07.2024;23:22;A108;1;1;10;2;23;0;0;0;0;0;0;0;0
13.07.2024;23:21;A108;1;0;0;2;20;0;0;0;0;0;0;0;0
13.07.2024;23:20;A108;1;0;0;2;21;0;0;0;0;0;0;0;0
13.07.2024;23:19;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:18;A108;1;0;0;1;12;0;0;0;0;0;0;0;0
13.07.2024;23:17;A108;1;1;16;1;20;0;0;0;0;0;0;0;0
13.07.2024;23:16;A108;1;1;8;1;17;0;0;0;0;0;0;0;0
13.07.2024;23:15;A108;1;2;14;1;13;0;0;0;0;0;0;0;0
13.07.2024;23:14;A108;1;3;29;2;22;0;0;0;0;0;0;0;0
13.07.2024;23:13;A108;1;0;10;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:12;A108;1;1;2;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:11;A108;1;1;15;2;2;0;0;0;0;0;0;0;0
13.07.2024;23:10;A108;1;3;19;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:09;A108;1;1;10;2;10;0;0;0;0;0;0;0;0
13.07.2024;23:08;A108;1;1;11;1;16;0;0;0;0;0;0;0;0
13.07.2024;23:07;A108;1;1;7;1;17;0;0;0;0;0;0;0;0
13.07.2024;23:06;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:05;A108;1;2;15;1;15;0;0;0;0;0;0;0;0
13.07.2024;23:04;A108;1;0;0;2;8;0;0;0;0;0;0;0;0
13.07.2024;23:03;A108;1;1;5;1;9;0;0;0;0;0;0;0;0
13.07.2024;23:02;A108;1;2;23;1;9;0;0;0;0;0;0;0;0
13.07.2024;23:01;A108;1;3;20;0;0;0;0;0;0;0;0;0;0
13.07.2024;23:00;A108;1;1;8;0;0;0;0;0;0;0;0;0;0
13.07.2024;22:59;A108;1;2;11;0;0;0;0;0;0;0;0;0;0
13.07.2024;22:58;A108;1;0;7;1;7;0;0;0;0;0;0;0;0
13.07.2024;22:57;A108;1;2;12;0;7;0;0;0;0;0;0;0;0
13.07.2024;22:56;A108;1;1;6;2;8;0;0;0;0;0;0;0;0
