Datum;Uhrzeit;Bezeichnung;Intervall;V5Z;V5B;V11Z;V11B;V12Z;V12B;T35_sZ;T35_sB;T35_bZ;T35_bB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
02.02.2025;01:00;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:59;A173;1;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:58;A173;1;2;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:57;A173;1;2;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:56;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:55;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:54;A173;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2
02.02.2025;00:53;A173;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
02.02.2025;00:52;A173;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:51;A173;1;3;3;2;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:50;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:49;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:48;A173;1;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:47;A173;1;3;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:46;A173;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:45;A173;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:44;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:43;A173;1;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:42;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:41;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:40;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:39;A173;1;2;17;2;4;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:38;A173;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:37;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:36;A173;1;4;7;1;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:35;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:34;A173;1;2;5;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:33;A173;1;3;6;2;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:32;A173;1;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:31;A173;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:30;A173;1;1;8;1;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:29;A173;1;3;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:28;A173;1;0;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:27;A173;1;4;6;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:26;A173;1;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:25;A173;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:24;A173;1;1;7;2;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2
02.02.2025;00:23;A173;1;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
02.02.2025;00:22;A173;1;4;7;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:21;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:20;A173;1;2;6;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:19;A173;1;1;3;2;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:18;A173;1;1;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:17;A173;1;2;4;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:16;A173;1;0;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:15;A173;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:14;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:13;A173;1;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:12;A173;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:11;A173;1;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:10;A173;1;2;5;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:09;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:08;A173;1;0;0;1;3;2;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:07;A173;1;1;16;1;1;1;75;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
02.02.2025;00:06;A173;1;1;7;2;1;2;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
02.02.2025;00:05;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:04;A173;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:03;A173;1;2;10;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:02;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:01;A173;1;3;10;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.2025;00:00;A173;1;1;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:59;A173;1;3;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:58;A173;1;1;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:57;A173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:56;A173;1;3;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:55;A173;1;0;0;1;5;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;2
01.02.2025;23:54;A173;1;2;3;2;4;2;2;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0
01.02.2025;23:53;A173;1;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:52;A173;1;1;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:51;A173;1;0;3;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:50;A173;1;2;8;3;9;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:49;A173;1;2;7;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2025;23:48;A173;1;3;12;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
