Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
03.01.2025;00:56;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:53;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:47;A 10;1;0;0;0;0;0;0;0;0;1;4;1;4;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:45;A 10;1;0;0;0;0;0;0;1;18;1;39;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:44;A 10;1;0;0;0;0;0;0;0;0;1;57;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:41;A 10;1;0;0;0;0;0;0;0;0;1;37;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:40;A 10;1;2;3;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;25;0;0;0;0;0;0;0;0
03.01.2025;00:39;A 10;1;1;2;0;0;0;0;0;0;1;47;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:37;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;5;2;3;0;0;0;0;0;0;0;0;0;0;2;3
03.01.2025;00:36;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:35;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:34;A 10;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:33;A 10;1;0;0;0;0;1;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:28;A 10;1;0;0;1;1;0;0;1;35;1;37;1;37;1;1;1;1;0;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:23;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:18;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:16;A 10;1;0;0;0;0;0;0;0;0;1;25;1;25;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:12;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:11;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
03.01.2025;00:10;A 10;1;0;0;0;0;0;0;0;0;1;11;1;11;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:09;A 10;1;0;0;0;0;0;0;0;0;1;39;1;39;0;0;0;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:08;A 10;1;0;0;0;0;0;0;0;0;1;52;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:06;A 10;1;1;2;1;3;0;0;0;0;1;24;1;24;0;0;0;0;0;0;2;3;0;0;1;5;0;0;1;2;0;0;0;0
03.01.2025;00:05;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2025;00:04;A 10;1;1;1;0;0;0;0;0;0;1;19;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
03.01.2025;00:02;A 10;1;0;0;0;0;0;0;0;0;1;5;1;5;1;2;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;1;2
02.01.2025;23:58;A 10;1;1;2;0;0;0;0;0;0;1;52;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4
02.01.2025;23:56;A 10;1;0;0;0;0;0;0;0;0;1;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
02.01.2025;23:55;A 10;1;0;0;1;2;0;0;0;0;1;17;1;17;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;0
02.01.2025;23:51;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
