Datum;Uhrzeit;Bezeichnung;Intervall;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;TFWZ;TFWB
04.12.2024;00:19;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:18;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:17;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:16;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:15;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:14;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:13;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:12;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:11;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:10;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:09;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:08;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:07;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:06;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:05;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:04;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:03;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:02;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:01;A130;1;0;0;0;0;0;0;0;0;;
04.12.2024;00:00;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:59;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:58;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:57;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:55;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:54;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:53;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:52;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:51;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:50;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:49;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:48;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:47;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:46;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:45;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:44;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:43;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:42;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:41;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:40;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:39;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:38;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:37;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:36;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:35;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:34;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:33;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:32;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:31;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:30;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:29;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:28;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:27;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:26;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:25;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:24;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:23;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:22;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:21;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:20;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:19;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:18;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:17;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:16;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:15;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:14;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:13;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:12;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:11;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:10;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:09;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:08;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:07;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:06;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:05;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:04;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:03;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:01;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;23:00;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:59;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:58;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:57;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:55;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:54;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:53;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:52;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:51;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:50;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:49;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:48;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:47;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:46;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:45;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:44;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:43;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:42;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:41;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:40;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:39;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:38;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:37;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:36;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:35;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:34;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:33;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:32;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:31;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:30;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:29;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:28;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:27;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:26;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:25;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:24;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:23;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:22;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:21;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:20;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:19;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:18;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:17;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:16;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:15;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:14;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:13;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:12;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:11;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:10;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:09;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:08;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:07;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:06;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:05;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:04;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:03;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:01;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;22:00;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:59;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:58;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:57;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:55;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:54;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:53;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:52;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:51;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:50;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:49;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:48;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:46;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:44;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;21:33;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;20:27;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;20:24;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:41;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:40;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:28;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:20;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:16;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:15;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:13;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:05;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;19:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;18:49;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;17:40;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;17:25;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;16:56;A130;1;0;0;2;0;0;0;0;0;;
03.12.2024;16:09;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;16:05;A130;1;1;0;0;0;0;0;0;0;;
03.12.2024;16:02;A130;1;0;0;0;0;0;0;3;1;;
03.12.2024;15:58;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;15:57;A130;1;1;0;0;0;5;3;0;0;;
03.12.2024;15:29;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;14:46;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;14:04;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;13:42;A130;1;1;1;0;0;1;0;0;0;;
03.12.2024;13:07;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;12:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;12:38;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;12:32;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;12:11;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:38;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:34;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:18;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:10;A130;1;0;0;1;0;0;0;0;0;;
03.12.2024;11:09;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:08;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:03;A130;1;1;1;0;0;0;0;0;0;;
03.12.2024;11:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;11:01;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:57;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:55;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:54;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:52;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:49;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:44;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:41;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:37;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:35;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:34;A130;1;0;0;0;0;1;0;0;0;;
03.12.2024;10:27;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:23;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:21;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:20;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:17;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:14;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:10;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:03;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;10:00;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:58;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:57;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:48;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:46;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:42;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:39;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:33;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:30;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:29;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:23;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:21;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:16;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:11;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:10;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:09;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:06;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;09:04;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:54;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:50;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:41;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:17;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:16;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;08:08;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:56;A130;1;0;0;0;0;12;7;0;0;;
03.12.2024;07:47;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:21;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:20;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:13;A130;1;0;0;0;0;0;0;2;1;;
03.12.2024;07:03;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;07:01;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:56;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:48;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:34;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:32;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:31;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:28;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:26;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;06:23;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;01:04;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;01:03;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;01:02;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;01:01;A130;1;0;0;0;0;0;0;0;0;;
03.12.2024;01:00;A130;1;0;0;0;0;0;0;0;0;;
