Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
03.12.2024;12:32;A 74;1;0;0;2;11;2;53;2;1;1;4;0;0;0;0
03.12.2024;12:11;A 74;1;1;8;2;72;0;100;3;1;1;17;1;1;1;1
03.12.2024;11:38;A 74;1;2;25;4;65;2;36;0;0;1;34;1;1;0;0
03.12.2024;11:34;A 74;1;1;24;3;62;4;68;0;0;1;30;1;1;1;3
03.12.2024;11:18;A 74;1;0;0;3;57;2;61;1;6;1;16;0;0;0;0
03.12.2024;11:10;A 74;1;1;2;3;70;1;56;0;0;0;0;0;0;0;0
03.12.2024;11:09;A 74;1;2;12;4;54;2;60;2;4;1;18;0;0;1;2
03.12.2024;11:08;A 74;1;1;8;1;7;1;66;0;0;1;17;2;3;0;0
03.12.2024;11:03;A 74;1;0;0;2;31;2;69;1;5;0;2;1;1;1;1
03.12.2024;11:02;A 74;1;1;2;2;13;3;54;0;0;2;18;1;1;0;0
03.12.2024;11:01;A 74;1;1;2;1;1;1;73;0;0;0;0;0;0;0;0
03.12.2024;10:57;A 74;1;0;0;3;30;1;42;0;0;0;0;1;1;0;0
03.12.2024;10:55;A 74;1;0;0;4;75;1;88;0;0;1;21;1;1;1;1
03.12.2024;10:54;A 74;1;2;12;2;70;0;65;0;0;1;21;1;1;1;1
03.12.2024;10:52;A 74;1;0;0;1;12;3;73;0;0;1;17;0;0;0;0
03.12.2024;10:49;A 74;1;2;6;3;31;2;21;1;1;1;8;0;0;0;0
03.12.2024;10:44;A 74;1;0;0;2;36;0;94;3;20;0;0;1;1;0;0
03.12.2024;10:41;A 74;1;1;6;2;15;2;21;1;1;0;0;1;1;0;0
03.12.2024;10:37;A 74;1;0;0;2;38;0;100;3;2;2;9;0;0;0;0
03.12.2024;10:35;A 74;1;0;0;4;41;0;100;5;27;0;0;1;1;0;0
03.12.2024;10:34;A 74;1;0;0;1;13;0;100;0;0;0;0;0;0;0;0
03.12.2024;10:27;A 74;1;0;0;2;34;1;59;1;22;0;0;0;0;0;0
03.12.2024;10:23;A 74;1;0;2;2;30;1;17;0;0;1;16;1;1;1;1
03.12.2024;10:21;A 74;1;0;0;4;33;3;15;0;0;0;0;0;0;0;0
03.12.2024;10:20;A 74;1;1;20;2;70;1;71;0;0;1;9;0;0;0;0
03.12.2024;10:17;A 74;1;0;0;1;41;0;97;1;7;0;5;1;1;1;1
03.12.2024;10:14;A 74;1;0;0;3;72;1;41;0;0;2;12;0;0;0;0
03.12.2024;10:10;A 74;1;0;0;1;10;1;93;0;0;1;2;0;0;0;0
03.12.2024;10:03;A 74;1;2;13;1;68;5;43;2;8;0;0;0;0;0;0
03.12.2024;10:00;A 74;1;0;3;2;30;8;67;2;11;0;0;0;0;0;0
03.12.2024;09:58;A 74;1;1;21;2;31;4;15;0;0;1;6;1;1;0;0
03.12.2024;09:57;A 74;1;4;18;1;63;6;56;1;8;0;0;0;0;0;0
03.12.2024;09:56;A 74;1;2;7;0;100;1;24;0;0;1;11;0;0;1;1
03.12.2024;09:48;A 74;1;0;0;3;30;2;55;3;10;1;10;1;1;0;0
03.12.2024;09:46;A 74;1;2;32;3;74;1;73;0;0;2;39;1;1;1;1
03.12.2024;09:42;A 74;1;0;0;2;70;2;41;1;3;2;18;0;0;0;0
03.12.2024;09:39;A 74;1;0;0;2;63;3;14;0;0;2;26;0;0;0;0
03.12.2024;09:33;A 74;1;2;8;2;26;2;33;0;0;1;19;0;0;0;0
03.12.2024;09:30;A 74;1;0;0;3;44;6;31;2;21;2;26;1;1;0;0
03.12.2024;09:29;A 74;1;0;0;2;26;2;11;0;0;2;40;0;0;0;0
03.12.2024;09:23;A 74;1;1;18;0;7;1;65;2;35;1;27;0;0;0;0
03.12.2024;09:21;A 74;1;0;0;3;43;1;80;1;4;2;19;1;1;0;0
03.12.2024;09:16;A 74;1;0;0;2;28;0;100;0;0;0;0;1;1;0;0
03.12.2024;09:11;A 74;1;1;11;2;35;1;25;0;0;0;0;0;0;0;0
03.12.2024;09:10;A 74;1;0;0;2;17;2;86;0;0;1;17;1;1;0;0
03.12.2024;09:09;A 74;1;0;0;2;45;1;57;0;0;1;10;0;0;0;0
03.12.2024;09:06;A 74;1;2;16;3;47;4;67;1;0;0;0;1;1;0;0
03.12.2024;09:04;A 74;1;0;0;0;0;2;23;4;5;1;6;0;0;0;0
03.12.2024;08:54;A 74;1;1;12;4;27;5;36;4;30;2;27;3;5;0;0
03.12.2024;08:50;A 74;1;1;1;0;0;2;14;0;0;1;11;0;0;0;0
03.12.2024;08:41;A 74;1;1;12;3;23;2;84;0;0;2;34;0;0;0;0
03.12.2024;08:17;A 74;1;0;2;3;58;0;100;0;0;1;6;0;0;0;0
03.12.2024;08:16;A 74;1;4;46;4;62;3;94;2;9;0;0;0;0;0;0
03.12.2024;08:08;A 74;1;1;0;1;21;2;74;0;0;2;18;0;0;0;0
03.12.2024;07:56;A 74;1;7;22;2;57;0;100;0;0;3;20;1;1;1;2
03.12.2024;07:47;A 74;1;4;22;0;0;0;100;2;24;1;15;2;3;0;0
03.12.2024;07:21;A 74;1;1;8;3;35;2;45;0;1;0;0;1;1;0;0
03.12.2024;07:20;A 74;1;1;11;1;38;4;52;3;32;0;10;0;0;0;0
03.12.2024;07:13;A 74;1;1;12;0;2;0;100;1;2;1;4;0;0;0;0
03.12.2024;07:03;A 74;1;0;0;0;0;3;28;1;1;0;0;0;0;0;0
03.12.2024;07:02;A 74;1;0;0;0;0;2;33;1;2;0;0;0;0;0;0
03.12.2024;07:01;A 74;1;0;0;0;0;1;19;0;0;0;0;0;0;0;0
03.12.2024;06:56;A 74;1;1;6;2;11;1;13;0;0;0;6;0;0;0;0
03.12.2024;06:48;A 74;1;0;0;1;17;1;10;0;0;0;0;0;0;0;0
03.12.2024;06:34;A 74;1;2;11;0;0;2;53;0;0;2;11;1;1;0;0
03.12.2024;06:32;A 74;1;0;0;0;0;2;8;0;0;0;0;0;0;0;0
03.12.2024;06:31;A 74;1;0;0;1;14;3;42;0;0;1;3;0;0;0;0
