Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;H51_A74/M1S_493Z;H51_A74/M1S_493B;A51_M1S_494Z;A51_M1S_494B;H55_A30/M3S_504Z;H55_A30/M3S_504B;A55_M3S_505Z;A55_M3S_505B;H54_M3SL_1289Z;H54_M3SL_1289B;A54_M4SL_506Z;A54_M4SL_506B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
04.12.2024;00:16;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:15;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:14;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:13;A110;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:12;A110;1;0;0;0;0;3;3;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:11;A110;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:10;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:09;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:08;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
04.12.2024;00:07;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:06;A110;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:05;A110;1;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:04;A110;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:03;A110;1;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:02;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:01;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
04.12.2024;00:00;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:59;A110;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:58;A110;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:57;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:56;A110;1;0;0;0;0;1;1;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:55;A110;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:54;A110;1;2;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:53;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:52;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:51;A110;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:50;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:49;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:48;A110;1;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:47;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:46;A110;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:45;A110;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:44;A110;1;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:43;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:42;A110;1;0;0;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:41;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
03.12.2024;23:40;A110;1;1;1;1;1;1;1;0;0;0;0;1;2;1;2;1;2;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:39;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:38;A110;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:37;A110;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:36;A110;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:35;A110;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:34;A110;1;1;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:33;A110;1;1;2;1;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:32;A110;1;0;0;2;2;1;1;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:31;A110;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:30;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:29;A110;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:28;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:27;A110;1;0;0;3;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:26;A110;1;0;0;1;1;2;2;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:25;A110;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:24;A110;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:23;A110;1;1;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:22;A110;1;0;0;0;0;4;4;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:21;A110;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:20;A110;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:19;A110;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:18;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:17;A110;1;0;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:16;A110;1;0;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:15;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:14;A110;1;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:13;A110;1;1;0;2;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:12;A110;1;0;0;1;3;2;5;0;0;0;0;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
03.12.2024;23:11;A110;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:10;A110;1;0;0;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:09;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:08;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:07;A110;1;1;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:06;A110;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:05;A110;1;0;0;3;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:04;A110;1;0;0;2;2;2;6;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:03;A110;1;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:02;A110;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:01;A110;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;23:00;A110;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:59;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:58;A110;1;1;1;2;2;2;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:57;A110;1;0;0;0;0;1;0;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:56;A110;1;0;0;1;2;3;3;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:55;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:54;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:53;A110;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:52;A110;1;1;1;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:51;A110;1;0;0;1;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:50;A110;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:49;A110;1;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:48;A110;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:47;A110;1;0;0;1;1;2;4;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:46;A110;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:45;A110;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:44;A110;1;0;0;1;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:43;A110;1;0;0;0;0;1;1;1;2;0;0;0;0;1;2;1;2;1;2;;;;;0;0;0;0;0;0
03.12.2024;22:42;A110;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:41;A110;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:40;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:39;A110;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:38;A110;1;0;0;1;1;3;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:37;A110;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:36;A110;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:35;A110;1;2;2;1;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:34;A110;1;3;3;2;2;3;30;1;2;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:33;A110;1;0;0;3;25;3;6;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:32;A110;1;0;0;3;4;2;4;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:31;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:30;A110;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:29;A110;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:28;A110;1;0;0;1;1;3;40;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:27;A110;1;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:26;A110;1;0;0;1;1;0;0;0;0;0;0;1;2;1;2;1;2;1;2;;;;;0;0;0;0;0;0
03.12.2024;22:25;A110;1;0;0;2;3;1;1;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:24;A110;1;0;0;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:23;A110;1;0;0;4;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:22;A110;1;0;0;2;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:21;A110;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:20;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:19;A110;1;1;1;2;3;2;3;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:18;A110;1;1;1;1;2;2;4;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:17;A110;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:16;A110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:15;A110;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:14;A110;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:13;A110;1;2;1;2;2;2;2;0;0;1;2;0;0;0;0;1;2;1;2;;;;;0;0;0;0;0;0
03.12.2024;22:12;A110;1;0;0;0;0;1;1;1;2;0;0;0;0;2;3;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:11;A110;1;0;0;2;2;1;2;0;0;0;0;2;3;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:10;A110;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:09;A110;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:08;A110;1;0;0;2;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:07;A110;1;1;2;0;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:06;A110;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:05;A110;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:04;A110;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:03;A110;1;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:02;A110;1;0;0;1;1;0;0;0;0;1;2;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:01;A110;1;1;1;2;2;3;21;1;2;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;22:00;A110;1;0;0;1;6;3;3;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:59;A110;1;0;0;2;3;2;2;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:58;A110;1;0;0;1;2;3;4;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:57;A110;1;0;0;2;3;3;6;1;2;0;0;0;0;0;0;0;0;1;2;;;;;0;0;0;0;0;0
03.12.2024;21:56;A110;1;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;2;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:55;A110;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:54;A110;1;1;1;0;0;6;35;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:53;A110;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:52;A110;1;0;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:51;A110;1;0;0;1;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:50;A110;1;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:49;A110;1;1;2;1;2;5;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:47;A110;1;0;0;4;4;4;4;1;2;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:45;A110;1;0;0;0;0;3;4;0;0;0;0;0;0;1;2;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;21:34;A110;1;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;20:28;A110;1;0;0;1;1;1;2;0;0;1;2;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;20:25;A110;1;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
03.12.2024;19:42;A110;1;3;2;1;1;5;13;0;0;0;0;1;2;0;0;0;0;0;0;;;;;0;0;0;0;0;0
