Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;FG35HZ;FG35HB;FG35WZ;FG35WB;TS_SchluesselschalterZ;TS_SchluesselschalterB;TS_WarteZ;TS_WarteB;TS_BrandmeldungZ;TS_BrandmeldungB;D3Z;D3B
03.12.2024;07:14;A102;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1
03.12.2024;07:04;A102;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;8;8
03.12.2024;07:03;A102;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;7;7
03.12.2024;07:02;A102;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;2;2
03.12.2024;06:57;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;4
03.12.2024;06:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
03.12.2024;06:35;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
03.12.2024;06:33;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;06:32;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;5
03.12.2024;06:29;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
03.12.2024;06:27;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;06:24;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;5;5
03.12.2024;01:06;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:05;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:04;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:03;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:02;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:01;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
03.12.2024;01:00;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
