Datum;Uhrzeit;Bezeichnung;Intervall;Fg35_T1_T2Z;Fg35_T1_T2B
16.04.2024;01:35;A105;1;0;0
16.04.2024;01:34;A105;1;0;0
15.04.2024;04:27;A105;1;0;0
