Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
16.04.2024;01:34;A149;1;1;1;1;1;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;01:33;A149;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;01:28;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;01:20;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;01:14;A149;1;1;2;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;00:57;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;00:53;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;00:47;A149;1;1;1;1;1;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;00:33;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;00:25;A149;1;2;2;2;1;1;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;23:55;A149;1;1;6;2;4;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;23:42;A149;1;2;2;2;1;1;14;1;0;1;3;1;0;0;0;0;0;0;0;0;0
15.04.2024;23:32;A149;1;1;1;1;0;1;7;2;1;1;7;2;1;0;0;0;0;0;0;0;0
15.04.2024;23:26;A149;1;2;27;1;3;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;23:10;A149;1;1;1;2;1;2;13;2;2;1;12;1;2;0;0;0;0;0;0;0;0
15.04.2024;23:04;A149;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;22:16;A149;1;0;0;2;1;1;1;3;3;4;7;3;3;0;0;0;0;0;0;0;0
15.04.2024;21:45;A149;1;1;0;1;0;1;5;1;0;1;7;1;1;0;0;0;0;0;0;0;0
15.04.2024;21:21;A149;1;2;2;1;0;1;13;1;1;1;13;2;2;0;0;0;0;0;0;0;0
15.04.2024;20:33;A149;1;2;2;2;2;2;22;1;4;0;9;0;0;0;0;1;1;0;0;0;0
15.04.2024;20:23;A149;1;2;2;3;2;2;21;3;3;2;26;3;3;0;0;0;0;0;0;0;0
15.04.2024;19:53;A149;1;3;51;4;3;1;73;6;5;4;15;5;5;0;0;0;0;1;1;1;2
15.04.2024;19:42;A149;1;3;3;2;1;2;14;7;10;4;44;6;9;0;0;0;0;0;0;0;0
15.04.2024;18:49;A149;1;5;42;7;9;2;68;6;6;5;29;8;9;0;0;0;0;1;1;0;0
15.04.2024;18:37;A149;1;3;3;4;3;3;15;4;4;3;17;5;5;0;0;0;0;0;0;0;0
15.04.2024;17:59;A149;1;6;6;10;8;6;26;4;4;3;17;5;9;0;0;0;0;0;0;0;0
15.04.2024;17:42;A149;1;4;12;4;2;4;28;6;5;5;24;5;5;0;0;0;0;1;1;1;1
15.04.2024;17:11;A149;1;7;7;9;7;6;36;5;25;4;36;4;3;0;0;0;0;0;0;0;0
15.04.2024;16:17;A149;1;12;15;14;11;5;53;5;8;3;50;4;8;0;0;0;0;1;1;0;0
15.04.2024;16:11;A149;1;8;27;7;5;3;44;6;19;2;42;4;5;0;0;0;0;0;0;0;0
15.04.2024;15:54;A149;1;4;17;5;4;5;46;3;6;3;21;3;3;1;1;0;0;0;0;0;2
15.04.2024;15:43;A149;1;10;13;11;8;6;49;5;17;3;35;6;8;0;0;0;0;1;1;1;1
15.04.2024;07:56;A149;1;4;24;4;4;5;26;9;46;3;86;10;17;0;0;0;0;1;1;0;0
15.04.2024;04:26;A149;1;1;0;0;0;0;0;1;1;2;5;1;1;0;0;0;0;0;0;0;0
