Datum;Uhrzeit;Bezeichnung;Intervall;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;TFWZ;TFWB
16.04.2024;01:34;A130;1;0;0;0;0;0;0;0;0;;
16.04.2024;01:33;A130;1;0;0;0;0;0;0;0;0;;
15.04.2024;04:26;A130;1;0;0;0;0;0;0;0;0;;
