Datum;Uhrzeit;Bezeichnung;Intervall;HAMP01Z;HAMP01B;ABMP02Z;ABMP02B;HAMP03Z;HAMP03B;ABMP04Z;ABMP04B;T1Z;T1B;T2Z;T2B
16.04.2024;01:35;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2024;01:34;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;04:27;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
