Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
26.02.2025;01:00;A 11;1;3;23;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:59;A 11;1;1;6;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;10;1;10;2;10;0;0;0;0
26.02.2025;00:58;A 11;1;4;13;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;8;1;8;0;0;0;0
26.02.2025;00:57;A 11;1;0;0;0;0;0;0;1;1;2;1;0;0;0;100;0;100;0;0;0;0;0;0;2;15;1;7;3;13;1;16;0;0
26.02.2025;00:56;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:55;A 11;1;0;0;0;0;0;0;1;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;17;1;13;1;12;0;0;2;5
26.02.2025;00:54;A 11;1;1;4;1;10;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
26.02.2025;00:53;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;21;0;0;3;7;0;0;0;0
26.02.2025;00:52;A 11;1;0;0;1;7;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;21;1;13;1;15;0;0;0;0
26.02.2025;00:51;A 11;1;1;14;1;11;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:50;A 11;1;1;16;0;10;1;1;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;8;1;6;1;8;0;0;0;0
26.02.2025;00:49;A 11;1;1;8;1;46;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;12;0;0;1;6;0;0;0;0
26.02.2025;00:48;A 11;1;2;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:47;A 11;1;0;0;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;15;1;10;1;9;0;0;0;0
26.02.2025;00:46;A 11;1;3;38;2;16;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:45;A 11;1;1;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:44;A 11;1;0;0;1;10;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;20;2;18;2;14;0;0;0;0
26.02.2025;00:43;A 11;1;1;53;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:42;A 11;1;2;34;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
26.02.2025;00:41;A 11;1;2;19;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:40;A 11;1;1;15;1;13;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;34;2;18;3;20;0;0;0;0
26.02.2025;00:39;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
26.02.2025;00:38;A 11;1;1;5;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
26.02.2025;00:37;A 11;1;1;15;1;12;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2025;00:36;A 11;1;0;0;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;7;1;9;2;10;0;0;0;0
26.02.2025;00:35;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;16;1;11;1;10;0;0;0;0
26.02.2025;00:34;A 11;1;0;0;0;0;0;0;0;0;0;0;4;7;0;100;0;100;0;0;0;0;0;0;2;10;1;9;2;13;0;0;0;2
26.02.2025;00:33;A 11;1;1;16;0;0;0;0;1;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;1;15;1;12;2;25
26.02.2025;00:32;A 11;1;1;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
