Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
09.06.2024;02:00;A169;1;2;2;2;10;0;0;0;0;0;0;0;0
09.06.2024;01:59;A169;1;2;5;2;16;0;0;0;0;0;0;0;0
09.06.2024;01:58;A169;1;4;13;1;17;0;0;0;0;0;0;0;0
09.06.2024;01:57;A169;1;3;7;1;6;0;0;0;0;0;0;0;0
09.06.2024;01:56;A169;1;4;7;3;19;0;0;0;0;0;0;0;0
09.06.2024;01:55;A169;1;1;3;1;1;0;0;0;0;0;0;0;0
09.06.2024;01:54;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:53;A169;1;2;6;2;12;0;0;0;0;0;0;0;0
09.06.2024;01:52;A169;1;4;9;3;18;0;0;0;0;0;0;0;0
09.06.2024;01:51;A169;1;2;13;2;9;0;0;0;0;0;0;0;0
09.06.2024;01:50;A169;1;2;4;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:49;A169;1;2;6;1;6;0;0;0;0;0;0;0;0
09.06.2024;01:48;A169;1;4;9;3;15;0;0;0;0;0;0;0;0
09.06.2024;01:47;A169;1;0;0;1;7;0;0;0;0;0;0;0;0
09.06.2024;01:46;A169;1;5;19;1;5;0;0;0;0;0;0;0;0
09.06.2024;01:45;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:44;A169;1;3;5;3;20;0;0;0;0;0;0;0;0
09.06.2024;01:43;A169;1;2;8;2;6;0;0;0;0;0;0;0;0
09.06.2024;01:42;A169;1;1;6;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:41;A169;1;3;14;1;10;0;0;0;0;0;0;0;0
09.06.2024;01:40;A169;1;3;4;1;4;0;0;0;0;0;0;0;0
09.06.2024;01:39;A169;1;1;12;3;16;0;0;0;0;0;0;0;0
09.06.2024;01:38;A169;1;3;10;1;4;0;0;0;0;0;0;0;0
09.06.2024;01:37;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
09.06.2024;01:36;A169;1;0;0;1;6;0;0;0;0;0;0;0;0
09.06.2024;01:35;A169;1;4;11;1;9;0;0;0;0;0;0;0;0
09.06.2024;01:34;A169;1;3;5;0;2;0;0;0;0;0;0;0;0
09.06.2024;01:33;A169;1;3;7;3;31;0;0;0;0;0;0;0;0
09.06.2024;01:32;A169;1;2;7;1;4;0;0;0;0;0;0;0;0
09.06.2024;01:31;A169;1;3;10;2;11;0;0;0;0;0;0;0;0
09.06.2024;01:30;A169;1;4;14;3;13;0;0;0;0;0;0;0;0
09.06.2024;01:29;A169;1;2;7;2;9;0;0;0;0;0;0;0;0
09.06.2024;01:28;A169;1;3;12;1;9;0;0;0;0;0;0;0;0
09.06.2024;01:27;A169;1;8;41;4;22;0;0;0;0;0;0;0;0
09.06.2024;01:26;A169;1;9;27;4;28;0;0;0;0;0;0;0;0
09.06.2024;01:25;A169;1;3;14;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:24;A169;1;3;9;0;1;0;0;0;0;0;0;0;0
09.06.2024;01:23;A169;1;1;4;1;1;0;0;0;0;0;0;0;0
09.06.2024;01:22;A169;1;2;9;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:21;A169;1;3;8;1;6;0;0;0;0;0;0;0;0
09.06.2024;01:20;A169;1;6;18;2;19;0;0;0;0;0;0;0;0
09.06.2024;01:19;A169;1;3;10;1;6;0;0;0;0;0;0;0;0
09.06.2024;01:18;A169;1;2;8;4;28;0;0;0;0;0;0;0;0
09.06.2024;01:17;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:16;A169;1;2;7;2;12;0;0;0;0;0;0;0;0
09.06.2024;01:15;A169;1;3;4;2;8;0;0;0;0;0;0;0;0
09.06.2024;01:14;A169;1;1;15;2;13;0;0;0;0;0;0;0;0
09.06.2024;01:13;A169;1;4;7;2;15;0;0;0;0;0;0;1;1
09.06.2024;01:12;A169;1;2;9;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:11;A169;1;4;15;3;17;0;0;0;0;0;0;0;0
09.06.2024;01:10;A169;1;1;5;2;6;0;0;0;0;0;0;0;0
09.06.2024;01:09;A169;1;7;27;3;20;0;0;0;0;0;0;0;0
09.06.2024;01:08;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
09.06.2024;01:07;A169;1;2;12;0;0;0;0;0;0;0;0;0;0
09.06.2024;01:06;A169;1;2;6;1;8;0;0;0;0;0;0;0;0
09.06.2024;01:05;A169;1;3;6;1;10;0;0;0;0;0;0;0;0
09.06.2024;01:04;A169;1;0;0;4;19;0;0;0;0;0;0;0;0
09.06.2024;01:03;A169;1;1;3;1;7;0;0;0;0;0;0;0;0
09.06.2024;01:02;A169;1;4;7;2;14;0;0;0;0;0;0;0;0
09.06.2024;01:01;A169;1;2;13;3;19;0;0;0;0;0;0;0;0
09.06.2024;01:00;A169;1;0;0;1;7;0;0;0;0;0;0;0;0
09.06.2024;00:59;A169;1;6;26;1;5;0;0;0;0;0;0;0;0
09.06.2024;00:58;A169;1;4;14;2;14;0;0;0;0;0;0;0;0
09.06.2024;00:57;A169;1;2;30;0;0;0;0;0;0;0;0;0;0
09.06.2024;00:56;A169;1;2;3;3;17;0;0;0;0;0;0;0;0
09.06.2024;00:55;A169;1;4;14;2;23;0;0;0;0;0;0;0;0
09.06.2024;00:54;A169;1;2;6;4;27;0;0;0;0;0;0;0;0
09.06.2024;00:53;A169;1;5;10;4;22;0;0;0;0;0;0;0;0
09.06.2024;00:52;A169;1;7;26;2;13;0;0;0;0;0;0;0;0
09.06.2024;00:51;A169;1;3;17;4;23;0;0;0;0;0;0;0;0
09.06.2024;00:50;A169;1;4;15;1;6;0;0;0;0;0;0;0;0
09.06.2024;00:49;A169;1;6;12;2;25;0;0;0;0;0;0;0;0
09.06.2024;00:48;A169;1;4;23;5;25;0;0;0;0;0;0;0;0
09.06.2024;00:47;A169;1;1;3;2;14;0;0;0;0;0;0;0;0
09.06.2024;00:46;A169;1;5;11;2;16;0;0;0;0;0;0;0;0
09.06.2024;00:45;A169;1;1;3;1;5;0;0;0;0;0;0;0;0
09.06.2024;00:44;A169;1;6;20;3;28;0;0;0;0;0;0;0;0
09.06.2024;00:43;A169;1;5;22;3;19;0;0;0;0;0;0;0;0
09.06.2024;00:42;A169;1;2;3;2;15;0;0;0;0;0;0;0;0
09.06.2024;00:41;A169;1;3;7;2;23;0;0;0;0;0;0;0;0
09.06.2024;00:40;A169;1;4;17;2;5;0;0;0;0;0;0;0;0
09.06.2024;00:39;A169;1;2;5;2;14;0;0;0;0;0;0;0;0
09.06.2024;00:38;A169;1;7;12;4;32;0;0;0;0;0;0;0;0
09.06.2024;00:37;A169;1;2;12;2;14;0;0;0;0;0;0;0;0
09.06.2024;00:36;A169;1;3;10;2;12;0;0;0;0;0;0;0;0
09.06.2024;00:35;A169;1;2;3;3;30;0;0;0;0;0;0;0;0
09.06.2024;00:34;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
09.06.2024;00:33;A169;1;2;7;2;11;0;0;0;0;0;0;0;0
09.06.2024;00:32;A169;1;3;13;1;8;0;0;0;0;0;0;0;0
09.06.2024;00:31;A169;1;2;3;1;3;0;0;0;0;0;0;0;0
09.06.2024;00:30;A169;1;2;6;1;15;0;0;0;0;0;0;0;0
