Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
05.05.2024;02:00;A 94;1;2;17;0;0;1;19;0;0;0;0;3;16;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;1;1;1;23;0;0;2;6
05.05.2024;01:59;A 94;1;0;21;0;0;4;34;3;16;0;0;6;15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;2;2;2;15;0;0;3;7
05.05.2024;01:58;A 94;1;1;2;0;0;2;22;1;2;0;0;5;8;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;1;1;0;0;0;0;5;6
05.05.2024;01:57;A 94;1;1;10;0;0;3;40;0;0;0;0;1;5;3;9;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;2;24;0;0;2;9
05.05.2024;01:56;A 94;1;1;21;0;0;0;0;0;0;0;0;3;15;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;4;4;1;4;0;0;1;8
05.05.2024;01:55;A 94;1;1;4;0;0;1;10;1;9;0;0;6;27;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;2;2;3;2;0;0;0;0;5;14
05.05.2024;01:54;A 94;1;0;0;0;0;4;15;2;26;0;0;1;2;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
05.05.2024;01:53;A 94;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
05.05.2024;01:52;A 94;1;1;12;0;0;4;22;2;21;0;0;4;14;1;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;3;3;2;18;0;0;2;9
05.05.2024;01:51;A 94;1;3;14;0;0;1;8;2;7;0;0;2;15;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;4;7
