Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
28.05.2024;02:00;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:59;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:58;A151;1;1;8;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:57;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:56;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:55;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:54;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:53;A151;1;3;20;0;0;0;0;0;0;1;1;0;0;0;0
28.05.2024;01:52;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:51;A151;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:50;A151;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:49;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:48;A151;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:47;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:46;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:45;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:44;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:43;A151;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:42;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:41;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:40;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:39;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:38;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:37;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:36;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:35;A151;1;2;17;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:34;A151;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:33;A151;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:32;A151;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:31;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:30;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:29;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:28;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:27;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:26;A151;1;1;13;4;9;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:25;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:24;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:23;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:22;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:21;A151;1;1;6;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:20;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:19;A151;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:18;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:17;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:16;A151;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:15;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:14;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:13;A151;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
28.05.2024;01:12;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:11;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:10;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:09;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:08;A151;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:07;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:06;A151;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:05;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:04;A151;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:03;A151;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:02;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:01;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;01:00;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:59;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:58;A151;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:57;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:56;A151;1;0;0;1;7;0;0;0;0;1;6;0;0;0;0
28.05.2024;00:55;A151;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0
28.05.2024;00:54;A151;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
28.05.2024;00:53;A151;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:52;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:51;A151;1;1;7;0;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:50;A151;1;1;8;2;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:49;A151;1;1;9;1;4;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:48;A151;1;0;0;0;0;1;1;1;1;1;7;0;0;0;0
28.05.2024;00:47;A151;1;2;15;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:46;A151;1;1;9;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:45;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:44;A151;1;1;6;2;17;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:43;A151;1;1;6;0;0;0;0;0;0;2;7;0;0;0;0
28.05.2024;00:42;A151;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
28.05.2024;00:41;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:40;A151;1;2;14;1;8;0;0;0;0;3;38;0;0;0;0
28.05.2024;00:39;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:38;A151;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
28.05.2024;00:37;A151;1;1;8;3;11;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:36;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:35;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:34;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:33;A151;1;0;27;1;7;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:32;A151;1;3;51;0;0;0;0;0;0;1;14;1;1;1;1
28.05.2024;00:31;A151;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:30;A151;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:29;A151;1;2;9;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:28;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:27;A151;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:26;A151;1;2;13;1;5;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:25;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:24;A151;1;3;18;0;0;0;0;0;0;0;1;0;0;0;0
28.05.2024;00:23;A151;1;1;13;0;0;0;0;0;0;1;10;0;0;0;0
28.05.2024;00:22;A151;1;2;22;0;0;0;0;0;0;1;3;0;0;0;0
28.05.2024;00:21;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:20;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:19;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:18;A151;1;2;20;0;0;0;0;0;0;1;7;0;0;0;0
28.05.2024;00:17;A151;1;2;11;2;13;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:16;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:15;A151;1;2;16;0;0;0;0;0;0;2;2;0;0;0;0
28.05.2024;00:14;A151;1;1;4;1;16;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:13;A151;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:12;A151;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:11;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:10;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:09;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:08;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:07;A151;1;0;0;1;16;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:06;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:05;A151;1;0;0;1;8;0;0;0;0;1;9;0;0;0;0
28.05.2024;00:04;A151;1;0;0;2;14;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:03;A151;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:02;A151;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0
28.05.2024;00:01;A151;1;1;8;1;6;0;0;0;0;2;9;0;0;0;0
28.05.2024;00:00;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:59;A151;1;2;30;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:58;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:57;A151;1;2;20;1;8;0;0;0;0;1;1;0;0;0;0
27.05.2024;23:56;A151;1;2;25;1;8;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:55;A151;1;1;4;1;8;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:54;A151;1;2;18;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:53;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:52;A151;1;1;7;1;6;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:51;A151;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:50;A151;1;2;17;0;0;0;0;0;0;1;3;0;0;0;0
27.05.2024;23:49;A151;1;1;8;0;0;0;0;0;0;1;1;0;0;0;0
27.05.2024;23:48;A151;1;1;9;3;24;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:47;A151;1;3;27;2;8;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:46;A151;1;1;10;0;0;0;0;0;0;1;2;0;0;0;0
27.05.2024;23:45;A151;1;2;26;2;12;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:44;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:43;A151;1;3;16;2;12;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:42;A151;1;1;5;0;0;0;0;0;0;1;2;0;0;0;0
27.05.2024;23:41;A151;1;1;9;1;11;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:40;A151;1;1;11;2;14;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:39;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:38;A151;1;1;10;2;19;0;0;0;0;1;1;0;0;0;0
27.05.2024;23:37;A151;1;2;21;1;8;0;0;0;0;0;0;0;0;0;0
27.05.2024;23:36;A151;1;2;21;0;0;0;0;0;0;1;1;0;0;0;0
