Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
16.12.2024;21:13;A149;1;3;2;2;1;4;14;3;3;3;12;2;2;0;0;0;0;0;0;0;0
16.12.2024;21:12;A149;1;2;2;3;2;1;14;0;0;0;0;2;2;0;0;0;0;0;0;0;0
16.12.2024;21:11;A149;1;5;5;4;2;2;22;2;2;2;11;2;1;0;0;0;0;0;0;0;0
16.12.2024;21:10;A149;1;3;4;2;1;2;15;2;6;1;18;2;4;0;0;0;0;0;0;0;0
16.12.2024;21:09;A149;1;4;4;4;3;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;21:08;A149;1;4;5;4;3;3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;21:07;A149;1;3;3;3;2;2;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;21:06;A149;1;4;5;4;4;3;25;1;0;1;4;1;0;0;0;0;0;0;0;0;0
16.12.2024;21:05;A149;1;2;2;0;0;0;0;3;6;1;19;2;9;0;0;0;0;0;0;0;0
16.12.2024;21:04;A149;1;3;3;2;1;3;24;1;29;2;16;3;3;0;0;0;0;1;1;0;0
16.12.2024;21:03;A149;1;1;1;2;1;2;8;4;4;3;26;4;4;0;0;0;0;0;0;0;0
16.12.2024;21:02;A149;1;2;4;2;4;2;20;2;4;4;12;1;1;0;0;0;0;0;0;0;0
16.12.2024;21:01;A149;1;6;9;4;5;5;29;4;7;1;20;4;7;0;0;0;0;0;0;0;0
16.12.2024;21:00;A149;1;2;1;2;2;2;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;20:59;A149;1;3;5;3;2;1;16;5;5;7;24;6;6;0;0;0;0;0;0;0;0
16.12.2024;20:58;A149;1;2;1;2;2;2;14;3;2;2;19;1;1;0;0;0;0;0;0;0;0
16.12.2024;20:57;A149;1;4;5;4;4;3;35;4;4;5;15;4;4;0;0;0;0;0;0;0;0
16.12.2024;20:56;A149;1;7;8;7;7;4;33;2;4;2;16;2;3;0;0;0;0;0;0;0;0
16.12.2024;20:55;A149;1;2;2;3;2;4;20;1;1;1;6;2;2;0;0;0;0;0;0;0;0
16.12.2024;20:54;A149;1;2;2;1;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;20:53;A149;1;0;0;2;1;3;16;1;1;1;3;1;0;0;0;0;0;0;0;0;0
16.12.2024;20:52;A149;1;1;1;1;1;1;8;2;1;2;10;1;0;0;0;0;0;0;0;0;0
16.12.2024;20:51;A149;1;3;3;3;3;1;22;1;1;1;1;2;2;0;0;0;0;0;0;0;0
16.12.2024;20:50;A149;1;1;1;1;0;1;7;3;3;4;20;3;3;0;0;0;0;0;0;0;0
16.12.2024;20:49;A149;1;2;4;3;5;6;18;3;4;3;9;4;4;0;0;0;0;0;0;0;0
16.12.2024;20:48;A149;1;4;12;2;1;3;27;0;0;0;0;0;0;0;0;0;0;1;1;1;3
16.12.2024;20:47;A149;1;6;36;5;6;2;60;3;5;2;19;3;29;0;0;0;0;0;0;0;0
16.12.2024;20:46;A149;1;5;5;6;5;3;31;1;1;1;3;1;1;0;0;0;0;0;0;0;0
16.12.2024;20:45;A149;1;1;0;2;1;3;4;2;2;2;11;2;2;0;0;0;0;0;0;0;0
16.12.2024;20:44;A149;1;2;2;2;2;1;15;1;0;2;3;1;0;0;0;0;0;0;0;0;0
16.12.2024;20:43;A149;1;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;0;0
16.12.2024;20:42;A149;1;3;4;2;1;3;24;4;4;3;24;3;3;0;0;0;0;0;0;0;0
16.12.2024;20:41;A149;1;3;3;4;4;3;22;3;3;6;16;3;3;0;0;0;0;0;0;0;0
16.12.2024;20:40;A149;1;2;2;1;0;0;14;1;2;1;1;2;2;0;0;0;0;0;0;0;0
16.12.2024;20:39;A149;1;2;2;3;2;4;17;1;0;1;7;1;0;0;0;0;0;0;0;0;0
16.12.2024;20:38;A149;1;2;2;1;0;1;9;2;1;5;13;2;1;0;0;0;0;0;0;0;0
16.12.2024;20:37;A149;1;4;9;4;3;4;41;2;7;4;6;1;1;0;0;0;0;0;0;0;0
16.12.2024;20:36;A149;1;2;65;2;1;0;75;3;2;1;5;3;4;0;0;0;0;1;1;0;0
