Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
16.12.2024;21:14;A 94;1;1;5;3;6;2;5;3;6;0;0;1;3;1;2;1;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;4;1;2;1;2;1;12;2;57
16.12.2024;21:13;A 94;1;0;0;0;0;4;14;2;7;0;0;3;26;1;8;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;8;9
16.12.2024;21:12;A 94;1;0;0;0;0;5;27;5;13;0;0;8;43;1;7;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;7;8;4;3;0;0;0;0;1;16
16.12.2024;21:11;A 94;1;0;0;0;0;3;21;5;14;0;0;7;48;4;13;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;2;3;3;9;11;6;5;0;0;0;0;7;78
16.12.2024;21:10;A 94;1;0;0;0;0;3;7;3;11;0;0;1;10;2;10;2;83;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;2;2;2;2;2;4;2;2;0;0;0;0;3;75
16.12.2024;21:09;A 94;1;1;5;0;0;4;25;2;12;0;0;2;9;1;3;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;1;1;1;41;0;0;8;9
16.12.2024;21:08;A 94;1;2;8;1;8;5;68;2;56;0;0;3;11;2;7;6;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;4;4;4;4;4;1;25;1;74;1;55
16.12.2024;21:07;A 94;1;0;0;3;5;3;13;2;4;0;0;6;26;2;10;1;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;8;10;5;5;0;36;1;42;5;64
16.12.2024;21:06;A 94;1;1;8;0;0;3;10;3;31;1;18;3;8;2;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;4;4;2;2;1;20;0;18;0;0
16.12.2024;21:05;A 94;1;0;0;1;6;5;14;3;5;0;0;4;21;3;10;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;7;5;5;0;0;1;62;3;2
16.12.2024;21:04;A 94;1;1;79;2;11;7;24;3;13;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;4;2;2;1;81;1;65;0;0
16.12.2024;21:03;A 94;1;4;11;2;7;5;69;2;33;0;0;4;28;2;13;6;43;0;0;1;2;1;2;0;0;1;2;1;2;0;0;0;0;2;2;1;2;7;8;4;6;2;62;1;55;0;51
16.12.2024;21:02;A 94;1;2;3;0;0;2;7;3;6;0;0;4;23;2;3;3;52;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;5;6;1;1;6;7;3;3;0;0;0;0;10;47
16.12.2024;21:01;A 94;1;0;9;0;13;2;39;3;14;0;0;12;34;2;13;1;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;3;10;11;7;6;2;9;4;10;8;38
16.12.2024;21:00;A 94;1;2;59;1;57;6;25;0;0;0;0;5;15;5;16;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;3;4;7;8;1;61;0;0;3;2
16.12.2024;20:59;A 94;1;0;0;1;6;10;24;2;7;0;0;0;0;1;3;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;1;1;0;0;1;37;2;9
16.12.2024;20:58;A 94;1;1;6;3;7;1;0;1;5;0;0;3;28;1;7;3;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;5;7;2;3;3;57;1;8;2;38
16.12.2024;20:57;A 94;1;2;9;0;0;3;18;1;8;0;0;5;15;2;6;5;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;1;2;7;7;4;3;1;37;0;36;13;64
16.12.2024;20:56;A 94;1;3;9;2;6;1;3;2;6;0;0;5;12;1;6;2;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;5;3;3;2;57;1;53;8;18
16.12.2024;20:55;A 94;1;3;4;2;6;1;25;1;7;0;0;5;30;3;11;5;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;8;10;4;4;1;75;1;14;4;91
16.12.2024;20:54;A 94;1;0;0;0;4;2;39;2;4;0;0;3;15;0;0;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;4;2;2;2;2;0;0;1;75;5;5
16.12.2024;20:53;A 94;1;2;8;1;5;4;15;1;2;0;0;6;22;2;7;4;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;6;6;3;2;1;19;0;0;2;46
16.12.2024;20:52;A 94;1;2;39;0;0;2;29;2;22;0;0;6;53;2;50;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;11;12;9;8;3;33;1;29;6;40
