Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;V22Z;V22B;D31Z;D31B;V32Z;V32B;D51_1Z;D51_1B;D51_2Z;D51_2B;V52Z;V52B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111_1Z;D111_1B;D111_2Z;D111_2B;V112Z;V112B;TF35Z;TF35B;TF38Z;TF38B;V381Z;V381B;TF41Z;TF41B;TB35Z;TB35B;TB38Z;TB38B;TB41Z;TB41B;V521Z;V521B;D981Z;D981B;V982Z;V982B;ST58Z;ST58B;OEV52Z;OEV52B;OEV58Z;OEV58B
16.12.2024;21:13;A 52;1;7;5;6;29;0;0;0;0;0;0;0;0;0;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:12;A 52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:11;A 52;1;2;2;1;12;0;0;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;;;;
16.12.2024;21:10;A 52;1;4;65;1;22;0;0;0;0;0;0;0;0;0;0;4;48;2;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;;;;
16.12.2024;21:09;A 52;1;5;9;2;83;0;0;0;0;1;1;1;2;3;9;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:08;A 52;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;2;2;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:07;A 52;1;5;4;3;23;0;0;0;0;0;0;0;0;0;0;1;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;
16.12.2024;21:06;A 52;1;2;2;2;10;0;0;0;0;0;4;0;6;0;0;2;8;2;17;0;0;0;0;1;12;1;10;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;;;;
16.12.2024;21:05;A 52;1;7;63;3;54;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;49;1;52;1;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;;;;
16.12.2024;21:04;A 52;1;3;51;4;15;0;0;0;0;1;3;1;2;1;6;2;2;1;18;0;0;0;0;1;22;1;21;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:03;A 52;1;2;1;2;6;0;0;0;0;0;0;0;0;0;0;2;14;1;27;0;0;0;0;1;3;1;14;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;21:02;A 52;1;2;5;1;18;2;3;0;0;0;0;0;0;0;0;3;2;3;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;
16.12.2024;21:01;A 52;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;2;32;1;0;0;0;0;12;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;26;1;16;0;0;;;;
16.12.2024;21:00;A 52;1;4;4;1;22;1;1;1;1;0;0;0;0;0;0;3;2;5;27;0;0;0;0;2;38;2;39;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;
16.12.2024;20:59;A 52;1;5;44;3;59;0;0;0;0;0;0;0;0;0;0;3;2;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:58;A 52;1;3;23;3;19;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:57;A 52;1;0;0;1;7;0;0;0;0;1;1;1;1;2;1;0;1;0;0;0;0;0;0;1;18;1;1;0;0;0;0;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:56;A 52;1;2;1;2;10;0;0;0;0;1;11;1;13;1;6;3;14;3;46;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:55;A 52;1;1;28;1;2;0;0;0;0;0;0;0;0;0;0;3;14;2;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:54;A 52;1;7;15;4;19;1;0;0;0;0;0;0;0;0;0;0;0;1;6;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;
16.12.2024;20:53;A 52;1;6;6;5;28;0;0;0;0;0;0;0;0;0;0;1;0;1;5;1;35;1;6;1;33;1;34;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:52;A 52;1;6;7;4;18;1;0;0;0;2;0;1;1;0;0;2;3;2;21;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;;;;
16.12.2024;20:51;A 52;1;3;45;2;21;0;0;0;0;0;0;0;0;0;0;6;4;4;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:50;A 52;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;8;1;9;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:49;A 52;1;1;1;3;10;0;0;0;0;0;0;1;0;0;0;2;3;1;13;0;0;0;0;0;10;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:48;A 52;1;4;6;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;29;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:47;A 52;1;6;6;2;35;2;0;0;0;0;0;0;0;0;0;1;1;1;11;0;0;0;0;1;4;1;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:46;A 52;1;1;30;2;5;0;0;0;0;0;34;0;64;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:45;A 52;1;9;13;2;43;0;0;0;0;1;6;1;5;2;5;2;1;1;9;0;0;0;0;2;0;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:44;A 52;1;6;25;4;59;1;0;0;0;0;0;0;0;0;0;6;81;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:43;A 52;1;7;6;4;33;1;0;0;0;1;4;1;5;4;15;1;0;2;24;0;0;0;0;1;37;1;37;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:42;A 52;1;2;12;2;11;2;0;0;0;0;0;0;0;0;0;2;1;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:41;A 52;1;4;9;2;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:40;A 52;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;1;1;1;8;1;0;0;0;1;17;1;17;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;;;;
16.12.2024;20:39;A 52;1;3;2;2;14;2;12;1;4;1;0;1;0;0;0;2;6;1;33;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:38;A 52;1;8;51;6;48;1;0;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:37;A 52;1;4;43;6;37;0;0;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;1;49;1;48;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;;;;
16.12.2024;20:36;A 52;1;4;3;3;14;0;0;0;0;0;0;0;0;0;0;1;0;1;6;0;0;0;0;1;30;1;32;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
16.12.2024;20:35;A 52;1;2;1;3;11;0;0;0;0;0;0;0;0;0;0;3;7;2;27;1;14;1;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
