Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
16.12.2024;21:14;A 96;1;0;100;0;100;3;64;0;0;3;11;1;1;2;2;0;0;0;0;0;0
16.12.2024;21:13;A 96;1;0;100;0;100;4;90;0;0;0;0;5;8;2;6;0;0;0;0;0;0
16.12.2024;21:12;A 96;1;0;100;0;100;1;72;0;0;1;1;2;5;4;9;0;0;0;0;0;0
16.12.2024;21:11;A 96;1;0;100;0;100;1;2;0;0;1;40;2;1;2;1;0;0;0;0;0;0
16.12.2024;21:10;A 96;1;0;100;0;100;1;11;0;0;0;0;3;2;4;3;0;0;0;0;0;0
16.12.2024;21:09;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2024;21:08;A 96;1;0;100;0;100;3;72;1;2;2;72;2;2;2;1;0;0;0;0;0;0
16.12.2024;21:07;A 96;1;0;100;0;100;1;2;0;0;0;0;4;11;2;7;0;0;0;0;0;0
16.12.2024;21:06;A 96;1;0;100;0;100;3;7;0;0;1;3;1;0;0;0;0;0;0;0;0;0
16.12.2024;21:05;A 96;1;0;100;0;100;1;65;0;0;1;11;2;2;1;1;0;0;0;0;0;0
16.12.2024;21:04;A 96;1;0;100;0;100;2;18;0;0;1;83;2;2;3;3;0;0;0;0;0;0
16.12.2024;21:03;A 96;1;0;100;0;100;2;28;0;20;2;13;2;3;3;2;0;0;0;0;0;0
16.12.2024;21:02;A 96;1;0;100;0;100;4;62;1;39;0;0;2;2;4;3;0;0;0;0;0;0
16.12.2024;21:01;A 96;1;0;100;0;100;2;39;0;35;0;0;3;2;4;5;0;0;0;0;1;3
16.12.2024;21:00;A 96;1;0;100;0;100;1;33;1;11;0;41;3;9;4;6;0;0;0;0;0;0
16.12.2024;20:59;A 96;1;0;100;0;100;1;37;0;0;1;60;2;2;2;2;1;2;1;2;0;0
16.12.2024;20:58;A 96;1;0;100;0;100;4;32;1;16;1;3;1;2;1;2;0;0;0;0;0;0
16.12.2024;20:57;A 96;1;0;100;0;100;2;42;0;0;0;63;2;1;1;1;0;0;0;0;0;0
16.12.2024;20:56;A 96;1;0;100;0;100;2;52;0;0;3;69;1;1;2;3;0;0;0;0;1;1
16.12.2024;20:55;A 96;1;0;100;0;100;2;76;0;0;0;0;1;1;2;3;0;0;0;0;0;0
16.12.2024;20:54;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;4;3;0;0;0;0;0;0
