Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B
12.11.2024;15:44;A 29;1;6;65;12;55
12.11.2024;15:43;A 29;1;2;11;2;48
12.11.2024;15:42;A 29;1;2;66;9;76
12.11.2024;15:41;A 29;1;9;56;11;71
12.11.2024;15:40;A 29;1;3;57;5;87
12.11.2024;15:39;A 29;1;4;91;10;75
12.11.2024;15:38;A 29;1;11;61;13;57
12.11.2024;15:37;A 29;1;3;68;5;83
12.11.2024;15:36;A 29;1;3;90;7;81
12.11.2024;15:35;A 29;1;7;44;9;59
12.11.2024;15:34;A 29;1;1;65;1;59
12.11.2024;15:33;A 29;1;5;68;6;62
12.11.2024;15:32;A 29;1;4;35;11;41
12.11.2024;15:31;A 29;1;3;62;4;77
12.11.2024;15:30;A 29;1;2;79;9;84
12.11.2024;15:29;A 29;1;7;76;9;68
12.11.2024;15:28;A 29;1;3;93;6;88
12.11.2024;15:27;A 29;1;3;86;7;87
12.11.2024;15:26;A 29;1;0;26;10;59
12.11.2024;15:25;A 29;1;2;65;3;78
12.11.2024;15:24;A 29;1;6;85;11;81
12.11.2024;15:23;A 29;1;7;82;10;20
12.11.2024;15:22;A 29;1;5;86;5;7
12.11.2024;15:21;A 29;1;3;93;6;86
12.11.2024;15:20;A 29;1;5;58;11;66
12.11.2024;15:19;A 29;1;4;93;5;87
12.11.2024;15:18;A 29;1;2;91;7;87
12.11.2024;15:17;A 29;1;4;85;9;69
12.11.2024;15:16;A 29;1;4;24;1;82
12.11.2024;15:15;A 29;1;7;81;9;79
12.11.2024;15:14;A 29;1;8;83;8;71
12.11.2024;15:13;A 29;1;3;90;3;92
12.11.2024;15:12;A 29;1;3;91;3;79
12.11.2024;15:11;A 29;1;10;39;11;60
12.11.2024;15:10;A 29;1;3;84;3;77
12.11.2024;15:09;A 29;1;4;91;5;77
12.11.2024;15:08;A 29;1;6;55;8;59
12.11.2024;15:07;A 29;1;3;80;3;84
12.11.2024;15:06;A 29;1;4;92;7;86
12.11.2024;15:05;A 29;1;6;73;9;60
12.11.2024;15:04;A 29;1;2;44;1;94
12.11.2024;15:03;A 29;1;6;81;6;71
12.11.2024;15:02;A 29;1;5;30;8;25
12.11.2024;15:01;A 29;1;5;87;6;73
12.11.2024;15:00;A 29;1;4;88;6;10
12.11.2024;14:59;A 29;1;3;91;8;81
12.11.2024;14:58;A 29;1;4;86;4;59
12.11.2024;14:57;A 29;1;7;81;6;46
12.11.2024;14:56;A 29;1;6;81;6;46
12.11.2024;14:55;A 29;1;4;81;7;57
12.11.2024;14:54;A 29;1;3;92;2;30
12.11.2024;14:53;A 29;1;4;91;5;65
12.11.2024;14:52;A 29;1;9;78;10;71
12.11.2024;14:51;A 29;1;6;81;8;80
12.11.2024;14:50;A 29;1;3;58;6;42
12.11.2024;14:49;A 29;1;6;27;7;78
12.11.2024;14:48;A 29;1;4;67;7;81
12.11.2024;14:47;A 29;1;4;68;5;84
12.11.2024;14:46;A 29;1;2;86;7;82
12.11.2024;14:45;A 29;1;10;75;8;13
12.11.2024;14:44;A 29;1;5;86;9;62
12.11.2024;14:43;A 29;1;7;44;8;83
12.11.2024;14:42;A 29;1;6;79;7;84
12.11.2024;14:41;A 29;1;4;72;8;60
12.11.2024;14:40;A 29;1;4;85;4;79
12.11.2024;14:39;A 29;1;3;91;5;80
12.11.2024;14:38;A 29;1;5;84;9;81
12.11.2024;14:37;A 29;1;6;68;9;73
12.11.2024;14:36;A 29;1;5;83;4;76
12.11.2024;14:35;A 29;1;5;85;5;56
12.11.2024;14:34;A 29;1;3;91;5;76
12.11.2024;14:33;A 29;1;3;94;3;55
12.11.2024;14:32;A 29;1;3;89;3;65
12.11.2024;14:31;A 29;1;3;84;3;8
12.11.2024;14:30;A 29;1;3;66;1;5
12.11.2024;14:29;A 29;1;7;76;7;38
12.11.2024;14:28;A 29;1;4;83;7;78
12.11.2024;14:27;A 29;1;6;90;10;79
12.11.2024;14:26;A 29;1;4;14;3;83
12.11.2024;14:25;A 29;1;2;92;3;79
12.11.2024;14:24;A 29;1;5;85;5;69
12.11.2024;14:23;A 29;1;3;83;9;19
12.11.2024;14:22;A 29;1;7;79;7;42
12.11.2024;14:21;A 29;1;5;86;9;77
12.11.2024;14:20;A 29;1;6;85;4;65
12.11.2024;14:19;A 29;1;2;92;1;68
12.11.2024;14:18;A 29;1;3;91;5;59
12.11.2024;14:17;A 29;1;5;89;8;68
12.11.2024;14:16;A 29;1;8;83;3;52
12.11.2024;14:15;A 29;1;5;84;6;41
12.11.2024;14:14;A 29;1;5;69;7;84
12.11.2024;14:13;A 29;1;1;61;7;47
12.11.2024;14:12;A 29;1;3;8;3;74
12.11.2024;14:11;A 29;1;3;70;3;65
12.11.2024;14:10;A 29;1;4;32;3;67
12.11.2024;14:09;A 29;1;2;56;5;70
12.11.2024;14:08;A 29;1;5;50;9;72
12.11.2024;14:07;A 29;1;6;82;5;22
12.11.2024;14:06;A 29;1;6;88;6;55
12.11.2024;14:05;A 29;1;1;98;4;73
12.11.2024;14:04;A 29;1;4;11;4;64
12.11.2024;14:03;A 29;1;4;6;4;59
12.11.2024;14:02;A 29;1;5;48;5;46
12.11.2024;14:01;A 29;1;6;81;6;45
12.11.2024;14:00;A 29;1;3;87;5;55
12.11.2024;13:59;A 29;1;3;83;5;17
12.11.2024;13:58;A 29;1;1;20;3;4
12.11.2024;13:57;A 29;1;3;93;5;34
12.11.2024;13:56;A 29;1;6;82;4;33
12.11.2024;13:55;A 29;1;2;94;6;61
12.11.2024;13:54;A 29;1;5;73;5;49
12.11.2024;13:53;A 29;1;6;79;8;71
12.11.2024;13:52;A 29;1;2;70;4;39
12.11.2024;13:51;A 29;1;5;82;2;60
12.11.2024;13:50;A 29;1;4;65;3;88
12.11.2024;13:49;A 29;1;4;66;7;12
12.11.2024;13:48;A 29;1;5;46;8;53
12.11.2024;13:47;A 29;1;5;78;5;55
12.11.2024;13:46;A 29;1;4;86;8;78
12.11.2024;13:45;A 29;1;7;81;7;42
12.11.2024;13:44;A 29;1;5;82;4;88
12.11.2024;13:43;A 29;1;4;70;4;67
12.11.2024;13:42;A 29;1;4;81;7;49
12.11.2024;13:41;A 29;1;4;80;3;60
12.11.2024;13:40;A 29;1;4;84;6;16
12.11.2024;13:39;A 29;1;5;81;5;24
12.11.2024;13:38;A 29;1;5;84;3;90
12.11.2024;13:37;A 29;1;0;100;5;86
12.11.2024;13:36;A 29;1;2;93;1;86
12.11.2024;13:35;A 29;1;4;83;6;77
12.11.2024;13:34;A 29;1;4;74;10;71
12.11.2024;13:33;A 29;1;3;84;5;58
12.11.2024;13:32;A 29;1;5;88;2;22
12.11.2024;13:31;A 29;1;5;77;4;30
12.11.2024;13:30;A 29;1;6;85;3;44
12.11.2024;13:29;A 29;1;4;87;9;69
12.11.2024;13:28;A 29;1;4;86;7;70
12.11.2024;13:27;A 29;1;3;91;11;77
12.11.2024;13:26;A 29;1;6;77;9;80
12.11.2024;13:25;A 29;1;4;91;2;59
12.11.2024;13:24;A 29;1;7;79;6;74
12.11.2024;13:23;A 29;1;3;88;3;75
12.11.2024;13:22;A 29;1;1;96;4;88
12.11.2024;13:21;A 29;1;4;85;6;77
12.11.2024;13:20;A 29;1;5;82;8;81
12.11.2024;13:19;A 29;1;4;62;8;81
12.11.2024;13:18;A 29;1;4;85;8;82
12.11.2024;13:17;A 29;1;4;85;5;81
12.11.2024;13:16;A 29;1;4;87;3;91
12.11.2024;13:15;A 29;1;6;85;7;82
12.11.2024;13:14;A 29;1;4;90;12;77
12.11.2024;13:13;A 29;1;2;92;4;74
12.11.2024;13:12;A 29;1;2;25;1;65
12.11.2024;13:11;A 29;1;3;18;3;18
12.11.2024;13:10;A 29;1;6;82;7;61
12.11.2024;13:09;A 29;1;4;85;4;63
12.11.2024;13:08;A 29;1;3;88;5;72
12.11.2024;13:07;A 29;1;5;83;7;82
12.11.2024;13:06;A 29;1;3;87;8;82
12.11.2024;13:05;A 29;1;3;70;5;67
12.11.2024;13:04;A 29;1;3;39;9;70
12.11.2024;13:03;A 29;1;6;76;9;79
12.11.2024;13:02;A 29;1;2;37;2;91
12.11.2024;13:01;A 29;1;1;95;3;90
12.11.2024;13:00;A 29;1;4;85;5;42
12.11.2024;12:59;A 29;1;5;76;4;40
12.11.2024;12:58;A 29;1;6;74;4;37
12.11.2024;12:57;A 29;1;5;77;4;66
12.11.2024;12:56;A 29;1;3;72;5;32
12.11.2024;12:55;A 29;1;4;83;7;78
12.11.2024;12:54;A 29;1;3;88;6;76
12.11.2024;12:53;A 29;1;4;78;5;79
12.11.2024;12:52;A 29;1;4;34;8;78
12.11.2024;12:51;A 29;1;3;47;8;75
12.11.2024;12:50;A 29;1;4;83;4;86
12.11.2024;12:49;A 29;1;4;85;4;84
12.11.2024;12:48;A 29;1;3;93;2;77
12.11.2024;12:47;A 29;1;2;90;4;91
12.11.2024;12:46;A 29;1;3;80;4;50
12.11.2024;12:45;A 29;1;1;67;4;23
12.11.2024;12:44;A 29;1;5;59;3;35
12.11.2024;12:43;A 29;1;4;85;7;76
12.11.2024;12:42;A 29;1;3;86;3;77
12.11.2024;12:41;A 29;1;2;60;1;64
12.11.2024;12:40;A 29;1;0;92;4;68
12.11.2024;12:39;A 29;1;5;80;3;64
12.11.2024;12:38;A 29;1;8;74;6;50
12.11.2024;12:37;A 29;1;2;78;4;48
12.11.2024;12:36;A 29;1;4;82;2;63
12.11.2024;12:35;A 29;1;1;7;4;73
12.11.2024;12:34;A 29;1;2;51;6;60
12.11.2024;12:33;A 29;1;2;85;3;86
12.11.2024;12:32;A 29;1;5;84;2;70
12.11.2024;12:31;A 29;1;5;77;4;51
12.11.2024;12:30;A 29;1;8;59;7;49
12.11.2024;12:29;A 29;1;4;84;7;77
12.11.2024;12:28;A 29;1;5;80;7;60
12.11.2024;12:27;A 29;1;3;94;4;46
12.11.2024;12:26;A 29;1;2;13;5;9
12.11.2024;12:25;A 29;1;1;84;3;78
12.11.2024;12:24;A 29;1;3;85;6;73
12.11.2024;12:23;A 29;1;5;58;5;78
12.11.2024;12:22;A 29;1;3;87;8;80
12.11.2024;12:21;A 29;1;5;84;7;77
12.11.2024;12:20;A 29;1;3;84;4;81
12.11.2024;12:19;A 29;1;3;90;1;62
12.11.2024;12:18;A 29;1;4;80;3;72
12.11.2024;12:17;A 29;1;4;87;5;78
12.11.2024;12:16;A 29;1;7;73;4;44
12.11.2024;12:15;A 29;1;4;77;6;36
12.11.2024;12:14;A 29;1;5;77;8;80
12.11.2024;12:13;A 29;1;3;88;1;11
12.11.2024;12:12;A 29;1;3;92;4;90
12.11.2024;12:11;A 29;1;5;83;4;17
12.11.2024;12:10;A 29;1;3;86;9;14
12.11.2024;12:09;A 29;1;8;76;6;44
12.11.2024;12:08;A 29;1;7;75;4;34
12.11.2024;12:07;A 29;1;3;87;1;63
12.11.2024;12:06;A 29;1;4;87;3;23
12.11.2024;12:05;A 29;1;2;88;5;74
12.11.2024;12:04;A 29;1;6;80;6;71
12.11.2024;12:03;A 29;1;5;37;10;73
12.11.2024;12:02;A 29;1;5;41;4;52
12.11.2024;12:01;A 29;1;3;85;5;57
12.11.2024;12:00;A 29;1;4;87;7;59
12.11.2024;11:59;A 29;1;5;83;4;84
12.11.2024;11:58;A 29;1;2;89;3;19
12.11.2024;11:57;A 29;1;3;86;4;76
12.11.2024;11:56;A 29;1;5;78;5;75
12.11.2024;11:55;A 29;1;4;83;6;60
12.11.2024;11:54;A 29;1;4;82;6;78
12.11.2024;11:53;A 29;1;8;82;4;72
12.11.2024;11:52;A 29;1;4;86;5;79
12.11.2024;11:51;A 29;1;1;94;3;91
12.11.2024;11:50;A 29;1;5;82;6;55
12.11.2024;11:49;A 29;1;6;82;6;58
12.11.2024;11:48;A 29;1;4;86;6;78
12.11.2024;11:47;A 29;1;5;83;5;60
12.11.2024;11:46;A 29;1;3;89;3;5
12.11.2024;11:45;A 29;1;3;91;2;55
12.11.2024;11:44;A 29;1;4;92;3;6
12.11.2024;11:43;A 29;1;6;22;3;25
12.11.2024;11:42;A 29;1;5;67;5;19
12.11.2024;11:41;A 29;1;5;85;10;55
12.11.2024;11:40;A 29;1;3;89;9;81
12.11.2024;11:39;A 29;1;4;89;7;79
12.11.2024;11:38;A 29;1;3;78;4;87
12.11.2024;11:37;A 29;1;4;83;7;86
12.11.2024;11:36;A 29;1;6;86;4;64
12.11.2024;11:35;A 29;1;4;70;5;47
12.11.2024;11:34;A 29;1;9;59;10;75
12.11.2024;11:33;A 29;1;6;87;8;80
12.11.2024;11:32;A 29;1;6;81;8;83
12.11.2024;11:31;A 29;1;3;94;4;90
12.11.2024;11:30;A 29;1;4;84;6;87
12.11.2024;11:29;A 29;1;5;86;7;78
12.11.2024;11:28;A 29;1;6;77;6;75
12.11.2024;11:27;A 29;1;5;82;5;69
12.11.2024;11:26;A 29;1;4;95;3;73
12.11.2024;11:25;A 29;1;3;69;2;58
12.11.2024;11:24;A 29;1;2;78;3;29
12.11.2024;11:23;A 29;1;3;78;5;78
12.11.2024;11:22;A 29;1;3;7;4;61
12.11.2024;11:21;A 29;1;5;60;3;23
12.11.2024;11:20;A 29;1;2;26;6;45
12.11.2024;11:19;A 29;1;4;25;8;63
12.11.2024;11:18;A 29;1;6;83;4;6
12.11.2024;11:17;A 29;1;4;87;2;61
12.11.2024;11:16;A 29;1;4;88;5;45
12.11.2024;11:15;A 29;1;7;72;6;72
12.11.2024;11:14;A 29;1;5;85;7;74
12.11.2024;11:13;A 29;1;2;94;3;50
12.11.2024;11:12;A 29;1;7;76;3;63
12.11.2024;11:11;A 29;1;5;86;8;40
12.11.2024;11:10;A 29;1;1;96;6;82
12.11.2024;11:09;A 29;1;2;93;4;49
12.11.2024;11:08;A 29;1;4;87;2;69
12.11.2024;11:07;A 29;1;6;83;7;66
12.11.2024;11:06;A 29;1;4;91;4;72
12.11.2024;11:05;A 29;1;3;63;7;64
12.11.2024;11:04;A 29;1;5;40;3;68
12.11.2024;11:03;A 29;1;3;9;4;7
12.11.2024;11:02;A 29;1;6;51;6;74
12.11.2024;11:01;A 29;1;4;39;5;78
12.11.2024;11:00;A 29;1;5;63;7;49
12.11.2024;10:59;A 29;1;8;57;4;63
12.11.2024;10:58;A 29;1;7;76;4;13
12.11.2024;10:57;A 29;1;7;52;2;66
12.11.2024;10:56;A 29;1;5;88;5;77
12.11.2024;10:55;A 29;1;3;91;5;88
12.11.2024;10:54;A 29;1;4;87;3;55
12.11.2024;10:53;A 29;1;1;10;6;49
12.11.2024;10:52;A 29;1;5;42;6;41
12.11.2024;10:51;A 29;1;10;75;5;62
12.11.2024;10:50;A 29;1;5;85;4;72
12.11.2024;10:49;A 29;1;3;91;2;61
12.11.2024;10:48;A 29;1;2;91;3;62
12.11.2024;10:47;A 29;1;11;76;6;66
12.11.2024;10:46;A 29;1;6;89;7;67
12.11.2024;10:45;A 29;1;18;54;1;5
12.11.2024;10:44;A 29;1;6;35;6;28
12.11.2024;10:43;A 29;1;5;82;6;51
12.11.2024;10:42;A 29;1;2;93;3;82
12.11.2024;10:41;A 29;1;3;91;5;89
12.11.2024;10:40;A 29;1;4;89;7;79
12.11.2024;10:39;A 29;1;7;80;6;63
12.11.2024;10:38;A 29;1;5;72;8;75
12.11.2024;10:37;A 29;1;7;77;4;64
12.11.2024;10:36;A 29;1;4;86;4;77
12.11.2024;10:35;A 29;1;5;83;6;84
12.11.2024;10:34;A 29;1;2;94;3;65
12.11.2024;10:33;A 29;1;5;82;6;76
12.11.2024;10:32;A 29;1;4;87;6;70
12.11.2024;10:31;A 29;1;6;78;5;57
12.11.2024;10:30;A 29;1;5;71;2;25
12.11.2024;10:29;A 29;1;4;88;5;37
12.11.2024;10:28;A 29;1;1;96;1;1
12.11.2024;10:27;A 29;1;3;94;2;83
12.11.2024;10:26;A 29;1;7;81;4;65
12.11.2024;10:25;A 29;1;6;33;7;12
12.11.2024;10:24;A 29;1;5;48;4;40
12.11.2024;10:23;A 29;1;7;82;8;76
12.11.2024;10:22;A 29;1;6;83;4;65
12.11.2024;10:21;A 29;1;3;93;4;87
12.11.2024;10:20;A 29;1;2;93;2;63
12.11.2024;10:19;A 29;1;9;79;4;66
12.11.2024;10:18;A 29;1;5;85;4;71
12.11.2024;10:17;A 29;1;4;88;3;33
12.11.2024;10:16;A 29;1;5;86;3;23
12.11.2024;10:15;A 29;1;2;77;8;24
12.11.2024;10:14;A 29;1;3;91;4;88
12.11.2024;10:13;A 29;1;2;92;4;78
12.11.2024;10:12;A 29;1;3;94;4;75
12.11.2024;10:11;A 29;1;5;86;6;59
12.11.2024;10:10;A 29;1;4;35;8;50
12.11.2024;10:09;A 29;1;4;79;9;79
12.11.2024;10:08;A 29;1;4;71;6;83
12.11.2024;10:07;A 29;1;1;65;2;69
12.11.2024;10:06;A 29;1;2;32;5;54
12.11.2024;10:05;A 29;1;2;74;1;69
12.11.2024;10:04;A 29;1;7;77;9;71
12.11.2024;10:03;A 29;1;7;68;5;54
12.11.2024;10:02;A 29;1;3;62;3;21
12.11.2024;10:01;A 29;1;6;30;7;79
12.11.2024;10:00;A 29;1;4;25;3;80
12.11.2024;09:59;A 29;1;6;81;7;76
12.11.2024;09:58;A 29;1;6;83;7;70
12.11.2024;09:57;A 29;1;7;71;3;51
12.11.2024;09:56;A 29;1;7;77;4;66
12.11.2024;09:55;A 29;1;4;84;7;51
12.11.2024;09:54;A 29;1;2;93;6;53
12.11.2024;09:53;A 29;1;3;90;5;89
12.11.2024;09:52;A 29;1;6;85;7;80
12.11.2024;09:51;A 29;1;2;83;2;89
12.11.2024;09:50;A 29;1;5;82;6;64
12.11.2024;09:49;A 29;1;7;83;8;82
12.11.2024;09:48;A 29;1;5;87;5;67
12.11.2024;09:47;A 29;1;7;81;6;79
12.11.2024;09:46;A 29;1;4;91;2;86
12.11.2024;09:45;A 29;1;3;90;2;87
12.11.2024;09:44;A 29;1;4;86;8;74
12.11.2024;09:43;A 29;1;6;89;4;48
12.11.2024;09:42;A 29;1;4;84;4;45
12.11.2024;09:41;A 29;1;5;85;7;75
12.11.2024;09:40;A 29;1;7;79;5;53
12.11.2024;09:39;A 29;1;3;88;4;70
12.11.2024;09:38;A 29;1;3;96;1;1
12.11.2024;09:37;A 29;1;1;73;3;46
12.11.2024;09:36;A 29;1;5;60;4;55
12.11.2024;09:35;A 29;1;5;31;5;47
12.11.2024;09:34;A 29;1;4;18;4;43
12.11.2024;09:33;A 29;1;6;35;5;34
12.11.2024;09:32;A 29;1;3;90;4;49
12.11.2024;09:31;A 29;1;6;62;6;28
12.11.2024;09:30;A 29;1;2;90;4;89
12.11.2024;09:29;A 29;1;6;63;10;78
12.11.2024;09:28;A 29;1;5;89;5;71
12.11.2024;09:27;A 29;1;4;92;6;82
12.11.2024;09:26;A 29;1;11;64;3;37
12.11.2024;09:25;A 29;1;1;75;1;65
12.11.2024;09:24;A 29;1;3;83;3;77
12.11.2024;09:23;A 29;1;7;59;5;56
12.11.2024;09:22;A 29;1;2;59;2;83
12.11.2024;09:21;A 29;1;5;73;7;77
12.11.2024;09:20;A 29;1;3;46;6;76
12.11.2024;09:19;A 29;1;4;68;2;6
12.11.2024;09:18;A 29;1;3;9;5;91
12.11.2024;09:17;A 29;1;3;37;5;54
12.11.2024;09:16;A 29;1;5;65;4;80
12.11.2024;09:15;A 29;1;3;89;4;90
12.11.2024;09:14;A 29;1;6;69;7;47
12.11.2024;09:13;A 29;1;2;76;4;46
12.11.2024;09:12;A 29;1;3;90;5;8
12.11.2024;09:11;A 29;1;10;72;4;41
12.11.2024;09:10;A 29;1;4;86;3;12
12.11.2024;09:09;A 29;1;4;88;5;90
12.11.2024;09:08;A 29;1;6;77;8;64
12.11.2024;09:07;A 29;1;4;85;4;74
12.11.2024;09:06;A 29;1;2;88;4;63
12.11.2024;09:05;A 29;1;8;74;4;40
12.11.2024;09:04;A 29;1;5;78;3;62
12.11.2024;09:03;A 29;1;3;89;3;19
12.11.2024;09:02;A 29;1;8;67;6;39
12.11.2024;09:01;A 29;1;6;86;2;73
12.11.2024;09:00;A 29;1;3;88;4;87
12.11.2024;08:59;A 29;1;9;73;11;45
12.11.2024;08:58;A 29;1;5;86;7;81
12.11.2024;08:57;A 29;1;5;84;2;82
12.11.2024;08:56;A 29;1;6;78;10;69
12.11.2024;08:55;A 29;1;4;89;2;10
12.11.2024;08:54;A 29;1;5;85;3;73
12.11.2024;08:53;A 29;1;4;79;6;44
12.11.2024;08:52;A 29;1;6;77;7;82
12.11.2024;08:51;A 29;1;3;88;3;78
12.11.2024;08:50;A 29;1;6;50;9;51
12.11.2024;08:49;A 29;1;4;7;7;63
12.11.2024;08:48;A 29;1;3;90;4;88
12.11.2024;08:47;A 29;1;5;75;10;65
12.11.2024;08:46;A 29;1;6;83;2;59
12.11.2024;08:44;A 29;1;8;78;6;33
12.11.2024;08:43;A 29;1;4;88;4;4
12.11.2024;08:42;A 29;1;2;91;3;59
12.11.2024;08:41;A 29;1;5;78;6;42
12.11.2024;08:40;A 29;1;6;82;2;36
12.11.2024;08:39;A 29;1;3;90;3;86
12.11.2024;08:38;A 29;1;9;74;7;56
12.11.2024;08:37;A 29;1;7;80;5;43
12.11.2024;08:36;A 29;1;2;89;5;89
12.11.2024;08:35;A 29;1;10;68;6;54
12.11.2024;08:34;A 29;1;6;83;2;39
12.11.2024;08:33;A 29;1;2;88;3;79
12.11.2024;08:32;A 29;1;6;81;4;42
12.11.2024;08:31;A 29;1;4;90;1;54
12.11.2024;08:30;A 29;1;1;92;1;85
12.11.2024;08:29;A 29;1;6;68;5;50
12.11.2024;08:28;A 29;1;6;59;2;73
12.11.2024;08:27;A 29;1;4;88;4;33
12.11.2024;08:26;A 29;1;8;75;7;51
12.11.2024;08:25;A 29;1;5;87;4;59
12.11.2024;08:24;A 29;1;2;94;4;88
12.11.2024;08:23;A 29;1;9;81;10;72
12.11.2024;08:22;A 29;1;3;86;2;85
12.11.2024;08:21;A 29;1;4;82;4;71
12.11.2024;08:20;A 29;1;6;72;3;52
12.11.2024;08:19;A 29;1;3;44;1;69
12.11.2024;08:18;A 29;1;4;9;1;84
12.11.2024;08:17;A 29;1;5;52;8;39
12.11.2024;08:16;A 29;1;5;73;3;4
12.11.2024;08:15;A 29;1;2;88;2;84
12.11.2024;08:14;A 29;1;6;60;7;66
12.11.2024;08:13;A 29;1;7;62;2;48
12.11.2024;08:12;A 29;1;3;89;5;80
12.11.2024;08:11;A 29;1;12;55;4;37
12.11.2024;08:10;A 29;1;4;88;5;69
12.11.2024;08:09;A 29;1;3;87;4;88
12.11.2024;08:08;A 29;1;7;57;8;44
12.11.2024;08:07;A 29;1;5;88;1;62
12.11.2024;08:06;A 29;1;3;88;2;43
12.11.2024;08:05;A 29;1;7;75;6;35
12.11.2024;08:04;A 29;1;7;81;3;39
12.11.2024;08:03;A 29;1;3;91;5;71
12.11.2024;08:02;A 29;1;10;75;4;41
12.11.2024;08:01;A 29;1;5;87;4;77
12.11.2024;08:00;A 29;1;4;86;5;83
12.11.2024;07:59;A 29;1;8;74;6;41
12.11.2024;07:58;A 29;1;5;85;7;65
12.11.2024;07:57;A 29;1;2;95;4;89
12.11.2024;07:56;A 29;1;8;79;5;42
12.11.2024;07:55;A 29;1;3;91;8;63
12.11.2024;07:54;A 29;1;2;93;3;91
12.11.2024;07:53;A 29;1;8;80;9;68
12.11.2024;07:52;A 29;1;6;87;6;62
12.11.2024;07:51;A 29;1;3;90;3;86
12.11.2024;07:50;A 29;1;8;86;13;60
12.11.2024;07:49;A 29;1;4;73;5;78
12.11.2024;07:48;A 29;1;5;90;7;83
12.11.2024;07:47;A 29;1;7;53;1;28
12.11.2024;07:46;A 29;1;1;85;1;59
12.11.2024;07:45;A 29;1;3;85;7;79
12.11.2024;07:44;A 29;1;8;56;50;41
12.11.2024;07:43;A 29;1;5;89;154;51
12.11.2024;07:42;A 29;1;3;90;6;76
12.11.2024;07:41;A 29;1;6;64;5;35
12.11.2024;07:40;A 29;1;0;0;5;21
12.11.2024;07:39;A 29;1;2;92;5;91
12.11.2024;07:38;A 29;1;8;59;2;59
12.11.2024;07:37;A 29;1;5;88;3;20
12.11.2024;07:36;A 29;1;2;70;5;77
12.11.2024;07:35;A 29;1;6;54;4;39
12.11.2024;07:34;A 29;1;6;55;5;75
12.11.2024;07:33;A 29;1;3;93;5;82
12.11.2024;07:32;A 29;1;7;80;4;38
12.11.2024;07:31;A 29;1;1;39;1;27
12.11.2024;07:30;A 29;1;1;33;3;88
12.11.2024;07:29;A 29;1;6;54;7;62
12.11.2024;07:28;A 29;1;5;80;1;44
12.11.2024;07:27;A 29;1;4;90;7;84
12.11.2024;07:26;A 29;1;6;73;5;36
12.11.2024;07:25;A 29;1;3;20;1;15
12.11.2024;07:24;A 29;1;1;85;2;61
12.11.2024;07:23;A 29;1;6;67;1;38
12.11.2024;07:22;A 29;1;5;89;2;73
12.11.2024;07:21;A 29;1;2;95;4;89
12.11.2024;07:20;A 29;1;6;71;9;25
12.11.2024;07:19;A 29;1;6;65;1;0
12.11.2024;07:18;A 29;1;5;92;1;84
12.11.2024;07:17;A 29;1;8;79;5;58
12.11.2024;07:16;A 29;1;6;55;1;73
12.11.2024;07:15;A 29;1;3;93;1;66
12.11.2024;07:14;A 29;1;11;78;3;38
12.11.2024;07:13;A 29;1;5;89;2;22
12.11.2024;07:12;A 29;1;3;89;3;86
12.11.2024;07:11;A 29;1;9;83;4;60
12.11.2024;07:10;A 29;1;2;67;2;36
12.11.2024;07:09;A 29;1;8;82;3;62
12.11.2024;07:08;A 29;1;4;63;3;37
12.11.2024;07:07;A 29;1;5;68;1;67
12.11.2024;07:06;A 29;1;2;90;3;22
12.11.2024;07:05;A 29;1;9;77;2;36
12.11.2024;07:04;A 29;1;6;79;2;62
12.11.2024;07:03;A 29;1;4;89;2;10
12.11.2024;07:02;A 29;1;2;63;1;3
12.11.2024;07:01;A 29;1;5;59;0;0
12.11.2024;07:00;A 29;1;1;46;0;80
12.11.2024;06:59;A 29;1;5;34;4;29
12.11.2024;06:58;A 29;1;1;96;1;86
12.11.2024;06:57;A 29;1;4;74;2;68
12.11.2024;06:56;A 29;1;9;71;5;44
12.11.2024;06:55;A 29;1;1;87;1;76
12.11.2024;06:54;A 29;1;1;74;2;67
12.11.2024;06:53;A 29;1;6;48;2;2
12.11.2024;06:52;A 29;1;4;71;1;0
12.11.2024;06:51;A 29;1;2;90;5;82
12.11.2024;06:50;A 29;1;7;68;4;37
12.11.2024;06:49;A 29;1;4;60;1;43
12.11.2024;06:48;A 29;1;4;89;4;72
12.11.2024;06:47;A 29;1;2;36;0;24
12.11.2024;06:46;A 29;1;1;68;1;50
12.11.2024;06:45;A 29;1;2;87;2;72
12.11.2024;06:44;A 29;1;9;83;4;38
12.11.2024;06:43;A 29;1;1;61;1;73
12.11.2024;06:42;A 29;1;4;59;2;76
12.11.2024;06:41;A 29;1;4;47;5;60
12.11.2024;06:40;A 29;1;4;89;3;62
12.11.2024;06:39;A 29;1;3;92;2;83
12.11.2024;06:38;A 29;1;3;71;3;22
12.11.2024;06:37;A 29;1;1;70;1;53
12.11.2024;06:36;A 29;1;0;67;2;70
12.11.2024;06:35;A 29;1;6;57;5;56
12.11.2024;06:34;A 29;1;0;100;0;100
12.11.2024;06:33;A 29;1;3;74;1;70
12.11.2024;06:32;A 29;1;7;53;1;32
12.11.2024;06:31;A 29;1;4;54;3;4
12.11.2024;06:30;A 29;1;1;80;1;18
12.11.2024;06:29;A 29;1;2;14;1;49
12.11.2024;06:28;A 29;1;5;43;3;11
12.11.2024;06:27;A 29;1;2;23;2;53
12.11.2024;06:26;A 29;1;4;34;6;40
