Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
11.05.2024;02:00;A150;1;0;0;1;7;0;0;0;0;0;0
11.05.2024;01:59;A150;1;2;10;0;0;0;0;0;0;0;0
11.05.2024;01:58;A150;1;2;8;0;0;0;0;1;1;0;0
11.05.2024;01:57;A150;1;0;0;1;2;0;0;0;0;0;0
11.05.2024;01:56;A150;1;0;0;3;6;0;0;0;0;0;0
11.05.2024;01:55;A150;1;1;8;0;0;0;0;0;0;0;0
11.05.2024;01:54;A150;1;4;21;0;0;0;0;0;0;0;0
11.05.2024;01:53;A150;1;1;5;3;14;0;0;0;0;0;0
11.05.2024;01:52;A150;1;0;0;1;2;0;0;0;0;0;0
11.05.2024;01:51;A150;1;2;6;2;9;0;0;0;0;0;0
11.05.2024;01:50;A150;1;0;0;1;3;0;0;0;0;0;0
11.05.2024;01:49;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:48;A150;1;0;0;1;10;0;0;0;0;0;0
11.05.2024;01:47;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:46;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:45;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:44;A150;1;0;0;1;2;0;0;0;0;0;0
11.05.2024;01:43;A150;1;0;2;0;0;0;0;0;0;0;0
11.05.2024;01:42;A150;1;1;2;1;7;0;0;0;0;0;0
11.05.2024;01:41;A150;1;2;4;0;0;0;0;0;0;0;0
11.05.2024;01:40;A150;1;0;0;3;10;0;0;0;0;0;0
11.05.2024;01:39;A150;1;2;16;1;6;0;0;0;0;0;0
11.05.2024;01:38;A150;1;1;13;0;0;0;0;0;0;0;0
11.05.2024;01:37;A150;1;3;19;0;0;0;0;0;0;0;0
11.05.2024;01:36;A150;1;3;6;1;9;0;0;0;0;0;0
11.05.2024;01:35;A150;1;0;0;1;5;0;0;0;0;0;0
11.05.2024;01:34;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:33;A150;1;2;10;0;0;0;0;0;0;0;0
11.05.2024;01:32;A150;1;0;0;1;5;0;0;0;0;0;0
11.05.2024;01:31;A150;1;1;6;0;0;0;0;0;0;0;0
11.05.2024;01:30;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:29;A150;1;2;2;0;0;0;0;0;0;0;0
11.05.2024;01:28;A150;1;2;13;0;0;0;0;0;0;0;0
11.05.2024;01:27;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:26;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:25;A150;1;0;0;0;0;0;0;0;0;0;0
11.05.2024;01:24;A150;1;0;0;1;7;0;0;0;0;0;0
11.05.2024;01:23;A150;1;0;0;1;9;0;0;0;0;0;0
11.05.2024;01:22;A150;1;1;5;1;8;0;0;0;0;0;0
11.05.2024;01:21;A150;1;5;22;1;14;0;0;0;0;0;0
