Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
14.04.2024;08:54;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:53;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:52;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:51;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:02;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:01;A124;1;0;0;0;0;0;0;0;0
14.04.2024;08:00;A124;1;0;0;0;0;0;0;0;0
14.04.2024;07:59;A124;1;0;0;0;0;0;0;0;0
14.04.2024;07:10;A124;1;0;0;0;0;0;0;0;0
14.04.2024;07:09;A124;1;0;0;0;0;0;0;0;0
14.04.2024;07:08;A124;1;0;0;0;0;0;0;0;0
14.04.2024;07:07;A124;1;0;0;0;0;0;0;0;0
14.04.2024;06:18;A124;1;0;0;0;0;0;0;0;0
14.04.2024;06:17;A124;1;0;0;0;0;0;0;0;0
14.04.2024;06:16;A124;1;0;0;0;0;0;0;0;0
14.04.2024;06:15;A124;1;0;0;0;0;0;0;0;0
14.04.2024;03:40;A124;1;0;0;0;0;0;0;0;0
