Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
14.04.2024;08:54;A127;1;1;4;1;5;0;0;2;3;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:53;A127;1;1;12;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:52;A127;1;1;5;2;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:51;A127;1;2;14;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:02;A127;1;0;0;1;20;1;1;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:01;A127;1;0;0;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;08:00;A127;1;0;0;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;07:59;A127;1;2;9;4;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;07:10;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;07:09;A127;1;3;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;07:08;A127;1;0;0;2;18;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;07:07;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;06:18;A127;1;1;4;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;06:17;A127;1;1;3;2;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;06:16;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;06:15;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
14.04.2024;03:40;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
