Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
15.04.2024;01:55;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;01:47;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;01:28;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;01:24;A181;1;0;0;1;1;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
15.04.2024;00:58;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;3;0;0;0;0
15.04.2024;00:52;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;00:51;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2024;00:36;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;28;1;28;0;0;0;0;0;0;0;0;0;0
15.04.2024;00:29;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
15.04.2024;00:25;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;23:44;A181;1;0;0;3;4;2;4;0;100;0;0;0;0;0;0;0;0;0;0;1;33;0;0;0;0;0;0;0;0;0;0
14.04.2024;23:25;A181;1;0;0;1;2;0;0;0;100;0;0;1;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;23:19;A181;1;0;0;1;1;1;1;0;100;0;0;3;4;2;3;2;50;2;38;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;22:56;A181;1;1;1;5;15;3;16;0;100;0;0;1;2;1;2;0;0;0;0;2;36;0;0;0;0;0;0;0;0;0;0
14.04.2024;22:52;A181;1;0;0;1;2;0;0;0;100;0;0;1;1;1;1;1;20;0;0;0;0;0;0;0;0;1;2;0;0;0;0
14.04.2024;22:27;A181;1;0;0;2;2;0;0;0;100;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
14.04.2024;22:14;A181;1;0;0;0;0;0;0;0;100;0;0;1;1;3;4;1;29;1;2;0;0;0;0;0;0;1;2;0;0;0;0
14.04.2024;22:00;A181;1;0;0;2;5;0;0;0;100;0;0;0;0;1;1;2;9;2;2;0;12;0;0;0;0;1;1;0;0;0;0
14.04.2024;21:51;A181;1;0;0;6;14;1;9;0;100;0;0;1;2;6;10;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
14.04.2024;21:41;A181;1;1;1;1;15;0;0;0;100;0;0;3;17;3;20;2;3;2;2;0;0;0;0;0;0;2;4;1;1;0;0
14.04.2024;21:23;A181;1;0;0;4;19;2;35;0;100;0;0;5;12;1;25;4;36;1;1;1;1;0;0;0;0;0;0;0;0;0;0
14.04.2024;21:19;A181;1;0;0;3;26;1;9;0;100;0;0;0;0;3;36;2;5;2;2;2;3;0;0;0;0;2;4;1;1;0;0
14.04.2024;21:06;A181;1;0;0;0;0;0;0;0;100;0;0;1;3;2;5;6;6;1;37;2;3;0;0;0;0;1;2;0;0;0;0
14.04.2024;20:59;A181;1;0;0;4;4;0;0;0;100;0;0;3;6;3;5;2;28;0;0;0;0;0;0;0;0;1;2;0;0;0;0
14.04.2024;20:45;A181;1;0;0;6;7;2;13;0;100;0;0;3;7;7;19;3;52;1;48;3;15;0;0;2;2;3;10;1;2;1;2
14.04.2024;20:40;A181;1;0;0;2;4;1;1;0;100;0;0;5;22;5;65;0;1;0;2;1;40;0;0;0;0;1;4;1;2;0;0
14.04.2024;20:37;A181;1;1;2;5;8;3;9;0;100;0;0;1;2;1;2;4;19;2;38;1;50;1;2;0;0;0;0;0;0;0;0
14.04.2024;20:32;A181;1;0;0;2;9;0;0;0;100;0;0;0;0;8;38;4;6;2;2;2;45;0;0;0;0;0;0;0;0;0;0
14.04.2024;20:17;A181;1;0;0;2;29;0;14;0;100;0;0;1;3;3;61;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;20:12;A181;1;0;0;5;26;1;1;0;100;0;0;0;0;3;60;6;55;0;0;1;31;0;0;0;0;2;3;0;0;0;0
14.04.2024;20:08;A181;1;3;4;3;76;1;41;0;100;0;0;0;0;5;51;4;21;3;12;2;3;0;0;1;1;2;4;0;0;1;8
