Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V111Z;V111B;V112Z;V112B;V351Z;V351B;TF35aZ;TF35aB;TF35bZ;TF35bB;TBS35aZ;TBS35aB;TBS35bZ;TBS35bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
14.04.2024;08:54;A 48;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:53;A 48;1;2;6;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:52;A 48;1;2;7;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:51;A 48;1;2;6;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:02;A 48;1;1;4;0;0;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:01;A 48;1;1;3;1;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;08:00;A 48;1;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;07:59;A 48;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;07:10;A 48;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;07:09;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;07:08;A 48;1;0;0;1;2;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;07:07;A 48;1;3;15;1;3;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;06:18;A 48;1;1;5;2;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;06:17;A 48;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;06:16;A 48;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;06:15;A 48;1;2;3;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
14.04.2024;03:40;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
