Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;D11Z;D11B;D12Z;D12B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;ST51Z;ST51B;ST55Z;ST55B;LUe_AbFV2_A8Z;LUe_AbFV2_A8B
14.04.2024;08:54;A 80;1;0;0;0;0;0;0;1;11;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
14.04.2024;08:53;A 80;1;0;0;1;9;0;0;1;10;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:52;A 80;1;0;0;0;0;0;0;1;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:51;A 80;1;0;0;2;10;0;0;2;12;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:02;A 80;1;0;0;0;0;0;0;2;12;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:01;A 80;1;0;0;0;0;0;0;2;7;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:00;A 80;1;0;0;0;0;0;0;3;15;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:59;A 80;1;0;0;1;3;0;0;1;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:10;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:09;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:08;A 80;1;1;1;1;5;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:07;A 80;1;0;0;0;0;0;0;1;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;06:18;A 80;1;0;0;0;0;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;06:17;A 80;1;0;0;1;3;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;06:16;A 80;1;0;0;0;0;0;0;3;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;06:15;A 80;1;0;0;1;6;0;0;7;11;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;03:40;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
