Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;V5Z;V5B;V11Z;V11B;V51Z;V51B;V111Z;V111B
14.04.2024;08:55;A 85;1;0;0;0;0;0;0;4;6;2;1;4;7
14.04.2024;08:54;A 85;1;0;0;0;0;0;0;2;2;1;1;2;3
14.04.2024;08:53;A 85;1;0;0;0;0;0;0;2;4;3;2;3;5
14.04.2024;08:52;A 85;1;0;0;0;0;0;0;3;2;2;2;2;3
14.04.2024;08:03;A 85;1;0;0;0;0;0;0;3;4;3;4;3;3
14.04.2024;08:02;A 85;1;0;0;0;0;0;0;6;9;1;1;6;9
14.04.2024;08:01;A 85;1;0;0;0;0;0;0;2;3;0;0;2;3
14.04.2024;08:00;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
14.04.2024;07:11;A 85;1;0;0;0;0;0;0;1;2;0;0;1;2
14.04.2024;07:10;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
14.04.2024;07:09;A 85;1;0;0;0;0;0;0;1;2;0;0;1;2
14.04.2024;07:08;A 85;1;0;0;0;0;0;0;0;0;1;1;1;5
14.04.2024;06:19;A 85;1;0;0;0;0;4;4;2;3;4;6;3;5
14.04.2024;06:18;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
14.04.2024;06:17;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
14.04.2024;06:16;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
14.04.2024;03:41;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
