Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TB32_AFZ;TB32_AFB;TF32a_AFZ;TF32a_AFB;TB32a_AFZ;TB32a_AFB
14.04.2024;08:54;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:53;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:52;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:51;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:02;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:01;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;08:00;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;07:59;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;07:10;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;07:09;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;07:08;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;07:07;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;06:18;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;06:17;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;06:16;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;06:15;A 93;1;0;0;0;0;0;0;0;0
14.04.2024;03:40;A 93;1;0;0;0;0;0;0;0;0
