Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
14.04.2024;08:54;A 24;1;2;2;0;0;1;11;0;0;2;1;0;0;2;6;1;4;1;48;1;21;1;4;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:53;A 24;1;1;1;1;1;1;4;1;5;1;0;1;1;0;0;1;3;1;14;1;19;1;4;3;7;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:52;A 24;1;3;3;1;1;2;11;1;4;1;0;1;2;1;3;1;5;1;27;2;22;1;6;1;28;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:51;A 24;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;0;0;1;21;0;0;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:02;A 24;1;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:01;A 24;1;2;2;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;23;0;0;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;08:00;A 24;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;07:59;A 24;1;0;0;1;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;07:10;A 24;1;0;0;0;0;0;0;0;0;1;3;0;0;1;6;0;0;0;0;1;46;0;0;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;07:09;A 24;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;07:08;A 24;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;21;0;0;1;7;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;07:07;A 24;1;0;0;1;0;0;0;1;3;0;0;1;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;06:18;A 24;1;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;19;0;0;1;4;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;06:17;A 24;1;1;1;0;0;1;7;0;0;1;0;0;0;1;7;0;0;2;26;0;0;2;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;06:16;A 24;1;1;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;06:15;A 24;1;2;1;0;0;3;7;0;0;2;2;2;1;2;4;2;7;1;28;1;1;2;3;2;2;0;0;0;0;0;0;0;0;;;;;;;;;;
14.04.2024;03:40;A 24;1;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;18;2;4;1;3;3;16;0;0;0;0;0;0;0;0;;;;;;;;;;
