Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
14.04.2024;08:55;A  5;1;0;0;0;0;0;0;0;100;1;17;1;1;1;2;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:54;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:53;A  5;1;0;0;0;0;1;11;0;100;1;40;4;46;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:52;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:03;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:02;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:01;A  5;1;1;1;0;0;0;0;0;100;0;0;0;0;1;2;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;08:00;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;07:11;A  5;1;0;0;0;0;0;0;0;100;0;0;1;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;07:10;A  5;1;2;4;1;26;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;07:09;A  5;1;0;0;1;14;0;0;0;100;1;16;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;07:08;A  5;1;1;1;0;0;0;0;0;100;0;0;0;0;1;2;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;06:19;A  5;1;0;0;1;1;0;0;0;100;1;4;0;0;4;7;0;0;3;5;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;06:18;A  5;1;0;36;0;0;0;0;0;100;1;1;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;06:17;A  5;1;1;2;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
14.04.2024;06:16;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;1;2;0;0;;;0;0;;;;;;
14.04.2024;03:41;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
