Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
14.04.2024;08:55;A 10;1;2;2;0;0;0;0;0;0;2;3;1;72;2;3;1;2;1;2;1;30;0;0;0;0;0;0;0;0;2;7;0;0
14.04.2024;08:54;A 10;1;0;0;1;1;1;1;0;0;2;30;1;3;0;0;1;1;5;7;0;0;0;0;0;0;1;2;0;0;0;91;1;1
14.04.2024;08:53;A 10;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;2;2;1;1;1;1;0;0;0;0;0;100;0;0
14.04.2024;08:52;A 10;1;0;0;2;3;0;0;0;0;0;0;0;0;2;2;0;0;3;10;2;2;0;37;0;0;0;0;0;0;0;100;1;2
14.04.2024;08:03;A 10;1;1;3;0;0;0;0;0;0;2;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:02;A 10;1;0;0;0;0;0;0;0;0;1;1;1;1;1;2;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;2;2
14.04.2024;08:01;A 10;1;0;0;0;0;0;0;0;0;1;28;1;2;1;1;1;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;08:00;A 10;1;2;3;0;0;0;0;0;0;2;53;0;9;1;2;0;0;0;0;1;53;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:11;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;07:10;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
14.04.2024;07:09;A 10;1;1;2;1;1;0;0;0;0;1;15;1;14;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
14.04.2024;07:08;A 10;1;0;0;0;0;0;0;0;0;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;06:19;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
14.04.2024;06:18;A 10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
14.04.2024;06:17;A 10;1;0;0;2;3;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
14.04.2024;06:16;A 10;1;1;1;1;1;0;0;0;0;0;27;0;25;2;3;0;0;6;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1
14.04.2024;03:41;A 10;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
