Datum;Uhrzeit;Bezeichnung;Intervall;H51_M1_644Z;H51_M1_644B;A51_M2_645Z;A51_M2_645B;H55_M3_648Z;H55_M3_648B;A55_M4_649Z;A55_M4_649B;T1Z;T1B;T3Z;T3B;T4Z;T4B;T5Z;T5B
13.04.2024;01:13;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;16:27;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:46;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:45;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:44;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:43;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:42;A125;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
12.04.2024;09:41;A125;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
