Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B
12.04.2024;16:27;A 58;1;0;0;0;0
12.04.2024;09:46;A 58;1;0;0;0;0
12.04.2024;09:45;A 58;1;0;0;0;0
12.04.2024;09:44;A 58;1;0;0;0;0
12.04.2024;09:43;A 58;1;1;2;0;0
12.04.2024;09:42;A 58;1;0;0;1;2
12.04.2024;09:41;A 58;1;0;0;0;0
