Datum;Uhrzeit;Bezeichnung;Intervall;Fg35_T1_T2Z;Fg35_T1_T2B
12.04.2024;16:27;A105;1;1;2
12.04.2024;09:46;A105;1;0;0
12.04.2024;09:45;A105;1;0;0
12.04.2024;09:44;A105;1;0;0
12.04.2024;09:43;A105;1;0;0
12.04.2024;09:42;A105;1;0;0
12.04.2024;09:41;A105;1;0;0
