Datum;Uhrzeit;Bezeichnung;Intervall;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB;MP11Z;MP11B;MP12Z;MP12B;MP13Z;MP13B;MP51Z;MP51B;MP52Z;MP52B;MP53Z;MP53B;MP54Z;MP54B
13.04.2024;01:12;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;16:26;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:45;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:44;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:43;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:42;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:41;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
12.04.2024;09:40;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
