Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
13.04.2024;01:12;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;01:06;A149;1;0;0;0;0;0;0;1;1;1;6;1;1;0;0;0;0;0;0;0;0
12.04.2024;18:07;A149;1;3;32;3;2;1;44;4;40;4;24;7;8;1;1;3;9;0;0;0;0
12.04.2024;16:26;A149;1;4;16;3;3;1;18;7;14;5;28;7;6;0;0;0;0;1;1;0;0
12.04.2024;14:33;A149;1;4;3;2;1;1;11;5;3;2;11;7;8;2;3;0;0;0;0;0;0
12.04.2024;10:08;A149;1;4;4;3;2;3;17;4;5;4;20;4;4;0;0;0;0;0;0;0;0
12.04.2024;09:45;A149;1;7;8;6;5;4;36;2;3;3;16;2;50;1;1;0;0;0;0;0;0
12.04.2024;09:44;A149;1;4;3;4;2;2;14;8;9;3;30;1;83;0;0;0;0;0;0;0;0
12.04.2024;09:43;A149;1;8;11;5;4;2;36;2;2;3;13;2;2;0;0;0;0;0;0;0;0
12.04.2024;09:42;A149;1;7;8;10;11;4;39;3;4;5;27;4;5;0;0;0;0;0;0;0;0
12.04.2024;09:41;A149;1;3;3;2;2;2;8;2;4;2;13;2;4;0;0;0;0;0;0;0;0
12.04.2024;09:40;A149;1;3;14;2;1;1;22;6;11;5;27;6;6;0;0;0;0;0;0;0;0
12.04.2024;09:15;A149;1;3;3;1;0;1;4;4;8;3;37;5;12;0;0;0;0;0;0;0;0
12.04.2024;07:29;A149;1;3;4;2;1;3;17;5;5;6;28;5;5;0;0;0;0;0;0;0;0
12.04.2024;05:43;A149;1;1;1;0;0;0;5;6;6;1;29;6;7;0;0;0;0;0;0;0;0
12.04.2024;04:51;A149;1;0;0;0;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0
12.04.2024;02:11;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
