Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V21Z;V21B;D21Z;D21B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V211Z;V211B;V81Z;V81B;V91Z;V91B;V44Z;V44B;T32aZ;T32aB;T32bZ;T32bB;V321Z;V321B;T32b_aZ;T32b_aB;T32b_bZ;T32b_bB;T33b_aZ;T33b_aB;T33b_bZ;T33b_bB;T35b_aZ;T35b_aB;T35b_bZ;T35b_bB;ST51aZ;ST51aB;ST51bZ;ST51bB;ST55Z;ST55B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;FQMC55Z;FQMC55B
13.04.2024;01:12;A155;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
13.04.2024;01:06;A155;1;0;0;0;0;2;10;0;0;0;0;0;0;1;3;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;22:14;A155;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;22:10;A155;1;0;0;0;0;3;20;1;38;1;37;1;8;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;22:03;A155;1;0;0;0;0;0;1;1;0;2;0;1;7;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;20:59;A155;1;0;0;0;0;4;33;1;0;1;0;1;8;0;0;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;20:22;A155;1;0;0;0;0;2;93;2;4;1;13;3;27;1;2;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;20:04;A155;1;0;0;0;0;3;26;3;78;3;47;2;75;0;0;3;23;0;0;0;0;0;0;1;17;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;19:54;A155;1;0;0;0;0;4;25;0;0;0;0;0;0;0;0;4;26;1;2;1;61;1;63;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;19:26;A155;1;0;0;0;0;5;24;0;0;0;0;0;0;3;10;2;6;0;0;1;79;2;48;3;63;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;19:01;A155;1;1;2;0;0;6;25;0;0;1;1;1;11;0;0;3;60;0;0;2;8;1;7;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;18:09;A155;1;0;0;0;0;7;32;0;0;0;0;0;0;0;0;2;75;1;27;1;32;0;30;0;100;2;2;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;18:07;A155;1;0;0;0;0;2;31;0;0;0;0;0;0;0;0;3;11;0;0;1;2;1;2;0;100;1;24;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;18:00;A155;1;0;0;0;0;4;14;1;0;1;0;1;7;0;0;3;78;0;0;2;0;2;0;0;100;0;0;0;0;1;1;1;15;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;17:24;A155;1;0;0;0;0;3;86;0;42;0;41;0;0;2;42;2;85;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
12.04.2024;16:54;A155;1;0;0;0;0;4;18;1;50;1;51;3;28;0;0;2;36;0;0;2;0;2;0;0;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
