Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
13.04.2024;01:57;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;01:52;A169;1;0;0;1;2;0;0;0;0;0;0;0;0
13.04.2024;01:43;A169;1;3;7;2;5;0;0;0;0;0;0;0;0
13.04.2024;01:29;A169;1;1;1;1;1;0;0;0;0;0;0;0;0
13.04.2024;01:22;A169;1;2;9;1;3;0;0;0;0;0;0;0;0
13.04.2024;01:13;A169;1;3;8;2;4;0;0;0;0;0;0;0;0
13.04.2024;01:12;A169;1;5;14;2;5;0;0;0;0;0;0;0;0
13.04.2024;01:06;A169;1;2;5;1;3;0;0;0;0;0;0;0;0
13.04.2024;00:34;A169;1;3;9;2;5;0;0;0;0;0;0;0;0
12.04.2024;23:59;A169;1;3;6;1;5;0;0;0;0;0;0;0;0
12.04.2024;23:55;A169;1;5;14;4;10;0;0;0;0;0;0;0;0
12.04.2024;23:24;A169;1;3;7;4;14;0;0;0;0;0;0;0;0
12.04.2024;23:13;A169;1;3;11;2;3;0;0;0;0;0;0;0;0
12.04.2024;23:07;A169;1;3;14;3;11;0;0;0;0;0;0;0;0
12.04.2024;22:57;A169;1;5;16;4;12;0;0;0;0;0;0;0;0
12.04.2024;22:44;A169;1;3;8;1;1;0;0;0;0;0;0;0;0
12.04.2024;22:14;A169;1;4;14;4;15;0;0;0;0;0;0;0;0
12.04.2024;22:10;A169;1;4;15;4;9;0;0;0;0;0;0;0;0
12.04.2024;22:03;A169;1;1;3;3;6;0;0;0;0;0;0;0;0
12.04.2024;21:39;A169;1;4;15;4;13;0;0;0;0;0;0;1;1
12.04.2024;21:22;A169;1;6;19;4;17;0;0;0;0;0;0;0;0
12.04.2024;21:11;A169;1;5;14;3;15;0;0;0;0;0;0;0;0
12.04.2024;20:59;A169;1;6;16;8;43;0;0;0;0;0;0;0;0
12.04.2024;20:22;A169;1;7;21;9;31;0;0;0;0;0;0;0;0
12.04.2024;20:04;A169;1;3;18;4;15;0;0;0;0;0;0;0;0
12.04.2024;19:54;A169;1;7;31;2;9;0;0;0;0;0;0;0;0
12.04.2024;19:26;A169;1;6;25;9;49;0;0;0;0;0;0;0;0
12.04.2024;19:07;A169;1;9;38;7;49;0;0;0;0;0;0;0;0
12.04.2024;19:01;A169;1;8;16;7;37;0;0;0;0;0;0;0;0
12.04.2024;18:47;A169;1;10;40;7;54;1;1;0;0;0;0;0;0
12.04.2024;18:22;A169;1;8;31;7;64;0;0;0;0;0;0;0;0
12.04.2024;18:09;A169;1;7;35;6;43;0;0;2;3;0;0;0;0
12.04.2024;18:07;A169;1;9;24;4;73;0;0;0;0;1;1;0;0
12.04.2024;18:00;A169;1;8;54;5;31;0;0;0;0;0;0;0;0
12.04.2024;17:54;A169;1;5;36;7;34;1;1;0;0;0;0;0;0
12.04.2024;17:48;A169;1;6;50;5;60;1;1;0;0;0;0;0;0
12.04.2024;17:32;A169;1;12;60;3;45;0;0;0;0;0;0;0;0
12.04.2024;17:24;A169;1;11;49;5;58;0;0;0;0;0;0;0;0
12.04.2024;16:54;A169;1;9;34;3;61;0;0;0;0;0;0;0;0
12.04.2024;16:47;A169;1;9;38;4;41;0;0;0;0;0;0;0;0
12.04.2024;16:39;A169;1;14;48;7;62;0;0;0;0;0;0;0;0
12.04.2024;16:26;A169;1;13;54;9;73;0;0;0;0;0;0;0;0
12.04.2024;16:23;A169;1;9;58;6;75;0;0;0;0;0;0;0;0
12.04.2024;16:21;A169;1;10;37;3;36;0;0;0;0;0;0;0;0
12.04.2024;16:11;A169;1;9;31;9;73;0;0;0;0;0;0;0;0
12.04.2024;16:09;A169;1;9;64;7;32;0;0;0;0;0;0;0;0
12.04.2024;15:47;A169;1;12;48;4;56;0;0;0;0;0;0;0;0
12.04.2024;15:38;A169;1;6;31;4;42;0;0;0;0;0;0;0;0
12.04.2024;15:30;A169;1;8;43;4;76;0;0;0;0;0;0;1;1
12.04.2024;15:19;A169;1;8;22;4;62;0;0;0;0;0;0;0;0
12.04.2024;15:13;A169;1;12;28;6;58;0;0;0;0;0;0;0;0
12.04.2024;15:10;A169;1;14;30;5;80;0;0;0;0;0;0;0;0
12.04.2024;15:03;A169;1;5;42;3;49;0;0;0;0;0;0;0;0
12.04.2024;14:48;A169;1;8;42;3;79;0;0;0;0;0;0;0;0
12.04.2024;14:46;A169;1;11;37;7;65;1;1;0;0;1;1;0;0
12.04.2024;14:39;A169;1;15;46;5;49;0;0;0;0;0;0;0;0
12.04.2024;14:33;A169;1;12;55;5;53;0;0;0;0;0;0;0;0
12.04.2024;14:26;A169;1;8;48;6;42;0;0;0;0;0;0;0;0
12.04.2024;13:50;A169;1;6;21;6;70;0;0;0;0;0;0;0;0
12.04.2024;13:45;A169;1;6;20;6;64;0;0;1;1;0;0;0;0
12.04.2024;13:32;A169;1;10;58;3;77;0;0;0;0;0;0;0;0
12.04.2024;13:26;A169;1;11;30;4;50;0;0;0;0;0;0;0;0
12.04.2024;13:23;A169;1;12;42;3;60;0;0;0;0;0;0;0;0
