Datum;Uhrzeit;Bezeichnung;Intervall;HAMP01Z;HAMP01B;ABMP02Z;ABMP02B;HAMP03Z;HAMP03B;ABMP04Z;ABMP04B;T1Z;T1B;T2Z;T2B
12.04.2024;16:27;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
12.04.2024;09:46;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:45;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:44;A 79;1;0;0;0;0;1;2;1;2;0;0;0;0
12.04.2024;09:43;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:42;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2024;09:41;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
