Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
27.01.2025;01:00;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:59;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:58;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:57;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:56;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:55;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:54;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:53;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:52;A111;1;0;0;1;13;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:51;A111;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
27.01.2025;00:50;A111;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:49;A111;1;1;1;2;22;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:48;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:47;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:46;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:45;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:44;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:43;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:42;A111;1;0;0;1;28;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:41;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:40;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:39;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:38;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:37;A111;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:36;A111;1;0;0;2;40;3;2;0;0;0;0;0;0;0;0
27.01.2025;00:35;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:34;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:33;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:32;A111;1;0;0;1;33;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:31;A111;1;0;0;1;58;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:30;A111;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:29;A111;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:28;A111;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0
27.01.2025;00:27;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:26;A111;1;1;12;0;0;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:25;A111;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
27.01.2025;00:24;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:23;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:22;A111;1;1;0;0;0;2;9;0;0;0;0;0;0;0;0
27.01.2025;00:21;A111;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:20;A111;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:19;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:18;A111;1;0;0;1;12;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:17;A111;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:16;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:15;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:14;A111;1;1;2;1;22;1;1;0;0;0;0;0;0;0;0
27.01.2025;00:13;A111;1;0;0;1;10;2;2;0;0;0;0;0;0;0;0
27.01.2025;00:12;A111;1;1;1;1;25;0;0;0;0;0;0;0;0;0;0
27.01.2025;00:11;A111;1;3;4;0;0;0;0;1;1;0;0;0;0;0;0
