Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
18.04.2024;01:28;A 16;1;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:21;A 16;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:15;A 16;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:09;A 16;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:18;A 16;1;4;6;2;15;1;2;4;61;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:12;A 16;1;0;100;2;26;1;0;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:06;A 16;1;0;0;3;25;3;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:00;A 16;1;0;0;2;31;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:54;A 16;1;0;0;4;10;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:38;A 16;1;0;0;1;6;1;1;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;19:02;A 16;1;0;1;5;23;1;0;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:56;A 16;1;2;11;1;12;1;0;5;33;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0
17.04.2024;18:50;A 16;1;6;12;5;14;1;13;5;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:39;A 16;1;4;12;5;32;1;0;2;66;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
17.04.2024;16:56;A 16;1;3;9;4;32;5;13;5;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;10:12;A 16;1;0;0;3;17;5;11;7;40;0;0;1;1;0;0;1;3;0;0;0;0;0;0;0;0
17.04.2024;04:52;A 16;1;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
