Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
18.04.2024;01:29;A 70;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
18.04.2024;01:22;A 70;1;0;0;0;0;0;0;2;2;2;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
18.04.2024;01:16;A 70;1;0;0;1;49;0;0;0;0;0;0;0;0;1;64;0;100;0;0;0;0;0;0;;;;;;;;;;
18.04.2024;01:10;A 70;1;0;0;1;69;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;22:19;A 70;1;0;10;1;31;0;7;4;14;4;29;0;0;0;9;0;100;2;1;0;0;0;0;;;;;;;;;;
17.04.2024;22:13;A 70;1;0;0;1;0;1;1;3;3;0;0;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
17.04.2024;22:07;A 70;1;1;2;2;16;2;12;1;6;1;1;0;0;1;1;0;100;2;37;0;0;1;2;;;;;;;;;;
17.04.2024;22:01;A 70;1;1;14;1;57;0;1;1;1;2;1;0;0;2;2;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;21:55;A 70;1;0;0;2;53;1;4;1;0;2;1;0;0;2;5;0;100;1;1;0;0;0;0;;;;;;;;;;
17.04.2024;21:39;A 70;1;0;0;2;2;3;25;2;3;3;3;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;19:03;A 70;1;0;0;2;69;2;42;3;4;2;1;0;0;4;33;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;18:57;A 70;1;0;0;7;70;1;1;9;58;6;34;0;0;1;29;0;100;1;1;0;0;0;0;;;;;;;;;;
17.04.2024;18:51;A 70;1;0;24;4;36;4;8;3;43;1;1;0;0;4;30;0;100;1;2;0;0;1;2;;;;;;;;;;
17.04.2024;18:40;A 70;1;2;81;4;81;3;94;7;33;4;3;0;0;3;78;0;100;2;1;0;0;0;0;;;;;;;;;;
17.04.2024;17:43;A 70;1;3;70;6;85;2;95;6;16;0;0;0;0;7;87;0;100;6;4;0;0;0;0;;;;;;;;;;
17.04.2024;16:57;A 70;1;1;2;7;35;6;88;1;97;3;2;0;0;11;53;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;10:13;A 70;1;0;0;4;36;2;41;8;11;3;3;0;0;2;6;0;100;3;4;1;2;1;2;;;;;;;;;;
17.04.2024;04:53;A 70;1;0;0;0;0;0;0;0;0;1;0;0;0;1;24;0;100;0;0;0;0;0;0;;;;;;;;;;
17.04.2024;04:48;A 70;1;0;0;0;0;0;0;2;2;3;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
