Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
18.04.2024;01:28;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:21;A 89;1;0;0;0;0;0;0;1;6;1;4;0;0;0;0;0;0;0;0
18.04.2024;01:15;A 89;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:09;A 89;1;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:18;A 89;1;0;0;0;0;0;5;6;44;3;22;0;0;0;0;0;0;0;0
17.04.2024;22:12;A 89;1;1;4;2;9;1;3;1;8;1;7;0;0;0;0;0;0;0;0
17.04.2024;22:06;A 89;1;0;0;2;22;2;18;1;8;0;2;0;0;0;0;0;0;0;0
17.04.2024;22:00;A 89;1;0;0;1;8;1;38;1;13;2;25;0;0;2;3;0;0;1;1
17.04.2024;21:54;A 89;1;0;0;3;13;1;12;2;16;3;15;0;0;0;0;0;0;0;0
17.04.2024;21:38;A 89;1;0;0;3;19;0;0;2;22;1;6;0;0;0;0;0;0;0;0
17.04.2024;19:02;A 89;1;1;8;4;19;1;5;3;16;0;5;0;0;0;0;0;0;0;0
17.04.2024;18:56;A 89;1;2;13;1;4;1;5;2;14;1;6;0;0;0;0;0;0;0;0
17.04.2024;18:50;A 89;1;2;16;2;41;2;24;2;21;0;21;0;0;1;1;0;0;0;0
17.04.2024;18:39;A 89;1;3;66;4;44;1;12;4;29;6;38;1;1;0;0;0;0;0;0
17.04.2024;17:42;A 89;1;4;56;3;55;3;61;2;41;2;64;1;3;0;0;1;2;0;0
17.04.2024;16:56;A 89;1;4;44;1;26;0;16;3;53;4;50;1;1;0;0;0;0;0;0
17.04.2024;10:12;A 89;1;0;0;2;9;0;0;2;11;3;20;0;0;0;0;0;0;0;0
17.04.2024;04:52;A 89;1;1;7;1;2;0;0;1;7;0;0;0;0;0;0;0;0;0;0
17.04.2024;04:47;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
