Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB
18.04.2024;01:28;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;2;1;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:21;A 42;1;1;0;1;0;1;3;1;0;0;100;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:15;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:09;A 42;1;0;5;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:18;A 42;1;1;26;0;0;1;36;0;0;0;100;0;100;2;2;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:12;A 42;1;1;32;0;0;1;41;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:06;A 42;1;7;9;1;1;0;25;1;1;0;100;0;100;1;4;0;0;1;0;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:00;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;33;1;3;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:54;A 42;1;1;0;0;0;1;6;0;0;0;100;0;100;3;5;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:38;A 42;1;0;0;0;0;0;0;0;0;0;100;0;100;0;32;0;0;1;5;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;19:02;A 42;1;4;15;2;0;4;29;1;0;0;100;0;100;1;60;0;0;1;6;3;61;2;8;2;54;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:56;A 42;1;4;36;1;1;3;29;1;2;0;100;0;100;2;11;0;0;1;46;2;16;1;7;2;16;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:50;A 42;1;4;16;2;69;2;32;3;13;0;100;0;100;2;65;2;36;0;0;2;37;0;0;2;37;1;24;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:39;A 42;1;8;23;2;2;7;53;1;3;0;100;0;100;0;100;2;83;1;0;0;0;1;4;0;0;2;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
17.04.2024;17:42;A 42;1;6;20;4;3;4;41;2;5;0;100;0;100;0;100;0;100;3;9;1;0;2;13;0;0;1;96;0;0;1;18;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.04.2024;16:56;A 42;1;5;66;1;10;2;79;2;5;0;100;0;100;6;64;5;15;4;75;0;0;2;63;0;0;0;0;1;20;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;10:12;A 42;1;1;25;1;1;1;4;1;1;0;100;0;100;2;46;2;36;5;55;2;16;1;69;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;04:52;A 42;1;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100;0;26;0;0;0;100;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
