Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;T35HZ;T35HB;T35_36_MittelmastZ;T35_36_MittelmastB;T36HZ;T36HB;T41HZ;T41HB;T41WZ;T41WB;T31Z;T31B
18.04.2024;01:29;A 63;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:22;A 63;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:16;A 63;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2024;01:10;A 63;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:19;A 63;1;4;5;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:13;A 63;1;1;1;0;0;0;0;2;2;0;0;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:07;A 63;1;0;0;1;2;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;22:01;A 63;1;4;26;0;0;0;0;3;2;0;0;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:55;A 63;1;5;5;0;0;0;0;5;4;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;21:39;A 63;1;3;3;0;0;0;0;1;1;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;19:03;A 63;1;6;6;2;46;0;0;2;2;1;2;5;38;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0
17.04.2024;18:57;A 63;1;3;2;0;0;0;0;5;4;0;0;5;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;18:51;A 63;1;4;5;0;0;0;0;0;0;0;0;2;16;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
17.04.2024;18:40;A 63;1;6;15;0;0;1;0;6;5;0;0;9;9;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;17:43;A 63;1;11;19;1;89;1;1;3;5;1;64;7;12;14;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;16:57;A 63;1;9;35;0;0;0;0;3;2;2;72;7;24;13;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;10:13;A 63;1;0;1;3;40;0;0;4;4;0;0;3;5;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.04.2024;04:53;A 63;1;0;0;0;0;0;0;1;1;0;0;2;3;1;3;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2024;04:48;A 63;1;0;0;0;0;0;0;2;3;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
