Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
07.02.2025;01:00;A 11;1;1;12;1;6;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:59;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;10;2;6;1;2;0;0;0;0
07.02.2025;00:58;A 11;1;1;15;2;8;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:57;A 11;1;1;8;0;0;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;11;1;31;1;10;0;0;1;9
07.02.2025;00:56;A 11;1;1;10;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;3;1;8;1;7;0;0;0;0
07.02.2025;00:55;A 11;1;2;9;0;0;0;0;1;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;16;3;15;2;12;0;0;0;0
07.02.2025;00:54;A 11;1;3;7;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0
07.02.2025;00:53;A 11;1;1;11;0;0;0;0;2;4;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;38;1;11;1;6;0;0;0;0
07.02.2025;00:52;A 11;1;0;1;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;0
07.02.2025;00:51;A 11;1;1;5;1;3;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:50;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;8;0;2;0;0;0;0;0;0
07.02.2025;00:49;A 11;1;1;10;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;13;1;4;1;5;0;0;0;0
07.02.2025;00:48;A 11;1;2;11;1;16;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:47;A 11;1;2;7;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;6;2;8;2;6;0;0;0;0
07.02.2025;00:46;A 11;1;3;26;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;2;7;2;6;0;0;0;0
07.02.2025;00:45;A 11;1;2;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:44;A 11;1;0;0;2;9;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0
07.02.2025;00:43;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:42;A 11;1;1;7;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0
07.02.2025;00:41;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:40;A 11;1;1;7;1;9;0;0;0;0;3;3;0;0;0;100;0;100;0;0;0;0;0;0;2;19;2;18;2;16;0;0;0;0
07.02.2025;00:39;A 11;1;3;15;0;0;0;0;0;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;12;5;9;3;7;0;0;1;8
07.02.2025;00:38;A 11;1;2;4;0;0;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;5;23;0;0;2;8;0;0;0;0
07.02.2025;00:37;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:36;A 11;1;1;15;0;0;0;0;1;2;1;1;0;0;0;100;0;100;0;0;0;0;1;4;2;13;2;5;0;0;0;0;0;0
07.02.2025;00:35;A 11;1;1;17;2;10;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;13;1;13;1;7;0;0;0;0
07.02.2025;00:34;A 11;1;0;0;3;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;7
07.02.2025;00:33;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:32;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
07.02.2025;00:31;A 11;1;2;20;0;0;0;0;1;0;1;3;0;0;0;100;0;100;0;0;0;0;0;0;1;7;0;27;1;6;0;0;0;0
07.02.2025;00:30;A 11;1;3;9;0;0;0;0;2;1;2;3;0;0;0;100;0;100;0;0;0;0;0;0;6;24;3;30;4;15;0;0;0;0
07.02.2025;00:29;A 11;1;0;0;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;9;1;12;2;7;0;0;1;7
07.02.2025;00:28;A 11;1;1;9;0;0;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;2;17;1;12;1;10;0;0;0;0
07.02.2025;00:27;A 11;1;1;9;0;0;0;0;2;1;2;5;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;22;0;0;0;0;0;0
07.02.2025;00:26;A 11;1;0;1;0;0;0;0;1;1;2;4;0;0;0;100;0;100;0;0;0;0;0;0;3;18;3;45;1;16;0;0;0;0
07.02.2025;00:25;A 11;1;4;21;0;0;0;0;1;3;4;6;0;0;0;100;0;100;0;0;0;0;0;0;4;35;4;61;3;19;0;0;1;7
07.02.2025;00:24;A 11;1;0;0;2;15;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0
07.02.2025;00:23;A 11;1;1;7;0;0;0;0;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;18;1;7;0;0;0;0;0;0
07.02.2025;00:22;A 11;1;2;12;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;1
07.02.2025;00:21;A 11;1;4;8;0;0;1;1;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;9;1;8;1;7;0;0;0;0
07.02.2025;00:20;A 11;1;1;10;1;5;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;7;1;10;2;10;0;0;0;0
07.02.2025;00:19;A 11;1;1;12;3;7;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;9;1;12;2;10;0;0;1;5
07.02.2025;00:18;A 11;1;5;18;3;19;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;13;2;15;1;11;0;0;0;0
07.02.2025;00:17;A 11;1;0;41;0;0;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;15;2;16;1;10;0;0;0;0
07.02.2025;00:16;A 11;1;2;26;0;0;0;0;0;0;0;1;0;0;0;100;0;100;0;0;0;0;0;0;0;2;1;6;0;1;0;0;0;0
07.02.2025;00:15;A 11;1;0;0;1;10;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;23;1;7;1;7;0;0;0;0
07.02.2025;00:14;A 11;1;1;10;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;8;3;4;0;0;0;0
07.02.2025;00:13;A 11;1;0;0;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;9;2;12;1;8;0;0;0;0
07.02.2025;00:12;A 11;1;4;16;1;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2025;00:11;A 11;1;2;24;2;13;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;2;7;1;7;2;11;0;0
