Datum;Uhrzeit;Bezeichnung;Intervall;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;TFWZ;TFWB
26.06.2024;23:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:06;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;23:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:58;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:57;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:06;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;22:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:58;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:57;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:06;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;21:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:58;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:57;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:06;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:03;A130;1;0;0;1;1;0;0;0;0;;
26.06.2024;20:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;20:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:58;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:57;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:23;A130;1;3;19;0;0;0;0;0;0;;
26.06.2024;19:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:19;A130;1;3;0;0;0;0;0;0;0;;
26.06.2024;19:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:15;A130;1;0;0;0;0;0;0;0;0;;
