Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
27.06.2024;02:00;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:59;A 96;1;0;100;0;100;0;0;0;100;0;100;1;2;0;0;0;0;0;0;0;0
27.06.2024;01:58;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:57;A 96;1;0;100;0;100;0;7;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:56;A 96;1;0;100;0;100;1;34;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:55;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:54;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:53;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;0
27.06.2024;01:52;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:51;A 96;1;0;100;0;100;0;0;0;100;0;100;2;3;1;1;0;0;0;0;1;1
27.06.2024;01:50;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;0
27.06.2024;01:49;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:48;A 96;1;0;100;0;100;1;1;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:47;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;1;1;0;0;0;0;0;0
27.06.2024;01:46;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:45;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:44;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:43;A 96;1;0;100;0;100;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:42;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:41;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;1;1;0;0;0;0;0;0
27.06.2024;01:40;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:39;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:38;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;2;2;0;0;0;0;0;0
27.06.2024;01:37;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;2;0;0;0;0;0;0
27.06.2024;01:36;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;2;0;0;0;0;0;0
27.06.2024;01:35;A 96;1;0;100;0;100;0;0;0;100;0;100;2;4;0;0;0;0;0;0;0;0
27.06.2024;01:34;A 96;1;0;100;0;100;1;62;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:33;A 96;1;0;100;0;100;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:32;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:31;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:30;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:29;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:28;A 96;1;0;100;0;100;0;0;0;100;0;100;2;2;0;0;0;0;0;0;0;0
27.06.2024;01:27;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:26;A 96;1;0;100;0;100;0;0;0;100;0;100;1;2;2;2;0;0;0;0;0;0
27.06.2024;01:25;A 96;1;0;100;0;100;1;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:24;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0
27.06.2024;01:23;A 96;1;0;100;0;100;1;25;0;100;0;100;1;1;2;2;0;0;0;0;0;0
27.06.2024;01:22;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:21;A 96;1;0;100;0;100;1;1;0;100;0;100;1;1;3;4;0;0;0;0;0;0
27.06.2024;01:20;A 96;1;0;100;0;100;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0
27.06.2024;01:19;A 96;1;0;100;0;100;0;0;0;100;0;100;1;1;1;2;0;0;0;0;0;0
