Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
29.06.2024;02:00;A 70;1;1;71;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:59;A 70;1;0;0;0;61;0;59;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:58;A 70;1;0;0;1;7;1;6;0;0;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:57;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:56;A 70;1;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:55;A 70;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:54;A 70;1;0;0;0;0;0;0;3;3;1;1;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:53;A 70;1;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:52;A 70;1;1;72;0;0;1;1;4;5;2;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:51;A 70;1;1;1;0;11;0;11;0;0;0;0;0;0;0;9;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:50;A 70;1;0;0;1;40;1;39;2;2;2;1;0;0;1;59;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:49;A 70;1;0;0;1;2;1;68;0;0;0;0;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:48;A 70;1;0;0;2;15;1;13;1;1;1;0;0;0;1;1;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:47;A 70;1;1;3;0;6;0;5;0;0;1;0;0;0;0;0;0;100;2;17;0;0;0;0;;;;;;;;;;
29.06.2024;01:46;A 70;1;0;0;1;62;1;61;2;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:45;A 70;1;0;47;1;1;0;0;0;0;1;0;0;0;0;0;0;100;1;2;0;0;0;0;;;;;;;;;;
29.06.2024;01:44;A 70;1;1;22;0;10;0;0;0;0;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:43;A 70;1;0;0;1;60;0;0;0;0;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:42;A 70;1;0;0;0;0;1;1;3;3;3;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:41;A 70;1;1;69;1;9;2;9;0;0;0;0;0;0;1;3;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:40;A 70;1;0;0;1;1;2;8;0;0;1;1;0;0;0;7;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:39;A 70;1;0;0;0;0;1;64;1;1;0;0;0;0;1;37;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:38;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:37;A 70;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:36;A 70;1;0;0;1;35;0;0;2;2;1;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:35;A 70;1;0;0;3;43;2;1;0;0;0;0;0;0;2;1;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:34;A 70;1;2;1;1;33;0;10;0;0;1;0;0;0;0;6;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:33;A 70;1;0;0;0;0;1;37;1;1;2;1;0;0;1;6;0;100;2;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:32;A 70;1;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:31;A 70;1;0;0;1;5;0;0;0;0;1;1;0;0;0;0;0;100;3;2;0;0;0;0;;;;;;;;;;
29.06.2024;01:30;A 70;1;0;0;2;40;1;1;3;7;0;0;0;0;0;5;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:29;A 70;1;0;0;0;0;0;0;1;2;0;0;0;0;1;64;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:28;A 70;1;0;0;0;0;0;0;3;3;3;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:27;A 70;1;0;0;2;4;1;1;0;0;0;0;0;0;1;70;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:26;A 70;1;1;47;0;0;1;1;0;0;2;1;0;0;0;67;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:25;A 70;1;0;0;0;0;0;0;0;0;1;1;0;0;5;9;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:24;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;2;3;0;0;0;0;;;;;;;;;;
29.06.2024;01:23;A 70;1;0;0;0;0;0;0;0;0;3;4;0;0;2;73;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:22;A 70;1;1;56;1;33;2;39;3;4;3;2;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:21;A 70;1;0;0;1;14;1;12;0;0;2;2;0;0;2;74;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:20;A 70;1;0;0;2;40;3;39;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:19;A 70;1;0;0;2;78;0;0;1;1;2;1;0;0;1;1;0;100;1;24;0;0;0;0;;;;;;;;;;
29.06.2024;01:18;A 70;1;0;0;2;2;1;0;0;0;1;1;0;0;2;57;0;100;3;25;0;0;0;0;;;;;;;;;;
29.06.2024;01:17;A 70;1;1;33;0;0;0;0;0;0;2;1;0;0;1;71;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:16;A 70;1;0;24;1;1;1;1;1;2;2;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:15;A 70;1;1;31;1;1;1;1;1;1;1;1;0;0;1;1;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:14;A 70;1;0;0;0;0;1;1;7;13;2;1;0;0;2;17;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:13;A 70;1;0;0;1;1;2;72;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:12;A 70;1;0;0;2;70;2;5;0;0;0;0;0;0;1;2;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:11;A 70;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:10;A 70;1;0;0;0;0;1;70;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:09;A 70;1;0;0;1;4;1;4;2;2;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:08;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;0;1;2;1;2;;;;;;;;;;
29.06.2024;01:07;A 70;1;0;0;0;0;0;28;0;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:06;A 70;1;0;0;0;4;1;43;0;0;2;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:05;A 70;1;0;0;1;25;1;24;3;3;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:04;A 70;1;0;0;0;0;2;3;1;1;2;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:03;A 70;1;0;0;0;0;1;1;1;1;2;1;0;0;1;2;0;100;2;9;0;0;0;0;;;;;;;;;;
29.06.2024;01:02;A 70;1;0;0;0;0;1;71;1;1;1;1;0;0;0;0;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;01:01;A 70;1;0;0;1;67;0;65;0;0;1;1;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;01:00;A 70;1;0;0;1;3;1;3;0;0;1;0;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
29.06.2024;00:59;A 70;1;0;0;0;0;0;0;3;5;1;1;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:58;A 70;1;0;0;0;0;2;5;2;4;0;0;0;0;2;5;0;100;2;7;0;0;0;0;;;;;;;;;;
29.06.2024;00:57;A 70;1;0;0;1;1;2;4;3;4;1;0;0;0;1;36;0;100;1;19;0;0;0;0;;;;;;;;;;
29.06.2024;00:56;A 70;1;0;0;1;1;0;0;1;1;2;3;0;0;1;79;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:55;A 70;1;0;0;0;0;0;0;1;1;0;0;0;0;2;31;0;100;1;2;0;0;0;0;;;;;;;;;;
29.06.2024;00:54;A 70;1;0;0;1;2;0;0;0;0;1;1;0;0;1;1;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:53;A 70;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:52;A 70;1;0;38;1;6;0;0;4;5;2;18;0;0;0;0;0;100;2;19;0;0;0;0;;;;;;;;;;
29.06.2024;00:51;A 70;1;1;32;0;0;0;0;2;3;1;2;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:50;A 70;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:49;A 70;1;0;0;0;43;0;43;3;8;2;2;0;0;0;0;0;100;2;1;0;0;0;0;;;;;;;;;;
29.06.2024;00:48;A 70;1;0;0;1;26;1;24;2;2;2;2;0;0;0;0;0;100;4;3;0;0;0;0;;;;;;;;;;
29.06.2024;00:47;A 70;1;0;0;1;71;1;6;4;9;1;1;0;0;1;1;0;100;1;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:46;A 70;1;0;0;1;3;0;0;3;4;1;1;0;0;0;1;0;100;1;1;0;0;0;0;;;;;;;;;;
29.06.2024;00:45;A 70;1;0;0;1;1;0;0;1;1;0;0;0;0;1;44;0;100;0;0;0;0;0;0;;;;;;;;;;
29.06.2024;00:44;A 70;1;0;0;2;61;0;57;4;35;0;0;0;0;0;0;0;100;3;2;0;0;0;0;;;;;;;;;;
