Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
10.11.2024;23:23;A 96;1;0;100;0;100;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:22;A 96;1;0;100;0;100;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;23:21;A 96;1;0;100;0;100;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;23:20;A 96;1;0;100;0;100;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:19;A 96;1;0;100;0;100;1;28;0;0;1;6;1;1;0;0;0;0;0;0;0;0
10.11.2024;23:18;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;23:17;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0
10.11.2024;23:16;A 96;1;0;100;0;100;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:15;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;3;4;0;0;0;0;0;0
10.11.2024;23:14;A 96;1;0;100;0;100;1;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0
10.11.2024;23:13;A 96;1;0;100;0;100;1;17;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.11.2024;23:12;A 96;1;0;100;0;100;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0
10.11.2024;23:11;A 96;1;0;100;0;100;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0
10.11.2024;23:10;A 96;1;0;100;0;100;0;0;0;0;1;10;2;3;0;0;0;0;0;0;0;0
10.11.2024;23:09;A 96;1;0;100;0;100;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:08;A 96;1;0;100;0;100;2;48;0;0;0;0;1;1;3;4;0;0;0;0;0;0
10.11.2024;23:07;A 96;1;0;100;0;100;2;34;0;0;0;0;2;2;1;1;0;0;0;0;0;0
10.11.2024;23:06;A 96;1;0;100;0;100;1;34;0;0;1;4;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:05;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
10.11.2024;23:04;A 96;1;0;100;0;100;2;33;0;0;0;54;0;0;0;0;0;0;0;0;0;0
10.11.2024;23:03;A 96;1;0;100;0;100;0;0;0;0;1;6;1;5;4;6;0;0;0;0;0;0
10.11.2024;23:02;A 96;1;0;100;0;100;2;29;0;0;0;0;1;1;1;0;0;0;0;0;0;0
10.11.2024;23:01;A 96;1;0;100;0;100;2;30;0;0;0;0;1;1;2;3;0;0;0;0;0;0
10.11.2024;23:00;A 96;1;0;100;0;100;1;21;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:59;A 96;1;0;100;0;100;1;53;0;0;2;28;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:58;A 96;1;0;100;0;100;1;73;0;0;0;1;0;0;0;0;1;2;1;2;0;0
10.11.2024;22:57;A 96;1;0;100;0;100;0;0;0;0;1;58;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:56;A 96;1;0;100;0;100;1;17;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:55;A 96;1;0;100;0;100;1;15;0;0;0;0;2;3;3;7;1;2;1;2;0;0
10.11.2024;22:54;A 96;1;0;100;0;100;0;31;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.11.2024;22:53;A 96;1;0;100;0;100;2;51;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:52;A 96;1;0;100;0;100;1;21;0;0;0;0;2;2;2;1;0;0;0;0;0;0
10.11.2024;22:51;A 96;1;0;100;0;100;0;48;0;0;1;51;2;2;3;4;0;0;0;0;1;5
10.11.2024;22:50;A 96;1;0;100;0;100;1;17;0;0;1;22;0;0;2;2;0;0;0;0;0;0
10.11.2024;22:49;A 96;1;0;100;0;100;0;60;0;0;0;0;1;1;3;3;0;0;0;0;0;0
10.11.2024;22:48;A 96;1;0;100;0;100;2;12;0;0;1;20;1;1;1;1;0;0;0;0;0;0
10.11.2024;22:47;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;22:46;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;22:45;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.11.2024;22:44;A 96;1;0;100;0;100;0;1;0;0;0;0;1;1;2;1;0;0;0;0;0;0
10.11.2024;22:43;A 96;1;0;100;0;100;3;77;0;0;0;10;2;2;0;2;0;0;0;0;0;0
10.11.2024;22:42;A 96;1;0;100;0;100;0;16;0;0;1;21;0;0;1;0;0;0;0;0;0;0
10.11.2024;22:41;A 96;1;0;100;0;100;1;38;0;0;1;6;2;2;1;1;0;0;0;0;0;0
10.11.2024;22:40;A 96;1;0;100;0;100;2;32;0;0;0;0;4;3;3;3;0;0;0;0;0;0
10.11.2024;22:39;A 96;1;0;100;0;100;1;39;0;0;1;1;1;1;1;1;0;0;0;0;0;0
10.11.2024;22:38;A 96;1;0;100;0;100;1;33;0;0;1;33;1;2;1;1;0;0;0;0;0;0
10.11.2024;22:37;A 96;1;0;100;0;100;2;52;0;0;0;0;4;4;5;4;0;0;0;0;0;0
10.11.2024;22:36;A 96;1;0;100;0;100;3;66;0;0;0;0;4;4;3;3;0;0;0;0;0;0
10.11.2024;22:35;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:34;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;3;2;0;0;0;0;0;0
10.11.2024;22:33;A 96;1;0;100;0;100;1;35;0;0;0;0;1;4;3;6;0;0;0;0;0;0
10.11.2024;22:32;A 96;1;0;100;0;100;1;40;0;0;1;1;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:31;A 96;1;0;100;0;100;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0
10.11.2024;22:30;A 96;1;0;100;0;100;1;17;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:29;A 96;1;0;100;0;100;2;12;1;1;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:28;A 96;1;0;100;0;100;2;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;22:27;A 96;1;0;100;0;100;2;63;0;0;0;0;1;2;2;1;0;0;0;0;0;0
10.11.2024;22:26;A 96;1;0;100;0;100;1;42;0;0;0;0;0;0;1;2;0;0;0;0;0;0
10.11.2024;22:25;A 96;1;0;100;0;100;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0
10.11.2024;22:24;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;1;2;1;2;0;0
10.11.2024;22:23;A 96;1;0;100;0;100;2;22;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:22;A 96;1;0;100;0;100;1;35;0;0;1;29;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:21;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;3;3;0;0;0;0;0;0
10.11.2024;22:20;A 96;1;0;100;0;100;0;0;0;0;1;21;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:19;A 96;1;0;100;0;100;0;0;0;0;1;48;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:18;A 96;1;0;100;0;100;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0
10.11.2024;22:17;A 96;1;0;100;0;100;0;0;0;0;0;0;2;1;4;5;0;0;0;0;0;0
10.11.2024;22:16;A 96;1;0;100;0;100;1;29;0;0;0;0;1;4;1;4;0;0;0;0;0;0
10.11.2024;22:15;A 96;1;0;100;0;100;1;60;0;0;1;1;0;0;2;2;0;0;0;0;0;0
10.11.2024;22:14;A 96;1;0;100;0;100;1;41;0;0;0;0;0;0;2;2;0;0;0;0;0;0
10.11.2024;22:13;A 96;1;0;100;0;100;0;0;0;0;1;1;1;1;2;3;0;0;0;0;0;0
10.11.2024;22:12;A 96;1;0;100;0;100;1;32;0;0;0;29;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:11;A 96;1;0;100;0;100;1;33;0;0;1;30;0;0;3;3;0;0;0;0;0;0
10.11.2024;22:10;A 96;1;0;100;0;100;0;0;0;0;0;0;1;3;2;3;0;0;0;0;0;0
10.11.2024;22:09;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;3;3;0;0;0;0;0;0
10.11.2024;22:08;A 96;1;0;100;0;100;1;32;0;0;0;0;2;4;2;3;0;0;0;0;0;0
10.11.2024;22:07;A 96;1;0;100;0;100;1;20;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:06;A 96;1;0;100;0;100;1;36;0;0;0;0;1;1;4;4;0;0;0;0;0;0
10.11.2024;22:05;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0
10.11.2024;22:04;A 96;1;0;100;0;100;1;23;1;1;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;22:03;A 96;1;0;100;0;100;2;34;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;22:02;A 96;1;0;100;0;100;1;58;0;0;0;0;2;5;4;7;0;0;0;0;0;0
10.11.2024;22:01;A 96;1;0;100;0;100;1;7;0;0;0;7;1;2;0;0;0;0;0;0;0;0
10.11.2024;22:00;A 96;1;0;100;0;100;2;29;0;0;1;48;2;2;1;1;1;2;1;2;0;0
10.11.2024;21:59;A 96;1;0;100;0;100;1;1;0;0;1;31;2;2;3;1;0;0;0;0;0;0
10.11.2024;21:58;A 96;1;0;100;0;100;0;0;0;0;1;32;2;2;1;0;0;0;0;0;0;0
10.11.2024;21:57;A 96;1;0;100;0;100;0;0;0;36;1;33;2;3;1;0;0;0;0;0;0;0
10.11.2024;21:56;A 96;1;0;100;0;100;0;0;1;37;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:55;A 96;1;0;100;0;100;1;21;0;0;0;0;1;1;2;1;0;0;1;2;0;0
10.11.2024;21:54;A 96;1;0;100;0;100;0;55;0;0;0;0;1;1;1;1;1;2;0;0;0;0
10.11.2024;21:53;A 96;1;0;100;0;100;5;52;1;29;0;0;1;0;0;0;0;0;0;0;0;0
10.11.2024;21:52;A 96;1;0;100;0;100;2;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:51;A 96;1;0;100;0;100;0;0;0;0;0;75;1;1;0;0;0;0;0;0;0;0
10.11.2024;21:50;A 96;1;0;100;0;100;1;18;1;1;2;73;0;0;2;3;0;0;0;0;0;0
10.11.2024;21:49;A 96;1;0;100;0;100;3;13;0;0;0;0;1;1;1;0;0;0;0;0;0;0
10.11.2024;21:48;A 96;1;0;100;0;100;1;62;0;0;2;3;1;2;4;4;0;0;0;0;0;0
10.11.2024;21:47;A 96;1;0;100;0;100;1;19;0;0;0;0;1;1;2;2;0;0;0;0;0;0
10.11.2024;21:46;A 96;1;0;100;0;100;1;44;0;0;0;17;2;1;3;4;0;0;0;0;0;0
10.11.2024;21:45;A 96;1;0;100;0;100;3;4;0;0;1;42;0;0;2;2;0;0;0;0;0;0
10.11.2024;21:44;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:43;A 96;1;0;100;0;100;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0
10.11.2024;21:42;A 96;1;0;100;0;100;0;41;0;0;0;0;4;3;3;3;0;0;0;0;0;0
10.11.2024;21:41;A 96;1;0;100;0;100;4;64;0;0;0;0;3;3;3;4;0;0;0;0;0;0
10.11.2024;21:40;A 96;1;0;100;0;100;1;19;1;51;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:39;A 96;1;0;100;0;100;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0
10.11.2024;21:38;A 96;1;0;100;0;100;1;1;1;1;1;20;3;5;3;4;0;0;0;0;0;0
10.11.2024;21:37;A 96;1;0;100;0;100;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:36;A 96;1;0;100;0;100;0;0;0;0;0;0;1;0;4;5;0;0;0;0;0;0
10.11.2024;21:35;A 96;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:34;A 96;1;0;100;0;100;0;3;0;0;1;1;1;1;2;2;0;0;0;0;0;0
10.11.2024;21:33;A 96;1;0;100;0;100;2;66;0;0;0;0;3;10;3;8;0;0;0;0;0;0
10.11.2024;21:32;A 96;1;0;100;0;100;0;15;0;0;0;15;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:31;A 96;1;0;100;0;100;1;42;0;0;2;52;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:30;A 96;1;0;100;0;100;1;6;0;0;1;18;4;4;4;5;0;0;0;0;0;0
10.11.2024;21:29;A 96;1;0;100;0;100;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0
10.11.2024;21:28;A 96;1;0;100;0;100;1;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:27;A 96;1;0;100;0;100;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
10.11.2024;21:26;A 96;1;0;100;0;100;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:25;A 96;1;0;100;0;100;1;1;1;1;0;0;1;0;2;2;0;0;0;0;0;0
10.11.2024;21:24;A 96;1;0;100;0;100;0;0;0;0;1;28;2;3;3;4;0;0;0;0;0;0
10.11.2024;21:23;A 96;1;0;100;0;100;1;16;1;32;0;0;1;0;3;2;1;2;1;2;0;0
10.11.2024;21:22;A 96;1;0;100;0;100;1;54;0;0;4;59;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:21;A 96;1;0;100;0;100;3;6;1;5;0;0;0;0;3;4;0;0;0;0;0;0
10.11.2024;21:20;A 96;1;0;100;0;100;2;54;0;0;0;2;0;0;3;3;0;0;0;0;0;0
10.11.2024;21:19;A 96;1;0;100;0;100;1;2;0;0;1;65;3;4;3;3;0;0;0;0;0;0
10.11.2024;21:18;A 96;1;0;100;0;100;3;20;0;0;1;51;0;0;0;0;0;0;0;0;0;0
10.11.2024;21:17;A 96;1;0;100;0;100;1;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.11.2024;21:16;A 96;1;0;100;0;100;2;7;0;0;0;0;2;3;3;4;0;0;0;0;0;0
10.11.2024;21:15;A 96;1;0;100;0;100;1;6;1;2;0;0;2;2;3;2;0;0;0;0;0;0
10.11.2024;21:14;A 96;1;0;100;0;100;1;41;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;21:13;A 96;1;0;100;0;100;1;23;0;0;0;0;3;6;6;9;0;0;0;0;0;0
10.11.2024;21:12;A 96;1;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.11.2024;21:11;A 96;1;0;100;0;100;0;0;0;0;0;0;3;4;7;10;0;0;0;0;0;0
10.11.2024;21:10;A 96;1;0;100;0;100;3;5;1;1;0;0;4;7;1;1;0;0;0;0;0;0
10.11.2024;21:09;A 96;1;0;100;0;100;2;63;1;11;1;3;2;1;2;2;0;0;0;0;0;0
10.11.2024;21:08;A 96;1;0;100;0;100;0;1;0;0;0;0;2;2;3;5;0;0;0;0;0;0
10.11.2024;21:07;A 96;1;0;100;0;100;4;52;0;0;0;2;3;4;5;7;0;0;0;0;0;0
10.11.2024;21:06;A 96;1;0;100;0;100;2;54;0;0;2;25;1;1;1;1;0;0;0;0;0;0
10.11.2024;21:05;A 96;1;0;100;0;100;1;3;0;6;0;0;4;4;2;2;0;0;0;0;0;0
10.11.2024;21:04;A 96;1;0;100;0;100;0;18;1;33;1;3;3;3;2;1;0;0;0;0;0;0
10.11.2024;21:03;A 96;1;0;100;0;100;1;29;1;6;1;25;2;5;2;4;0;0;0;0;0;0
10.11.2024;21:02;A 96;1;0;100;0;100;1;8;0;0;2;26;0;0;2;2;0;0;0;0;0;0
10.11.2024;21:01;A 96;1;0;100;0;100;1;1;0;0;0;0;2;1;6;5;0;0;0;0;0;0
10.11.2024;21:00;A 96;1;0;100;0;100;0;43;0;43;0;0;4;3;3;4;0;0;0;0;0;0
