Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
23.01.2025;01:00;A 11;1;0;0;1;13;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;11;1;12;0;0;0;0
23.01.2025;00:59;A 11;1;2;9;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:58;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;10;1;7;0;0;0;0
23.01.2025;00:57;A 11;1;0;0;1;15;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0
23.01.2025;00:56;A 11;1;0;0;0;0;0;0;0;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
23.01.2025;00:55;A 11;1;2;13;2;24;0;0;2;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;22;0;4;0;0;0;0;0;0
23.01.2025;00:54;A 11;1;0;0;0;0;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;3;28;1;11;1;10;0;0;0;0
23.01.2025;00:53;A 11;1;1;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
23.01.2025;00:52;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;19
23.01.2025;00:51;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:50;A 11;1;2;17;2;7;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:49;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0
23.01.2025;00:48;A 11;1;0;0;0;9;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;9;0;0;0;0;1;6;0;0
23.01.2025;00:47;A 11;1;2;24;1;3;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:46;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:45;A 11;1;2;11;0;0;0;0;1;0;2;3;1;2;0;100;0;100;0;0;0;0;0;0;2;20;2;31;3;32;0;0;0;0
23.01.2025;00:44;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:43;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:42;A 11;1;0;0;1;13;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;18;1;6;0;0;0;0
23.01.2025;00:41;A 11;1;0;0;0;0;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;37;1;1;0;0;0;0;0;0
23.01.2025;00:40;A 11;1;1;10;1;13;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:39;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;7
23.01.2025;00:38;A 11;1;0;0;3;5;0;0;1;0;3;3;0;0;0;100;0;100;0;0;0;0;0;0;2;64;4;24;3;17;0;0;0;0
23.01.2025;00:37;A 11;1;0;0;0;0;0;0;1;2;2;3;0;0;0;100;0;100;0;0;0;0;1;3;2;23;3;20;1;10;0;0;0;0
23.01.2025;00:36;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0
23.01.2025;00:35;A 11;1;0;0;0;0;0;0;1;1;2;3;0;0;0;100;0;100;0;0;0;0;0;0;1;18;2;20;2;19;0;0;0;0
23.01.2025;00:34;A 11;1;2;13;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
23.01.2025;00:33;A 11;1;0;0;0;0;0;0;2;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0
23.01.2025;00:32;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:31;A 11;1;0;0;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;11;1;3;0;0;2;6
23.01.2025;00:30;A 11;1;3;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;00:29;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
