Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V61Z;V61B;V62Z;V62B;V81Z;V81B;V82Z;V82B;D53Z;D53B;D54Z;D54B;D55Z;D55B;D63Z;D63B;D64Z;D64B;TA32Z;TA32B;TB32Z;TB32B;TA35Z;TA35B;TB35Z;TB35B;TA36Z;TA36B;TB36Z;TB36B;TA38Z;TA38B;TB38Z;TB38B;TA41Z;TA41B;TB41Z;TB41B
25.12.2024;01:00;A 23;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;39;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:59;A 23;1;0;100;0;100;0;0;1;5;1;6;0;0;1;9;0;0;1;2;1;9;0;5;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:58;A 23;1;0;100;0;100;1;6;1;1;1;12;0;0;1;5;1;7;0;0;0;34;1;32;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:57;A 23;1;0;100;0;100;0;58;4;13;1;6;0;0;0;0;2;3;2;5;1;10;1;60;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:56;A 23;1;0;100;0;100;2;7;0;0;1;6;0;0;1;6;0;0;0;0;0;0;1;2;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:55;A 23;1;0;100;0;100;0;0;4;9;2;51;0;0;0;0;0;0;0;0;1;73;0;0;2;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:54;A 23;1;0;100;0;100;0;0;3;9;1;7;0;0;0;0;0;0;0;0;1;26;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:53;A 23;1;0;100;0;100;2;17;0;0;3;62;0;0;2;9;1;16;3;11;0;0;3;17;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:52;A 23;1;0;100;0;100;2;5;3;5;1;6;0;0;0;0;0;0;1;3;1;63;1;14;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2024;00:51;A 23;1;0;100;0;100;0;0;3;6;2;6;0;0;0;0;1;5;1;3;1;8;1;4;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
