Datum;Uhrzeit;Bezeichnung;Intervall;TF41_AFZ;TF41_AFB;TB41_AFZ;TB41_AFB;TF41a_AFZ;TF41a_AFB;TB41a_AFZ;TB41a_AFB
26.06.2024;00:00;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:59;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:58;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:57;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:56;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:55;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:54;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:53;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:52;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:51;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:50;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:49;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:48;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:47;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:46;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:45;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:44;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:43;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:42;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:41;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:40;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:39;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:38;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:37;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:36;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:35;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:34;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:33;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:32;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:31;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:30;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:29;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:28;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:27;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:26;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:25;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:24;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:23;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:22;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:21;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:20;A 44;1;0;0;0;0;0;0;0;0
25.06.2024;23:19;A 44;1;0;0;0;0;0;0;0;0
