Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;Anf_35Z;Anf_35B;Anf_41Z;Anf_41B
23.05.2024;14:47;A 70;1;1;2;2;92;2;93;10;25;9;8;0;0;4;87;0;100;3;2;0;0;0;0;;;;;;;;;;
23.05.2024;05:35;A 70;1;0;39;0;0;2;35;6;29;2;2;0;0;3;3;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:32;A 70;1;0;0;0;0;0;0;5;5;2;5;0;0;1;40;0;100;1;15;0;0;0;0;;;;;;;;;;
23.05.2024;05:30;A 70;1;0;0;1;39;1;38;11;84;6;4;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:29;A 70;1;0;0;1;34;1;34;7;68;4;2;0;0;1;0;0;100;0;0;0;0;1;2;;;;;;;;;;
23.05.2024;05:28;A 70;1;0;0;2;45;1;60;10;31;3;2;0;0;0;0;0;100;1;1;1;2;0;0;;;;;;;;;;
23.05.2024;05:27;A 70;1;0;0;1;23;1;33;4;5;2;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:26;A 70;1;0;0;2;68;0;28;6;5;5;4;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:25;A 70;1;0;0;0;34;1;45;1;1;2;2;0;0;0;0;0;100;3;6;0;0;0;0;;;;;;;;;;
23.05.2024;05:24;A 70;1;0;0;2;39;1;12;11;40;4;2;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:23;A 70;1;0;0;0;0;1;62;9;52;3;2;0;0;0;22;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:22;A 70;1;0;0;2;6;2;6;7;84;6;4;0;0;1;2;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:21;A 70;1;0;0;1;1;1;1;5;33;1;1;0;0;0;54;0;100;1;0;1;2;1;2;;;;;;;;;;
23.05.2024;05:20;A 70;1;0;0;0;0;0;0;7;8;5;3;0;0;1;15;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:19;A 70;1;0;0;0;0;0;0;6;6;3;5;0;0;0;0;0;100;2;3;0;0;0;0;;;;;;;;;;
23.05.2024;05:18;A 70;1;0;0;2;33;0;0;9;22;1;0;0;0;1;25;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:17;A 70;1;0;0;1;39;1;4;6;8;5;2;0;0;0;0;0;100;1;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:16;A 70;1;1;73;1;44;0;0;5;8;2;1;0;0;1;1;0;100;3;3;0;0;0;0;;;;;;;;;;
23.05.2024;05:15;A 70;1;0;0;0;0;0;0;5;24;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:14;A 70;1;1;2;0;0;1;3;7;46;1;1;0;0;1;4;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:13;A 70;1;0;0;1;6;1;5;3;48;1;4;0;0;0;0;0;100;1;4;0;0;0;0;;;;;;;;;;
23.05.2024;05:12;A 70;1;0;0;0;0;1;54;7;20;2;1;0;0;0;0;0;100;0;0;1;2;1;2;;;;;;;;;;
23.05.2024;05:11;A 70;1;0;0;1;7;1;5;6;10;3;3;0;0;1;68;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:10;A 70;1;0;62;0;0;0;0;4;28;2;2;0;0;0;0;0;100;1;5;0;0;0;0;;;;;;;;;;
23.05.2024;05:09;A 70;1;1;6;0;0;0;0;6;11;1;1;0;0;1;21;0;100;0;0;0;0;0;0;;;;;;;;;;
23.05.2024;05:08;A 70;1;0;0;0;0;1;2;6;7;4;3;0;0;1;52;0;100;1;1;0;0;0;0;;;;;;;;;;
23.05.2024;05:07;A 70;1;0;0;1;36;2;32;1;23;1;1;0;0;0;0;0;100;1;7;0;0;0;0;;;;;;;;;;
23.05.2024;05:06;A 70;1;0;0;0;1;0;0;3;17;0;0;0;0;0;0;0;100;0;0;0;0;1;2;;;;;;;;;;
23.05.2024;05:05;A 70;1;0;0;1;67;1;64;6;6;4;1;0;0;0;0;0;100;0;0;1;2;0;0;;;;;;;;;;
