Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
23.05.2024;14:46;A 39;1;;;1;27;5;27;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:34;A 39;1;;;1;5;1;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:31;A 39;1;;;1;13;1;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:29;A 39;1;;;1;6;4;13;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:28;A 39;1;;;2;15;6;26;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:27;A 39;1;;;0;0;2;19;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:26;A 39;1;;;1;8;1;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:25;A 39;1;;;0;0;3;24;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:24;A 39;1;;;1;6;1;7;0;0;1;1;0;0;0;0;0;0
23.05.2024;05:23;A 39;1;;;0;0;3;9;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:22;A 39;1;;;3;15;1;4;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:21;A 39;1;;;0;6;0;0;3;5;0;0;0;0;0;0;0;0
23.05.2024;05:20;A 39;1;;;3;19;1;2;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:19;A 39;1;;;0;0;4;20;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:18;A 39;1;;;0;0;2;10;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:17;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:16;A 39;1;;;2;11;3;17;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:15;A 39;1;;;2;17;2;6;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:14;A 39;1;;;0;0;3;6;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:13;A 39;1;;;1;15;3;15;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:12;A 39;1;;;0;0;2;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:11;A 39;1;;;2;7;1;8;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:10;A 39;1;;;0;0;2;6;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:09;A 39;1;;;3;11;1;3;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:08;A 39;1;;;0;0;1;4;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:07;A 39;1;;;3;4;3;11;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:06;A 39;1;;;0;0;1;16;1;10;0;0;0;0;0;0;0;0
23.05.2024;05:05;A 39;1;;;0;0;1;4;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:04;A 39;1;;;1;12;2;2;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:03;A 39;1;;;0;0;6;16;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:02;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:01;A 39;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:00;A 39;1;;;2;18;3;8;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:59;A 39;1;;;0;0;2;9;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:58;A 39;1;;;1;5;1;1;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:57;A 39;1;;;0;0;3;7;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:56;A 39;1;;;0;0;4;5;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:55;A 39;1;;;1;3;3;31;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:54;A 39;1;;;0;0;1;9;0;0;0;0;0;0;0;0;0;0
