Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;TF35Z;TF35B;TBS35Z;TBS35B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB
23.05.2024;05:34;A108;1;4;17;1;7;0;0;0;0;0;0;0;0
23.05.2024;05:31;A108;1;1;9;2;20;0;0;0;0;0;0;0;0
23.05.2024;05:29;A108;1;1;2;2;13;0;0;0;0;0;0;0;0
23.05.2024;05:28;A108;1;1;9;2;17;0;0;0;0;0;0;0;0
23.05.2024;05:27;A108;1;0;0;2;14;0;0;0;0;0;0;0;0
23.05.2024;05:25;A108;1;1;11;1;6;0;0;0;0;0;0;0;0
23.05.2024;05:24;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:23;A108;1;0;0;3;21;0;0;0;0;0;0;0;0
23.05.2024;05:22;A108;1;0;0;2;14;0;0;0;0;0;0;0;0
23.05.2024;05:21;A108;1;1;5;1;6;0;0;0;0;0;0;0;0
23.05.2024;05:20;A108;1;0;0;1;6;0;0;0;0;0;0;0;0
23.05.2024;05:19;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:18;A108;1;1;7;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:17;A108;1;1;6;1;12;0;0;0;0;0;0;0;0
23.05.2024;05:16;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
23.05.2024;05:15;A108;1;0;0;1;4;0;0;0;0;0;0;0;0
23.05.2024;05:14;A108;1;2;25;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:13;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
23.05.2024;05:12;A108;1;0;0;2;12;0;0;0;0;0;0;0;0
23.05.2024;05:11;A108;1;0;0;1;3;0;0;0;0;0;0;0;0
23.05.2024;05:10;A108;1;0;0;1;10;0;0;0;0;0;0;0;0
23.05.2024;05:09;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:08;A108;1;0;8;1;3;0;0;0;0;0;0;0;0
23.05.2024;05:07;A108;1;1;3;1;7;0;0;0;0;0;0;0;0
23.05.2024;05:06;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:05;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:04;A108;1;0;0;1;6;0;0;0;0;0;0;0;0
23.05.2024;05:03;A108;1;1;6;1;11;0;0;0;0;0;0;0;0
23.05.2024;05:02;A108;1;0;0;0;7;0;0;0;0;0;0;0;0
23.05.2024;05:01;A108;1;0;0;1;12;0;0;0;0;0;0;0;0
23.05.2024;05:00;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:59;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:58;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:57;A108;1;1;5;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:56;A108;1;0;0;2;9;0;0;0;0;0;0;0;0
23.05.2024;04:55;A108;1;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;04:54;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
