Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
23.05.2024;05:31;A 61;1;0;0;1;0;1;0;0;0;0;0;2;1;2;1;1;8;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:29;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:28;A 61;1;2;1;2;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:27;A 61;1;1;0;1;1;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:25;A 61;1;1;0;1;1;1;1;1;10;0;0;1;1;2;2;1;6;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:24;A 61;1;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;12;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:23;A 61;1;0;0;0;0;0;0;0;0;2;0;2;1;2;1;2;12;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:22;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:21;A 61;1;1;0;1;0;1;1;1;7;1;0;3;3;3;3;2;16;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:20;A 61;1;2;0;3;2;3;2;1;19;0;0;2;2;1;1;1;8;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:19;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:18;A 61;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;6;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:17;A 61;1;1;0;1;1;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:16;A 61;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;4;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:15;A 61;1;0;0;0;0;0;0;0;0;1;0;2;1;2;1;3;11;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:14;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:13;A 61;1;0;0;0;0;0;0;0;0;2;0;2;1;2;1;3;12;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:12;A 61;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;2;8;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:11;A 61;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;7;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:10;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:09;A 61;1;0;0;0;0;2;2;0;0;4;2;1;3;1;3;2;9;0;0;0;0;0;0;0;0;0;100;0;100
23.05.2024;05:08;A 61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100
