Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B;T5Z;T5B;T6Z;T6B;T7Z;T7B;T8Z;T8B;D21Z;D21B;D22_1Z;D22_1B;D22_2Z;D22_2B;D23Z;D23B;D81Z;D81B;D82_1Z;D82_1B;D82_2Z;D82_2B;D111Z;D111B;D112Z;D112B;V24Z;V24B;V25Z;V25B;V51Z;V51B;V52Z;V52B;V83Z;V83B;V84Z;V84B;V113Z;V113B;V114Z;V114B;V1_i_OZ;V1_i_OB;V2_i_OZ;V2_i_OB;V3_i_OZ;V3_i_OB;V4_i_OZ;V4_i_OB
23.05.2024;05:32;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31;2;1;1;1;0;0;9;74;0;0;0;0;1;4;2;3;0;36;0;0;0;0;0;0;1;97;0;0;1;8;1;5;;;;;;;0;0
23.05.2024;05:30;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;3;37;2;2;2;2;0;0;0;0;1;7;0;0;1;20;1;16;3;34;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:29;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;1;1;1;1;0;0;9;46;1;1;1;1;0;0;1;1;1;9;1;3;4;9;0;0;4;60;0;0;0;0;3;3;;;;;;;0;0
23.05.2024;05:28;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21;2;1;0;0;0;0;11;74;1;1;1;1;1;2;0;0;1;10;0;0;1;19;0;0;0;100;0;0;1;6;0;0;;;;;;;0;0
23.05.2024;05:26;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;36;0;0;0;0;0;0;5;40;1;1;1;1;0;0;0;0;2;58;0;0;0;0;0;0;2;38;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:25;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;9;3;22;3;23;0;0;2;2;0;0;0;0;1;5;1;6;1;16;3;25;0;0;0;0;;;;;;;0;0
23.05.2024;05:24;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;56;0;0;0;0;0;0;4;31;1;0;1;0;0;0;0;0;2;9;0;0;0;0;0;0;1;39;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:23;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21;1;0;0;0;0;0;8;17;2;1;2;1;0;0;0;0;2;34;0;0;0;0;0;0;5;46;1;4;0;0;0;0;;;;;;;0;0
23.05.2024;05:22;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;73;1;0;2;1;0;0;0;0;1;6;0;0;0;0;0;0;1;87;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:21;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;88;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:20;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;73;1;0;0;0;0;0;7;45;1;3;1;3;0;0;0;0;1;37;0;0;0;0;0;0;1;68;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:19;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;6;46;1;1;1;1;1;1;0;0;1;13;0;0;3;3;0;0;4;57;0;0;1;5;0;0;;;;;;;0;0
23.05.2024;05:18;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;10;31;3;1;3;1;0;0;0;0;1;6;0;0;1;11;0;0;5;54;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:17;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;3;0;0;3;61;1;4;1;4;1;2;1;0;0;0;0;0;6;11;1;2;5;45;1;5;1;5;0;0;;;;;;;0;0
23.05.2024;05:16;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29;1;0;1;0;0;0;3;58;2;0;1;1;0;0;0;0;1;41;0;0;2;22;0;0;1;46;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:15;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;19;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;4;31;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:14;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;4;26;1;3;1;3;1;25;2;2;1;11;0;0;2;9;2;6;6;40;0;0;2;6;0;0;;;;;;;0;0
23.05.2024;05:13;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;1;27;0;0;4;72;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;3;91;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:12;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6;44;0;0;0;0;0;0;0;0;1;6;0;0;1;3;0;0;5;41;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:11;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;4;34;2;1;2;1;0;0;1;1;1;6;0;0;1;2;1;2;4;32;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:10;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;9;28;3;1;3;1;0;0;1;0;0;0;0;0;0;8;0;0;5;38;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:09;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;25;1;1;1;1;0;0;1;1;0;0;0;0;4;5;0;0;5;27;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:08;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;7;25;0;0;1;0;0;0;2;3;3;9;0;0;0;49;1;6;3;46;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:07;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;6;59;1;1;1;1;0;0;0;0;2;14;0;0;1;82;0;0;3;78;2;33;0;0;0;0;;;;;;;0;0
23.05.2024;05:06;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;23;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:05;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;23;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;27;0;0;2;3;0;0;;;;;;;0;0
23.05.2024;05:04;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19;2;3;3;3;1;10;0;0;0;0;0;0;0;0;0;0;2;35;0;0;1;10;0;0;;;;;;;0;0
23.05.2024;05:03;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;40;0;0;0;0;0;0;2;45;1;2;1;1;0;0;0;0;3;14;0;0;1;6;0;0;5;32;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:02;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;28;49;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6;73;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:01;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;3;16;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;3;23;0;0;0;0;0;0;;;;;;;0;0
23.05.2024;05:00;A 37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;39;0;0;0;0;0;0;;;;;;;0;0
