Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D41Z;D41B;D42Z;D42B;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B
23.05.2024;14:47;A 19;1;2;68;1;63;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:35;A 19;1;1;65;1;14;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:32;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:30;A 19;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0
23.05.2024;05:29;A 19;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:28;A 19;1;0;0;1;1;0;12;0;0;0;0;0;0;0;0
23.05.2024;05:26;A 19;1;1;2;0;0;0;0;0;0;0;0;1;2;0;0
23.05.2024;05:25;A 19;1;1;2;0;0;0;33;0;0;0;0;0;0;0;0
23.05.2024;05:24;A 19;1;0;0;0;0;1;70;0;0;0;0;0;0;0;0
23.05.2024;05:23;A 19;1;0;0;0;48;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:22;A 19;1;0;0;3;12;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:21;A 19;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
23.05.2024;05:20;A 19;1;0;65;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:19;A 19;1;1;44;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:18;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:17;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:16;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
23.05.2024;05:15;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:14;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:13;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:12;A 19;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0
23.05.2024;05:11;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:10;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:09;A 19;1;0;0;1;48;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:08;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:07;A 19;1;0;0;1;52;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:06;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:05;A 19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.05.2024;05:04;A 19;1;0;0;0;0;1;30;0;0;0;0;0;0;0;0
